Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/11,Fev/11,Mar/11,Abr/11,Mai/11,Jun/11,Jul/11,Ago/11,Set/11,Out/11,Nov/11,Dez/11,Região,Rpga,Total
Ruy Barbosa - PG-PR-18,-12.285653,-40.513698,,,,45.5,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,45.5
Boninal - PG-PR-19,-12.67656,-41.8464,,,,,,,,5,6.75,88.5,84.25,79,Chapada Diamantina,RPGA do Rio Paraguaçu,100.25
Piatã (Fazenda Cruz) - PG-PR-20,-12.90705,-41.86708,,,,,,,,,,,34,31.25,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Iraquara (Afrânio Peixoto) - PG-PR-21,-12.260093,-41.445952,,,,,49.5,34.5,58.25,21.75,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,164
Wagner - PG-PR-22,-12.289538,-41.161774,,13.75,74,33.5,9.75,4.5,10.75,4.5,6.75,40.25,67,,Chapada Diamantina,RPGA do Rio Paraguaçu,197.75
Utinga - PG-PR-23,-12.030089,-41.058714,,9.75,,,10,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,19.75
Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,,,,41.5,3.25,6.75,11.75,7,4.75,53,64.5,104.5,Chapada Diamantina,RPGA do Rio Paraguaçu,128
Iramaia - PG-PR-25,-13.290122,-40.962607,,,,111.25,1,2,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,114.25
Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,,,,53.5,15,9.5,16.25,8.25,5.5,34.25,87.75,59.5,Chapada Diamantina,RPGA do Rio Paraguaçu,142.25
Mulungu do Morro,-11.980363,-41.619012,,71,92,5,0.25,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,168.25
Barro Alto,-11.769188,-41.909464,,,,28.4,23.4,0,0,0,,3,,,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,54.8
Barra dos Mendes,-11.805077,-42.05708,,,,6.25,2.5,0,,,,47,,,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,55.75
Olho D'Água do Francisco,-12.307034,-42.079028,,66.5,253,97.6,3.45,0,2.4,1.8,0.8,41.6,105,46,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,467.16
América Dourada,-11.464848,-41.442615,,17,115,2.75,2.5,,,,,,,,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,137.25
Cafarnaum,-11.676688,-41.470143,,,,3,,,1.8,2,,,,,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,6.8
Piatã - CO-CL-04,-13.164166,-41.770833,65.75,82,110.75,82.5,9,24.25,26.5,23.5,10,92.5,117.25,72.75,Chapada Diamantina,RPGA do Rio de Contas,526.75
Souto Soares - PG-CL-04,-12.08538,-41.64815,37,31.15,75,24.25,37,12,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,216.4
Palmeiras - EBDA,-12.46799,-41.617801,37,0,71.5,78.5,14,0,0,0,0,79,48,88,Chapada Diamantina,RPGA do Rio Paraguaçu,280
Itaetê,-12.981335,-40.951122,28,7,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,35
Itaberaba - A408,-12.524062,-40.299714,59,13,34.6,44.4,15.6,10.6,18.6,13.6,17.8,15.4,94.8,104.4,Chapada Diamantina,RPGA do Rio Paraguaçu,242.6
Macajuba - A412,-12.131694,-40.354222,,,,,,,,,12.4,0.8,77,52,Chapada Diamantina,RPGA do Rio Paraguaçu,13.21
Itaberaba - 83244,-12.516667,-40.283333,51.6,11,31.2,40.7,12.4,9.1,38.5,18.5,15.3,12.2,94.2,103.7,Chapada Diamantina,RPGA do Rio Paraguaçu,240.5
Lençóis - 83242,-12.5575,-41.388889,127.2,56.2,187.2,122.5,90.4,32.2,28.9,46.9,9.7,48,123.2,96.2,Chapada Diamantina,RPGA do Rio Paraguaçu,749.2
Morro do Chapéu - 83184,-11.216667,-41.216667,16.7,50.2,105.9,21.6,25.9,13,20.3,16,5.8,56.5,21.8,84.8,Chapada Diamantina,RPGA do Rio Salitre,331.91
Piatã - A430,-13.155681,-41.774125,83.4,48.4,162.2,111.4,38.2,29.4,59.4,33.6,17.8,128.4,143.4,84.2,Chapada Diamantina,RPGA do Rio de Contas,712.2
São Félix do Coribe - EBDA,-13.401899,-41.19585,229.5,104.7,239.7,0,3.6,0,0,0,0,75.5,321.1,173.2,Chapada Diamantina,RPGA do Rio Paraguaçu,653
Andaraí (Nova Vista) - EBDA,-12.151323,-40.267765,56,0,133,40,0,0,0,0,0,20,24,88,Chapada Diamantina,RPGA do Rio Paraguaçu,249
Andaraí (Ubiraitá) - EBDA,-12.684663,-41.051122,83,0,61,18,0,0,0,0,0,31,42.1,14.1,Chapada Diamantina,RPGA do Rio Paraguaçu,193
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,161.75,21.25,214.5,67.25,23,25,68,23.5,22.25,53.75,57.25,85.25,Chapada Diamantina,RPGA do Rio Paraguaçu,680.25
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,82.75,0.5,116.75,70.35,13.25,22.1,11.7,10.2,6.9,39.4,53,28.6,Chapada Diamantina,RPGA do Rio Paraguaçu,373.9
Seabra - PG-PR-01,-12.428149,-41.770409,,,,42.25,6.25,1.5,12.75,9.5,0,74.75,66.75,67.25,Chapada Diamantina,RPGA do Rio Paraguaçu,147
Iraquara - PG-PR-02,-12.255093,-41.61679,,79.25,121.25,46.75,18,1.75,17.75,3,1.5,66.75,34.25,87.25,Chapada Diamantina,RPGA do Rio Paraguaçu,356
Piritiba - PG-PR-07,-11.733137,-40.562306,,39.75,32.25,51.75,24,5.75,11.25,18.75,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,183.5
Tapiramutá - PG-PR-09,-11.838502,-40.791761,,5.5,61.75,66.75,38,32.5,44.25,27.5,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,276.25
Jeremoabo - EBDA,-10.067951,-38.351041,70.8,52.4,86.4,49.6,51.1,19.8,35.1,34.6,16.1,52.3,84.5,12.8,Nordeste,RPGA do Rio Vaza-Barris,468.21
Coronel João Sá - EBDA,-10.284624,-37.917698,88.6,66.6,59.4,33.8,42.6,34.4,64.4,34.6,3.5,143.4,19.5,1.8,Nordeste,RPGA do Rio Vaza-Barris,571.3
Abaré - EBDA,-8.71792,-39.117725,71.5,68,35,66,117,0,12,0,0,33,6.2,37,Nordeste,RPGA dos Rios Macururé e Curaçá,402.5
Chorrochó - EBDA,-8.984593,-39.101059,38.5,23.5,13.2,0,28.2,,24,0,0,9.3,2.3,4.3,Nordeste,RPGA dos Rios Macururé e Curaçá,136.71
Rodelas - EBDA,-8.83459,-38.751049,102.1,93.2,98,48.9,55.5,6.2,17.3,5.2,3.5,11.8,0,0,Nordeste,RPGA dos Rios Macururé e Curaçá,441.7
Macururé - EBDA,-9.16793,-39.051056,0,0,,,,,3.7,,,14.7,3.7,0,Nordeste,RPGA dos Rios Macururé e Curaçá,18.4
Curaçá - EBDA,-8.98459,-39.90108,28.7,119.1,100.9,41.8,78,0,0,5,0,3,0,23.8,Nordeste,RPGA dos Rios Macururé e Curaçá,376.5
Jacobina - EBDA,-11.167968,-40.501101,0,0,110,58,0,0,0,0,0,41,40,,Nordeste,RPGA do Rio Itapicuru,209
Miguel Calmon - EBDA,-11.417972,-40.584438,87.8,0,97.2,41.1,14.3,3.5,9.7,9.7,0,77,26.5,,Nordeste,RPGA do Rio Itapicuru,340.3
Saúde - EBDA,-10.934629,-40.417765,25.6,142.3,129.8,137,93.5,16,10,37,0,30,105.2,,Nordeste,RPGA do Rio Itapicuru,621.2
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,60,11,157,55.5,26.5,31.3,7,17,5,80.5,63,,Nordeste,RPGA do Rio Paraguaçu,450.8
Santa Bárbara - EBDA,-11.984657,-38.984398,22.5,8,45.2,23.7,24,59.1,17,11,85,173,44,,Nordeste,RPGA do Recôncavo Norte,468.5
Senhor do Bonfim  - A428,-10.443072,-40.148244,35.6,61,97.2,136.4,99,34,20,26.4,12.8,21.4,66.6,18.4,Nordeste,RPGA do Rio Itapicuru,543.8
Cansanção - EBDA,-10.66796,-39.501074,39.6,121.8,29.4,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,190.8
Biritinga -EBDA - EBDA,-11.617983,-38.817726,61,,,,,,,,,,,,Nordeste,RPGA do Recôncavo Norte,61
Jacobina - DERBA,-11.184635,-40.534435,65.1,67.7,194.9,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,327.71
Senhor do Bonfim - DERBA,-10.467954,-40.184425,57,81,66,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,204
Tucano - EBDA,-10.971302,-38.781056,39,25,166,52,46,39,23.5,15.5,0,116,110,0,Nordeste,RPGA do Rio Itapicuru,522
Banzaê - EBDA,-10.584629,-38.617717,103.8,64,50.3,88,82.1,48.3,70.4,45.6,7.5,57.1,55.3,0,Nordeste,RPGA do Rio Itapicuru,617.11
Paulo Afonso - A411,-9.379325,-38.227424,37.8,30.4,,6.6,63,28.2,57.2,32.4,34.6,45.8,7.2,0,Nordeste,RPGA dos Rios Macururé e Curaçá,336
Cipó - 83192,-11.083333,-38.516667,38.7,14.8,26.9,127.2,35,42,47.8,20.2,6.5,65.1,86.6,1.6,Nordeste,RPGA do Rio Itapicuru,424.21
Jacobina - 83186,-11.172778,-40.534167,72.7,66.1,141.7,101.6,50.9,16,29.1,22.6,7.5,32,58.8,68.1,Nordeste,RPGA do Rio Itapicuru,540.2
Monte Santo - 83090,-10.4425,-39.331111,22,41.6,134.2,41.8,56.7,27.5,29.7,17.5,9,35.8,71.3,33.7,Nordeste,RPGA do Rio Itapicuru,415.8
Paulo Afonso - 82986,-9.379325,-38.227424,31.7,43,,,51.4,15.4,,,,13,2,0,Nordeste,RPGA dos Rios Macururé e Curaçá,154.5
Senhor do Bonfim - 83088,-10.490649,-40.100044,35.4,64.5,103.2,143.2,113.2,39.5,22.7,,,,,,Nordeste,RPGA do Rio Itapicuru,521.7
Serrinha - 83190,-11.633333,-38.966667,48.6,64.5,91.3,59.9,46.8,47.7,26.2,23.8,14.2,84,61.2,53,Nordeste,RPGA do Recôncavo Norte,507
Conde - A431,-12.03622,-37.68322,112,94.4,,,187.6,125.6,,,26.6,223.6,131,21.2,Nordeste,RPGA do Rio Itapicuru,769.81
Uauá - A435,-9.833617,-39.495631,68.8,144.6,0.8,14.4,14.8,8.2,5.8,5.6,0.6,16.4,5,3,Nordeste,RPGA do Rio Vaza-Barris,280
Euclides da Cunha - A442,-10.537233,-38.996605,35.6,61.2,55.4,82,82,58.6,55.6,44.4,12.6,93.8,106.4,14,Nordeste,RPGA do Rio Itapicuru,581.2
Queimadas - A436,-10.984645,-39.617009,38.6,121.6,103,73.6,39.8,16.4,37.2,21.8,,,187.2,107.4,Nordeste,RPGA do Rio Itapicuru,452
Jacobina - A440,-11.205136,-40.464979,53.4,41.6,91.2,6,0,0,0,0,0,51.4,101,63.2,Nordeste,RPGA do Rio Itapicuru,243.6
Serrinha - A441,-11.664586,-39.022946,80.2,59.4,131,55.2,55.2,52.8,29,25.8,14.6,,69.8,15.4,Nordeste,RPGA do Rio Paraguaçu,503.21
Itapicuru (EBDA Alagoinhas) - EBDA,-11.317978,-38.217708,22.5,59.5,12,118.5,,53.5,88.4,40.7,0,109.7,180.4,0,Nordeste,RPGA do Rio Itapicuru,504.8
Canudos - EBDA - EBDA,-9.897945,-39.027448,58,107.5,77,31,44,15,15,0,0,105.5,0,0,Nordeste,RPGA do Rio Vaza-Barris,453
Caém - EBDA,-11.091855,-40.436378,,101,144.25,107,81.25,39.5,25.5,25.5,17.5,48.25,102,,Nordeste,RPGA do Rio Itapicuru,589.75
Capela do Alto Alegre - EBDA,-11.669369,-39.838864,35,15,41,68,35,30,23,23,10,51,83,55,Nordeste,RPGA do Rio Paraguaçu,331
Andorinha - IT-PR-40,-10.301157,-39.783662,,,,,,,,,,21.75,31.75,,Nordeste,RPGA do Rio Itapicuru,21.75
Ponto Novo - IT-PR-41,-10.847006,-40.112286,,,,,,,,,,16.25,80.75,29.5,Nordeste,RPGA do Rio Itapicuru,16.25
Ipirá - PG-CL-02,-12.14986,-39.76454,52,7.25,24,44,26,37.25,14.75,33.5,31.75,42,42,53.75,Nordeste,RPGA do Rio Paraguaçu,312.5
Serrinha - RN-CL-02,-11.648333,-38.982777,51.25,46.25,42,32,46,51.75,14.75,15.25,19.25,69.25,84.5,57.25,Nordeste,RPGA do Recôncavo Norte,387.75
Valente - PG-PR-04,-11.40119,-39.458099,37.9,22,89.25,62.5,37.25,25.75,14.25,6.75,10.75,36.75,51.5,58.25,Nordeste,RPGA do Rio Paraguaçu,343.15
Pintadas - PG-PR-05,-11.837311,-39.969786,,,,,,,,,,,47,22.25,Nordeste,RPGA do Rio Paraguaçu,0
Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,,,,85.75,56.5,24,29.25,30.25,21,,,,Nordeste,RPGA do Rio Itapicuru,246.75
Caém - IT-PR-35,-11.093399,-40.437579,,101,144.25,105,83,35.5,23.75,31.5,17.5,48.25,102,80.5,Nordeste,RPGA do Rio Itapicuru,589.75
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,,134,98,161.5,39.75,11,22,16.75,,,,,Nordeste,RPGA do Rio Itapicuru,483
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,48.5,85,54,133,27,0,,18.75,,,,,Nordeste,RPGA do Rio Itapicuru,366.25
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,,22.75,31.5,33.25,16.75,20,9.75,4.75,7.5,47,41.25,,Nordeste,RPGA do Rio Itapicuru,193.25
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,,25,57.5,27.5,18.25,15,12,6,4.25,29.75,49.25,53,Nordeste,RPGA do Rio Itapicuru,195.25
Queimadas (Povoado Rio do Peixe) - IT-PR-16,-11.097292,-39.524491,,53.75,,,,,,,,14.5,,,Nordeste,RPGA do Rio Itapicuru,68.25
Santaluz - IT-PR-17,-11.24831,-39.37563,,10.5,50,28.5,16,14.25,13.25,10.5,5.5,41.5,74,,Nordeste,RPGA do Rio Itapicuru,190
Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,,75.5,233.75,53.5,32.25,23.25,6.25,6.5,2,16.25,25.75,6.5,Nordeste,RPGA do Rio Itapicuru,449.25
Cansanção - IT-PR-20,-10.702836,-39.543932,,,,61.25,25,,,,,,,,Nordeste,RPGA do Rio Itapicuru,86.25
Euclides da Cunha - IT-PR-21,-10.551446,-38.995579,,,,,,,43.5,,,,,,Nordeste,RPGA do Rio Itapicuru,43.5
Nordestina - IT-PR-22,-10.826728,-39.437543,,,,47.5,51.75,23.75,,,,,,,Nordeste,RPGA do Rio Itapicuru,123
Cansanção (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,,46.25,46,103,28.75,32.25,9,2.25,1.5,,,,Nordeste,RPGA do Rio Itapicuru,269
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,,78.5,44.5,43.25,30,22,9.5,5.25,1.25,4.75,60.75,36,Nordeste,RPGA do Rio Itapicuru,239
Quijingue - IT-PR-25,-10.783951,-39.20809,,76.75,,,,,13,6.75,3.75,33.75,80,37.75,Nordeste,RPGA do Rio Itapicuru,134
Conde - IT-PR-31,-11.813434,-37.616927,,81.5,101.5,220.75,137.75,98.25,75.5,80,,,,,Nordeste,RPGA do Rio Itapicuru,795.25
Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,,48.5,69.5,,,,,,,64.75,19,,Nordeste,RPGA do Rio Itapicuru,182.75
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,,39.5,25.5,68.5,61.75,40.25,32.5,28.5,4.5,55.5,68.75,,Nordeste,RPGA do Rio Itapicuru,356.5
Tucano (Maria Preta) - IT-PR-03,-10.835065,-38.935857,,,,65.75,39.75,55.25,24.75,30,8.5,91.75,128,,Nordeste,RPGA do Rio Itapicuru,315.75
Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,,47.5,165.5,120.25,62.5,47.75,44.75,36,12.5,59.5,69.5,,Nordeste,RPGA do Rio Itapicuru,596.25
Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,,,,50.25,37.75,22.25,16.5,14.75,3,,,,Nordeste,RPGA do Rio Itapicuru,144.5
Euclides da Cunha (Fazenda Santo Antônio) - IT-PR-06,-10.405331,-39.045582,,62.75,26,53.75,52,51.5,36.75,41.5,8.25,99.75,69.75,,Nordeste,RPGA do Rio Itapicuru,432.25
Crisópolis - IT-PR-08,-11.510923,-38.120832,,32,61,117.25,60.75,47,64.25,37,23,90,96.75,,Nordeste,RPGA do Rio Itapicuru,532.25
Araci (Fazenda Laranjeiras III) - IT-PR-09,-11.334248,-38.968638,,63.25,148.25,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,211.5
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,,12.25,20.5,77,42.25,33,19,15.5,,,,,Nordeste,RPGA do Rio Itapicuru,219.5
Olindina - IT-PR-11,-11.343693,-38.318892,,10.5,16.5,72,53.75,47,38.5,28.75,7,,,,Nordeste,RPGA do Rio Itapicuru,274
Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,,40.25,118.5,115.25,74.25,40.5,66,26.25,30.5,71.5,149.75,30.25,Nordeste,RPGA do Rio Itapicuru,583
Ponto Novo,-10.846728,-40.112008,,,,,,,,,,16.25,80.75,,Nordeste,RPGA do Rio Itapicuru,16.25
Tanquinho - EBDA,-11.96799,-39.101068,45.7,20.8,82.7,57.8,52.3,37.6,29.4,16.9,12.1,112.6,40.6,,Nordeste,RPGA do Rio Paraguaçu,467.9
Candeal - EBDA,-11.80132,-39.117735,56.9,58,,22.7,6.9,10.8,0,20.1,0,146.7,77.7,,Nordeste,RPGA do Rio Paraguaçu,322.1
Inhambupe - EBDA,-11.784656,-38.351047,26.2,46.5,60.7,143.7,,94,48,32.5,0,83.5,144.5,10,Nordeste,RPGA do Recôncavo Norte,535.1
Esplanada - EBDA,-11.784656,-37.951038,25,40,130,330,,85,100,123.5,0,167,170,10,Nordeste,RPGA do Recôncavo Norte,1000.5
Entre Rios - EBDA,-11.951326,-38.084374,77.5,59,90,278.5,,78,78.5,57,0,132,161,18.4,Nordeste,RPGA do Recôncavo Norte,850.5
Rio Real - EBDA,-11.48465,-37.934369,65.4,72.7,124.1,167.4,,68.8,94,60.7,0,115.4,105,10,Nordeste,RPGA do Rio Real,768.51
Sátiro Dias - EBDA,-11.58465,-38.584386,26.5,84.7,39.5,110,,63.5,32,24.5,0,107,93,8.5,Nordeste,RPGA do Recôncavo Norte,487.7
Ribeira do Pombal - EBDA,-10.834635,-38.534383,84.9,52.2,184.3,141.9,64.9,45.5,64.3,26.4,8.4,67.8,76.1,46.3,Nordeste,RPGA do Rio Itapicuru,740.6
Cipó - EBDA,-11.101305,-38.517717,42.6,15.7,31.3,114.9,56.4,61.1,51,17.9,0,65.1,103.8,0,Nordeste,RPGA do Rio Itapicuru,456
Olindina_EBDA - EBDA,-11.351311,-38.33438,15.5,16.8,10.5,86.4,56.5,34.3,41.7,18.7,3.3,81.2,83.3,21.7,Nordeste,RPGA do Rio Itapicuru,364.9
Antas - EBDA,-10.401293,-38.334375,15.5,69.2,,95,118,35,91,36.5,0,69,20,0,Nordeste,RPGA do Rio Vaza-Barris,529.2
Paripiranga - EBDA,-10.684633,-37.851032,131.8,36.7,105,101.6,147.2,93.2,160.2,70.3,44.3,93.9,93.7,0,Nordeste,RPGA do Rio Vaza-Barris,984.2
Nova Soure - EBDA,-11.251311,-38.484383,14.4,35.6,36,96.9,45.7,36.9,51.5,28.6,0.4,84.5,60.4,24,Nordeste,RPGA do Rio Itapicuru,430.5
Ribeira do Amparo - EBDA,-11.034638,-38.43438,59,43.5,51.7,118.5,69.3,47.2,56.5,36.6,5.5,78.2,136.6,1.5,Nordeste,RPGA do Rio Itapicuru,566
Heliópolis - EBDA,-10.667965,-38.284375,53,29.3,100.8,90.5,89.8,22.8,58,36.1,0,83,53.7,0,Nordeste,RPGA do Rio Real,563.31
Cícero Dantas - EBDA,-10.584629,-38.384377,66,45,143,125,163.5,53.5,77.5,39.5,15.2,50.5,58,0,Nordeste,RPGA do Rio Real,778.7
Sítio do Quinto - EBDA,-10.367959,-38.201038,34.3,60.6,114.2,149.6,101.7,64.9,95.9,29.6,0,61.7,18.9,0,Nordeste,RPGA do Rio Vaza-Barris,712.51
Pedro Alexandre - EBDA,-10.017951,-37.884362,0,0,107,72.9,36.9,34.2,36.5,,,49.3,21.5,0,Nordeste,RPGA do Rio Vaza-Barris,336.8
Adustina - EBDA,-10.534629,-38.117704,61.1,6.8,14.3,103.4,101.1,16.9,72.3,34.7,2,50.7,30.5,0,Nordeste,RPGA do Rio Vaza-Barris,463.3
Uauá - EBDA,-9.834609,-39.484404,100.5,127.1,130.2,76.6,5.8,0,7.6,0,0,13,4.2,0,Nordeste,RPGA do Rio Vaza-Barris,460.8
Araci - EBDA,-11.334644,-38.951062,49,143.5,125.5,113,31.5,22,4,18,0,53,34,40,Nordeste,RPGA do Rio Itapicuru,559.5
Paulo Afonso - EBDA,-9.401269,-38.217702,21.5,43,88.3,19.5,51,14.4,38.7,19.7,8.8,11.2,0,0,Nordeste,RPGA dos Rios Macururé e Curaçá,316.1
Santa Brígida - EBDA,-9.734611,-38.134368,66.7,6.2,272.7,35.9,77.1,29,78.3,10,35.3,100.4,8.1,0,Nordeste,RPGA do Riacho do Tará,711.6
Glória - EBDA,-9.351269,-38.251038,,,,,,,,,,0,0,0,Nordeste,RPGA dos Rios Macururé e Curaçá,0
Casa Nova - EBDA,-9.08459,-40.617764,40.5,86.5,119.5,31,9,0,0,12.5,0,7,42,18,Norte,RPGA do Lago de Sobradinho,306
Remanso - EBDA,-9.601263,-42.08447,11.2,161,278.8,21.8,0,0,0,0,0,71.2,72,20.6,Norte,RPGA do Lago de Sobradinho,544
Sento Sé - EBDA,-9.734599,-41.851131,26,125.6,479.2,92.8,11,0,0,0,0,61,41.4,35.2,Norte,RPGA do Lago de Sobradinho,795.6
Juazeiro -EBDA,-9.41793,-40.501095,38.8,58.8,71.5,112.1,7.5,0,0,0,0,11.2,5.6,17.3,Norte,RPGA dos Rios Macururé e Curaçá,299.9
Sobradinho - EBDA,-9.334594,-40.81777,54,33.7,121.4,52,19.5,0,0,0,0,12.5,11,63.5,Norte,RPGA do Lago de Sobradinho,293.1
Taquarendi - EBDA,-10.834626,-40.701104,16.7,67.7,16.7,39.9,16.4,0,0,0.6,0,8.5,7.1,,Norte,RPGA do Rio Salitre,166.5
Central - EBDA,-11.151293,-42.11781,101,108,113,3,0,0,0,0,0,49,24,133,Norte,RPGA dos Rios Verde e Jacaré,374
