Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/14,Fev/14,Mar/14,Abr/14,Mai/14,Jun/14,Jul/14,Ago/14,Set/14,Out/14,Nov/14,Dez/14,Região,Rpga,Total
Souto Soares - PG-CL-04,-12.08538,-41.64815,,,,48.5,13.25,8.75,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,70.5
Palmeiras - EBDA,-12.46799,-41.617801,0,46,24.5,39.5,0,0,0,,0,20,253.5,163,Chapada Diamantina,RPGA do Rio Paraguaçu,130
Itaberaba - A408,-12.524062,-40.299714,0.8,25.2,40.6,21,7.6,26.6,41.6,7,18.4,5.6,87.6,222.4,Chapada Diamantina,RPGA do Rio Paraguaçu,194.4
Macajuba - A412,-12.131694,-40.354222,12.8,39.4,43.4,35.6,52.4,45.4,60.2,32.8,24.8,14.8,63.2,279,Chapada Diamantina,RPGA do Rio Paraguaçu,361.6
Itaberaba - 83244,-12.516667,-40.283333,7.1,55.3,128.9,29.4,23.5,24.4,40,5.5,18,5.2,87.5,225.7,Chapada Diamantina,RPGA do Rio Paraguaçu,337.3
Lençóis - 83242,-12.5575,-41.388889,21,95.1,146.9,91.6,52.1,28.5,26.5,15.6,19.4,82.7,239.6,153.6,Chapada Diamantina,RPGA do Rio Paraguaçu,579.41
Morro do Chapéu - 83184,-11.216667,-41.216667,11.7,40.7,72.5,100,40.2,36.8,36,30.7,10.9,28.3,,72.6,Chapada Diamantina,RPGA do Rio Salitre,407.8
Piatã - A430,-13.155681,-41.774125,71.8,81.8,90.2,111.8,53.6,54.2,55.4,14.6,7.6,56.4,213.6,127.4,Chapada Diamantina,RPGA do Rio de Contas,597.41
Rio de Contas - EBDA,-13.51801,-41.834479,0,0,,,,,,,,,,,Chapada Diamantina,RPGA do Rio de Contas,0
Érico Cardoso - EBDA,-13.419116,-42.14143,17,0,,,,,,,,,,,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,17
Dom Basílio - EBDA,-13.761625,-41.772535,0.1,0,,,,,,,,,,,Chapada Diamantina,RPGA do Rio de Contas,0.1
São Félix do Coribe - EBDA,-13.401899,-41.19585,14.3,55.5,109.7,0,0,0,0,0,0,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,179.5
Itaetê,-12.991944,-40.960833,5.4,35.4,26.8,52.2,30.2,13.8,16.6,3.8,2.2,28.8,166,81,Chapada Diamantina,RPGA do Rio Paraguaçu,215.21
Rio do Pires - EBDA,-13.12911,-42.2931,0,45,,,,,,,,,,,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,45
Lajedinho - EBDA,-12.357157,-40.90695,0,,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Macajuba - EBDA,-12.137154,-40.361101,7,,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,7
Mulungu do Morro - EBDA,-11.967425,-41.640023,0,0,33,41.1,13.5,0,0,0,0,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,87.6
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,28.6,63.8,41.9,213,97.55,37.45,82,28.25,16.5,123.75,161.25,215,Chapada Diamantina,RPGA do Rio Paraguaçu,732.8
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,13.75,92,24.5,36.25,21.5,10.75,42,1.25,5.75,10.75,105.5,123.75,Chapada Diamantina,RPGA do Rio Paraguaçu,258.5
Seabra - PG-PR-01,-12.428149,-41.770409,1.75,,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,1.75
Iraquara - PG-PR-02,-12.255093,-41.61679,9.5,43.5,33.25,75.25,11.25,14,5,8.5,4,14,174,153.75,Chapada Diamantina,RPGA do Rio Paraguaçu,218.25
Piritiba - PG-PR-07,-11.733137,-40.562306,30.75,70.25,23.25,100.5,46,12,18.25,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,301
Baixa Grande - PG-PR-08,-11.908701,-40.183683,,,,,42.75,27.5,37.5,25.75,,7.25,40.25,,Chapada Diamantina,RPGA do Rio Paraguaçu,140.75
Tapiramutá - PG-PR-09,-11.838502,-40.791761,36,72,49.25,76.25,107.5,42.75,63.5,50.75,27,116,119.5,,Chapada Diamantina,RPGA do Rio Paraguaçu,641
Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,9,26.5,59.5,54,45.5,16,15.25,5.75,2.75,89,186.5,31.5,Chapada Diamantina,RPGA do Rio Paraguaçu,323.25
Bonito - PG-PR-11,-11.98993,-41.25429,,,,,192.25,,,,,25.5,246.25,100.5,Chapada Diamantina,RPGA do Rio Paraguaçu,217.75
Coronel João Sá - EBDA,-10.284624,-37.917698,0,20.2,7,34.4,94.4,48.5,66.3,11.4,16.1,43.8,88.75,26.5,Nordeste,RPGA do Rio Vaza-Barris,342.1
Curaçá - EBDA,-8.98459,-39.90108,0,56.3,40.6,59.2,3.3,0,11.6,0,0,,,,Nordeste,RPGA dos Rios Macururé e Curaçá,171.01
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,15.1,38.3,38.3,38.3,41,15.3,34.4,29.2,9.5,,,,Nordeste,RPGA do Rio Paraguaçu,259.4
Santa Bárbara - EBDA,-11.984657,-38.984398,0,33.7,0,0,0,0,0,0,0,,,,Nordeste,RPGA do Recôncavo Norte,33.7
Senhor do Bonfim  - A428,-10.443072,-40.148244,10.2,28.6,37.4,177.4,73.4,46.4,0,0.2,1.4,0,,,Nordeste,RPGA do Rio Itapicuru,375
Tucano - EBDA,-10.971302,-38.781056,0,7.5,46,51,86.5,58.5,68.9,34.5,19,,,,Nordeste,RPGA do Rio Itapicuru,371.9
Banzaê - EBDA,-10.584629,-38.617717,13,50,3,70,100.5,5,0,69,20,,,,Nordeste,RPGA do Rio Itapicuru,330.5
Paulo Afonso - A411,-9.379325,-38.227424,,0,7.8,77.8,62.2,37.2,82.6,47,21.4,14.6,35,6.2,Nordeste,RPGA dos Rios Macururé e Curaçá,350.6
Cipó - 83192,-11.083333,-38.516667,6.3,31.6,49.1,64.1,82.6,63.9,93.5,49.2,28.5,38.1,107,50.4,Nordeste,RPGA do Rio Itapicuru,506.9
Jacobina - 83186,-11.172778,-40.534167,8.1,40.7,29.6,131.8,100.8,25.2,57.1,32.8,14.7,24.9,112.4,56.2,Nordeste,RPGA do Rio Itapicuru,465.7
Monte Santo - 83090,-10.4425,-39.331111,4.4,8.4,11.9,67.2,60,39.8,65.3,27.6,14.7,27.1,89.2,75.8,Nordeste,RPGA do Rio Itapicuru,326.41
Paulo Afonso - 82986,-9.379325,-38.227424,7.6,20.2,38.7,53.8,53.4,27.6,74.2,39.6,17.7,11.8,32.7,5.2,Nordeste,RPGA dos Rios Macururé e Curaçá,344.6
Serrinha - 83190,-11.633333,-38.966667,2.4,57.4,13.4,55.2,62.4,60.1,91.1,69.9,38.7,18.7,42.7,81.3,Nordeste,RPGA do Recôncavo Norte,469.3
Conde - A431,-12.03622,-37.68322,,,,,137.6,230.4,216.8,91.4,91,115.2,165.8,71,Nordeste,RPGA do Rio Itapicuru,882.4
Uauá - A435,-9.833617,-39.495631,0.2,13,43,217.2,,,35.8,,,10,34,101.2,Nordeste,RPGA do Rio Vaza-Barris,319.2
Euclides da Cunha - A442,-10.537233,-38.996605,10.8,15.8,25,121,82.8,90.8,118.8,69.6,25.8,65,63.4,0,Nordeste,RPGA do Rio Itapicuru,625.4
Queimadas - A436,-10.984645,-39.617009,8.4,8.2,60.4,165.4,43.8,40.8,52.6,23,7,4.2,,,Nordeste,RPGA do Rio Itapicuru,413.8
Jacobina - A440,-11.205136,-40.464979,14,55.6,47.6,185,8.8,0.6,0,0.2,2.4,6,69.4,82.2,Nordeste,RPGA do Rio Itapicuru,320.2
Serrinha - A441,-11.664586,-39.022946,2.4,56,15.8,49.8,62.8,56.6,82.2,66.2,40.8,0.8,0.2,67.2,Nordeste,RPGA do Rio Paraguaçu,433.41
Canudos - EBDA - EBDA,-9.897945,-39.027448,0,0,0,0,0,0,0,0,0,,,,Nordeste,RPGA do Rio Vaza-Barris,0
Capim Grosso (Pedras Altas) - 50430000,-11.18288,-40.04725,11.2,19.8,82.4,93.8,67.2,24.2,42.6,19.4,3.6,0.4,81,93.2,Nordeste,RPGA do Rio Itapicuru,364.6
Ponto Novo - 50380000,-10.845,-40.1128,28.6,51.6,44.4,242.4,44.6,32.4,62.8,32.9,21.8,9,51.4,117.8,Nordeste,RPGA do Rio Itapicuru,570.5
Fátima - EBDA,-10.594074,-38.217985,0,16,0,,,,,,,,,,Nordeste,RPGA do Rio Vaza-Barris,16
Novo Triunfo - EBDA,-10.348512,-38.409377,0,13,0,,,,,,,,,,Nordeste,RPGA do Rio Vaza-Barris,13
Acajutiba - EBDA,-11.663542,-38.01826,5.5,94.9,55.6,140.7,166.9,113.8,144,30,,,,,Nordeste,RPGA do Rio Itapicuru,751.4
Crisópolis - EBDA,-11.511872,-38.151041,12,54,52,67,69,113,,,,,,,Nordeste,RPGA do Rio Itapicuru,367
Andorinha - IT-PR-40,-10.301157,-39.783662,1.5,8.75,,19.75,21.75,,,,,,,,Nordeste,RPGA do Rio Itapicuru,51.75
Ponto Novo - IT-PR-41,-10.847006,-40.112286,14,35.75,,89.5,74.25,,,,,,,,Nordeste,RPGA do Rio Itapicuru,213.5
Ipirá - PG-CL-02,-12.14986,-39.76454,16.75,5.75,15,34.75,102.8,49.75,54.75,32.25,39,27.25,14.5,83.25,Nordeste,RPGA do Rio Paraguaçu,378.05
Serrinha - RN-CL-02,-11.648333,-38.982777,29.25,58.5,42.25,82.25,70.75,61.3,71.75,58.9,69,29.5,60.25,61.75,Nordeste,RPGA do Recôncavo Norte,573.45
Valente - PG-PR-04,-11.40119,-39.458099,0.25,,,,,,72.75,21.75,11.5,8.25,30.25,55.25,Nordeste,RPGA do Rio Paraguaçu,114.5
Pintadas - PG-PR-05,-11.837311,-39.969786,0,35.75,7.25,47.25,71.25,22.5,37.75,24.25,11.5,,,,Nordeste,RPGA do Rio Paraguaçu,257.5
Pé de Serra - PG-PR-06,-11.833423,-39.623663,10,35.75,79.75,,,28.75,29.75,17,10.5,1.5,20.75,104.25,Nordeste,RPGA do Rio Paraguaçu,213
Senhor do Bonfim (Centro) - 293010501A,-10.464,-40.19,,,52.2,261,41.9,46.1,108.2,26.7,28.9,46.1,126.3,115,Nordeste,RPGA do Rio Itapicuru,611.1
Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,16,55,80.25,175,177.5,28.5,41.75,21,13.25,13.5,173.5,57.75,Nordeste,RPGA do Rio Itapicuru,621.75
Caém - IT-PR-35,-11.093399,-40.437579,24.25,33.75,45.75,,,,,44.5,15.75,,,,Nordeste,RPGA do Rio Itapicuru,164
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,2.25,55.75,51,70,57.25,29,28.25,13.5,9.5,6.25,180.25,118,Nordeste,RPGA do Rio Itapicuru,322.75
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,,,,,,,46.25,20.75,3,,,,Nordeste,RPGA do Rio Itapicuru,70
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,25,25.25,69.75,22.75,25.25,20.5,57,18.5,10.5,11.5,55.25,26.75,Nordeste,RPGA do Rio Itapicuru,286
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,4,7.25,51.25,145,47.5,15.75,63.5,13.5,8.5,3.5,49,168.5,Nordeste,RPGA do Rio Itapicuru,359.75
Queimadas (Povoado Rio do Peixe) - IT-PR-16,-11.097292,-39.524491,11,7,23.75,45,19.25,22.75,40.5,14.75,2.75,7.75,58,,Nordeste,RPGA do Rio Itapicuru,194.5
Santaluz - IT-PR-17,-11.24831,-39.37563,1.5,24.5,24,87,31.5,26.75,46.5,21.5,4.75,8,40.75,60.25,Nordeste,RPGA do Rio Itapicuru,276
Cansanção (Ambrósio) - IT-PR-19,-10.986458,-39.237813,8.25,,,,,,97,26.25,10.75,4.5,62.75,,Nordeste,RPGA do Rio Itapicuru,146.75
Cansanção - IT-PR-20,-10.702836,-39.543932,,,,,,,70.5,35,13.75,11.25,,,Nordeste,RPGA do Rio Itapicuru,130.5
Euclides da Cunha - IT-PR-21,-10.551446,-38.995579,3.25,,,,,,86.25,51.75,,,,,Nordeste,RPGA do Rio Itapicuru,141.25
Nordestina - IT-PR-22,-10.826728,-39.437543,4.5,23.5,65.5,53.5,51.25,,,,,,,,Nordeste,RPGA do Rio Itapicuru,198.25
Cansanção (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,2.75,46.75,21,96.25,36.25,52.25,108.75,36.75,14.75,24.25,114.5,134.25,Nordeste,RPGA do Rio Itapicuru,439.75
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,,,,,,,49.25,29.5,9.75,9.25,109,97.5,Nordeste,RPGA do Rio Itapicuru,97.75
Quijingue - IT-PR-25,-10.783951,-39.20809,2.25,9.75,64.5,29.75,22.75,32.75,50.5,22.25,22.25,14.75,58.5,26.5,Nordeste,RPGA do Rio Itapicuru,271.5
Conde - IT-PR-31,-11.813434,-37.616927,36.75,102.25,157.75,183.75,123.5,219,201,87.25,86.75,119.25,166.75,77.5,Nordeste,RPGA do Rio Itapicuru,1317.25
Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,4.75,24.5,35.75,26.5,67.75,73.25,84.5,48,10.75,45.25,104.25,39.5,Nordeste,RPGA do Rio Itapicuru,421
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,,,,52.25,57.5,35.75,56.25,32.75,14.5,35.75,123.5,39,Nordeste,RPGA do Rio Itapicuru,284.75
Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,5,31,48.5,57.75,53.25,77,92.25,60.25,25.75,45.25,79.5,35.75,Nordeste,RPGA do Rio Itapicuru,496
Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,6.25,1.5,24,35.25,33.75,41.5,62.75,32.25,10.75,27,72.25,18.5,Nordeste,RPGA do Rio Itapicuru,275
Crisópolis - IT-PR-08,-11.510923,-38.120832,,,,82.75,91.5,80.25,134.25,30.25,39.25,54.25,60.25,,Nordeste,RPGA do Rio Itapicuru,512.5
Araci (Fazenda Laranjeiras III) - IT-PR-09,-11.334248,-38.968638,,,,,,,,,,13,44,16.25,Nordeste,RPGA do Rio Itapicuru,13
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,3,23,15,25.25,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,66.25
Olindina - IT-PR-11,-11.343693,-38.318892,,,,20,23.75,21,29.5,10.25,9.25,26.25,39.5,30.25,Nordeste,RPGA do Rio Itapicuru,140
Itapicuru - IT-PR-12,-11.321193,-38.225003,7,40.5,54,58.5,63.5,71.5,109.5,47.75,24.25,37.5,56.75,6.5,Nordeste,RPGA do Rio Itapicuru,514
Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,8,6.25,49,64.5,70.5,85.25,84.25,46,,,,,Nordeste,RPGA do Rio Itapicuru,413.75
Tanquinho - EBDA,-11.96799,-39.101068,0,19.2,75.7,13,74.5,53.7,119.5,33.3,24.5,,,,Nordeste,RPGA do Rio Paraguaçu,413.41
Candeal - EBDA,-11.80132,-39.117735,0,30.5,39.5,0,0,3.9,11.2,28.3,15.1,,,,Nordeste,RPGA do Rio Paraguaçu,128.5
Inhambupe - EBDA,-11.784656,-38.351047,2.5,33,40,52.5,130.5,139,251.1,,,,,,Nordeste,RPGA do Recôncavo Norte,648.6
Esplanada - EBDA,-11.784656,-37.951038,15.9,139.3,86.6,165.1,194.4,138.8,156,,,,,,Nordeste,RPGA do Recôncavo Norte,896.1
Entre Rios - EBDA,-11.951326,-38.084374,11,150.5,91.5,172,250.5,233.5,204,,,,,,Nordeste,RPGA do Recôncavo Norte,1113
Ribeira do Pombal - EBDA,-10.834635,-38.534383,2.7,16.6,60,70.7,59.7,79.6,99.9,74.5,22.7,,,,Nordeste,RPGA do Rio Itapicuru,486.4
Cipó - EBDA,-11.101305,-38.517717,1.6,38.3,39.2,21.8,71.5,51.9,87.3,18,24,,,,Nordeste,RPGA do Rio Itapicuru,353.6
Olindina_EBDA - EBDA,-11.351311,-38.33438,5.5,17.7,42,77.5,64.2,70.6,130.7,11.5,7.3,,,,Nordeste,RPGA do Rio Itapicuru,427
Antas - EBDA,-10.401293,-38.334375,0,0,0,25,75,61,55,0,5,,,,Nordeste,RPGA do Rio Vaza-Barris,221
Paripiranga - EBDA,-10.684633,-37.851032,0,21.7,49.9,35.2,132.9,134.5,201.5,74.4,39.5,,,,Nordeste,RPGA do Rio Vaza-Barris,689.6
Nova Soure - EBDA,-11.251311,-38.484383,0,22.6,42.9,56.6,61.2,57.2,100.1,35.1,16.3,,,,Nordeste,RPGA do Rio Itapicuru,392.01
Ribeira do Amparo - EBDA,-11.034638,-38.43438,6.3,15.2,48.3,29.8,89.8,77.6,101,15,19.7,,,,Nordeste,RPGA do Rio Itapicuru,402.7
Heliópolis - EBDA,-10.667965,-38.284375,0,22.2,26.5,38,113,71,134.8,28.8,10,,,,Nordeste,RPGA do Rio Real,444.3
Cícero Dantas - EBDA,-10.584629,-38.384377,9,7,59,84,80.5,131.5,156,56,16,,,,Nordeste,RPGA do Rio Real,599
Sítio do Quinto - EBDA,-10.367959,-38.201038,0,0,0,,,,,,,,,,Nordeste,RPGA do Rio Vaza-Barris,0
Adustina - EBDA,-10.534629,-38.117704,17,3,13.5,24.2,57.2,58.9,123.1,12.1,0,,,,Nordeste,RPGA do Rio Vaza-Barris,309
Uauá - EBDA,-9.834609,-39.484404,0,8.2,29.6,162,0,0,0,0,0,,,,Nordeste,RPGA do Rio Vaza-Barris,199.8
Serrinha - EBDA,-11.651317,-38.967731,,54.1,,,,54.8,95.3,,,,,,Nordeste,RPGA do Recôncavo Norte,204.2
Conceição do Coité - EBDA,-11.551314,-39.284404,5.5,15,38.3,3.3,31.1,39.2,94.5,,,,,,Nordeste,RPGA do Rio Itapicuru,226.9
Queimadas - EBDA,-10.984633,-39.634411,12.9,11.7,35.7,186.2,37,35.7,45.8,,,,,,Nordeste,RPGA do Rio Itapicuru,365
Valente - EBDA,-11.417977,-39.48441,2.5,20.1,143,15,46.4,32,,,,,,,Nordeste,RPGA do Rio Paraguaçu,259
Casa Nova - EBDA,-9.08459,-40.617764,0,73.5,23.6,132,0,0,2.5,0,0,,,,Norte,RPGA do Lago de Sobradinho,231.6
Remanso - EBDA,-9.601263,-42.08447,0,42.6,44.9,109.2,0,0,0,0,0,,,,Norte,RPGA do Lago de Sobradinho,196.7
Sento Sé - EBDA,-9.734599,-41.851131,0,109,126.1,195,1.8,0,11.6,0,0,,,,Norte,RPGA do Lago de Sobradinho,443.51
Juazeiro -EBDA,-9.41793,-40.501095,29,21.3,51.3,151.8,1.1,0.8,0,0,0,,,,Norte,RPGA dos Rios Macururé e Curaçá,255.3
Sobradinho - EBDA,-9.334594,-40.81777,0,58,0,0,2.5,0,5.5,0,0,,,,Norte,RPGA do Lago de Sobradinho,66
Central - EBDA,-11.151293,-42.11781,0,38,43,132,0,55.5,0,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,268.5
Ibipeba - EBDA,-11.634638,-42.034476,0,0,34.4,23.5,14.5,0,0,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,72.4
Ibititá - EBDA,-11.523108,-41.976085,0,0,9,26.2,7.8,0,0,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,43
Irecê - EBDA,-11.317966,-41.867804,0.6,23.5,34.5,107.5,14.6,0,0.8,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,181.5
João Dourado - EBDA,-11.334633,-41.651131,1,4,28,54.5,40.5,3.5,0,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,131.5
Jussara - EBDA,-11.051296,-40.96778,0,0,26,86.5,21,0,0,0,0,,,,Norte,RPGA do Rio Salitre,133.5
Lapão - EBDA,-11.367966,-41.817803,0,7,2,57.5,9.6,0,0,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,76.1
Presidente Dutra - EBDA,-11.284632,-41.651131,0,9.6,81.9,63.3,0,0,0,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,154.8
Uibaí - EBDA,-11.334632,-42.134477,5,6,85,98.8,47.3,0,0,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,242.11
Remanso - A423,-9.625693,-42.077214,0,73,76.6,170.8,2.6,0,3.8,4.8,0,0,61.7,,Norte,RPGA do Lago de Sobradinho,331.6
Irecê - A424,-11.328998,-41.864504,1.2,14,18.4,58.2,10.2,,3.4,2,0,17.8,115.8,63.4,Norte,RPGA dos Rios Verde e Jacaré,125.2
Itaguaçu da Bahia (Várzea Grande) - VJ-PR-04,-10.908939,-42.516536,0.8,56,44.4,86.4,1.2,0.2,0,0,1.6,,,,Norte,RPGA dos Rios Verde e Jacaré,190.6
Ibitibá,-11.551736,-41.968187,9.2,2.8,52.6,91.4,116.4,0.8,0.2,0,0.4,,,,Norte,RPGA dos Rios Verde e Jacaré,273.8
Jussara - Arrecife,-11.065335,-41.974853,1,32.8,35.2,108.6,24.8,1.2,10.6,4.8,0,,,,Norte,RPGA dos Rios Verde e Jacaré,219
Ibipeba,-11.673962,-42.010413,0.8,9.4,85.2,36.8,65.8,0.6,0,0.4,0,,,,Norte,RPGA dos Rios Verde e Jacaré,199
Central,-11.135391,-42.093468,0.4,5.2,91.4,103,40,0.4,1,4.4,0,,,,Norte,RPGA dos Rios Verde e Jacaré,245.8
Uibai,-11.294784,-42.14208,0,0,0,0,0,0,0,12.8,12,,,,Norte,RPGA dos Rios Verde e Jacaré,24.8
América Dourada - EBDA,-11.384635,-41.584464,0,21,104,0,17.5,0,0.8,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,143.3
São Gabriel - EBDA,-11.134629,-41.867803,0,5,19,42.9,12,0,0,0,0,,,,Norte,RPGA dos Rios Verde e Jacaré,78.9
Irecê - 83182,-11.3,-41.866667,0.7,18.7,18.8,120.3,11,0.4,1.4,0,0,17.7,119.9,65.7,Norte,RPGA dos Rios Verde e Jacaré,189
Remanso - 82979,-9.633333,-42.1,0,68.2,75.4,173.7,0.4,0,3.2,3.6,0,0,61.8,151,Norte,RPGA do Lago de Sobradinho,324.5
Umburanas (Delfino) - A443,-10.45492,-41.206996,1,3,9.2,42.4,41.4,12.6,37.6,13.2,7.2,2.4,81.4,85.2,Norte,RPGA do Rio Salitre,170
