Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/04,Fev/04,Mar/04,Abr/04,Mai/04,Jun/04,Jul/04,Ago/04,Set/04,Out/04,Nov/04,Dez/04,Região,Rpga,Total
Serrinha - RN-CL-02,-11.648333,-38.982777,316.25,70.25,47.5,36.25,48.5,70,32.25,33.25,3.25,6.75,55.5,2.5,Nordeste,RPGA do Recôncavo Norte,664.25
Serrinha - 83190,-11.633333,-38.966667,344.5,79.3,20.1,48.6,53.5,86.9,32.4,31.8,4.2,,66.1,0,Nordeste,RPGA do Recôncavo Norte,701.3
Senhor do Bonfim - 83088,-10.490649,-40.100044,281.7,134.6,51.3,18.1,54.8,25,23.5,30.5,14.3,5.4,120.8,,Nordeste,RPGA do Rio Itapicuru,639.2
Itamaraju - EBDA,-17.068089,-39.534438,201.2,85.9,248.5,195.52,119.6,82.2,81.3,29.5,25.5,41,146,113,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1110.22
Camacã,-15.418059,-39.051083,96.4,50.9,91.4,116.8,84.8,152.5,106.4,29.4,20,46.4,216.2,17.4,Sul,RPGA do Leste,795
Ilhéus - A410,-14.658803,-39.181438,135.8,153.8,405.4,176.2,253,180.2,157.8,28.6,42,89.4,,,Sul,RPGA do Leste,1622.2
Tanquinho - Embasa,-11.971323,-39.101068,293,115.4,61.6,41.9,40.2,81.4,24.8,27.6,6.8,9.6,101.6,31,Nordeste,RPGA do Rio Paraguaçu,702.3
Eunápolis - FB-CL-01,-16.290555,-39.579722,203.5,116.5,250.95,164.25,123.5,71.25,112,26,22.5,47.5,210.5,79.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1137.95
Santo Estêvão - EBDA,-12.434665,-39.251074,327.5,103,10,82,78.5,103,41,22.5,10,15,48.5,9.5,Recôncavo,RPGA do Rio Paraguaçu,792.5
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,247,130.6,43.5,42,51.5,63.9,20,21.5,0,3.5,80.5,10,Nordeste,RPGA do Rio Paraguaçu,623.5
Senhor do Bonfim - DERBA,-10.467954,-40.184425,299,145.4,33.2,0,8.7,8.5,7,21.2,0,,,0,Nordeste,RPGA do Rio Itapicuru,523
Guaratinga - 83446,-16.58,-39.78,171.5,189.4,313.7,104.7,84.5,65,83.9,20.5,15.1,28.7,92,44.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1077
Conceição do Coité - EBDA,-11.551314,-39.284404,352.72,28.3,66.5,6.6,18.65,48.5,12.7,19.1,0,0,83.9,5.5,Nordeste,RPGA do Rio Itapicuru,553.07
Candeal - EBDA,-11.80132,-39.117735,252.5,131.5,46,24.5,73,77,5,19,0,4,58,20,Nordeste,RPGA do Rio Paraguaçu,632.5
Luís Eduardo Magalhães (Fazenda Boiadeiro) - GR-PR-10 ,-12.108951,-45.955267,404.4,341,150.8,,40,0,0,18,0,40,194.5,171.3,Oeste,RPGA do Rio Grande,994.2
Tanquinho - EBDA,-11.96799,-39.101068,242,72,57.5,31.6,17.5,35.5,45,16.5,3.3,0,67.8,22,Nordeste,RPGA do Rio Paraguaçu,520.9
Coronel João Sá - EBDA,-10.284624,-37.917698,102.5,26.5,0,0,137,37,50.5,16,0,0,0,0,Nordeste,RPGA do Rio Vaza-Barris,369.5
Anguera - Embasa,-12.167993,-39.251074,289,108.2,63.3,63.5,41.9,95.4,46.1,15.1,0,9.4,98.5,5,Recôncavo,RPGA do Rio Paraguaçu,731.9
Abaré - EBDA,-8.71792,-39.117725,451.6,179.6,36.4,123.5,45,98.5,74.2,14.7,10.1,70.6,106.6,362.1,Nordeste,RPGA dos Rios Macururé e Curaçá,1104.2
Itanhém - EBDA,-17.134752,-40.334459,104.9,105.5,240.5,137.92,93.7,82.1,63.7,14.7,12.7,66.6,126.8,227.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",922.33
Euclides da Cunha - EBDA,-10.501293,-39.017728,262.91,121.8,10,0,85.5,40.9,35,14.6,3,6.6,46.6,11,Nordeste,RPGA do Rio Itapicuru,580.32
Amélia Rodrigues (Rio Seco) - EBDA,-12.400777,-38.758839,342.8,28,29,33.5,143,202,54,14,,0,,,Recôncavo,RPGA do Recôncavo Norte,846.3
Cipó - 83192,-11.083333,-38.516667,168.2,140.4,14,25.8,46.3,31.1,37,13.8,8.5,0.7,57.4,0,Nordeste,RPGA do Rio Itapicuru,485.81
Monte Santo - 83090,-10.4425,-39.331111,267.4,182.1,1.2,9.9,70.5,49.7,32,13,5.4,0,26.2,4.5,Nordeste,RPGA do Rio Itapicuru,631.2
Capela do Alto Alegre - Embasa,-11.667981,-39.851086,352.2,195.4,79.2,14.6,25,43.6,25.2,12.6,0,3.4,75.4,0,Nordeste,RPGA do Rio Paraguaçu,751.21
Lençóis - 83242,-12.5575,-41.388889,406.1,80.7,249.4,88.3,41.3,40.9,27.6,12.3,3.2,39.3,298.2,10.2,Chapada Diamantina,RPGA do Rio Paraguaçu,989.1
Ipirá - PG-CL-02,-12.14986,-39.76454,266,69.75,59.25,9.5,36,79,23.25,12.25,5.25,13.25,81,25.25,Nordeste,RPGA do Rio Paraguaçu,573.5
Andaraí - Embasa,-12.801332,-41.321128,535.2,106.8,261.4,67.2,70.9,46.1,76.8,12.1,23,70.5,298.1,34.9,Chapada Diamantina,RPGA do Rio Paraguaçu,1270
Arataca,-15.868067,-39.417762,167.1,128.7,252.7,130.7,113.2,118.3,108.9,11.8,18.7,29.6,203.3,18.7,Sul,RPGA do Rio Pardo,1079.7
Tucano - EBDA,-10.971302,-38.781056,321,184,5,0,80,44,42,11.5,6.5,0,34,0,Nordeste,RPGA do Rio Itapicuru,694
Andaraí - EBDA,-12.801332,-41.317795,425.7,88,160.2,39,0,35,0,11,0,0,247,8,Chapada Diamantina,RPGA do Rio Paraguaçu,758.91
Ribeira do Amparo - EBDA,-11.034638,-38.43438,248.5,177,24,9,57,32,63,11,5,0,57,0,Nordeste,RPGA do Rio Itapicuru,626.5
Mucuri - EBDA,-18.084773,-39.55111,171,80.2,365.2,93.93,49.71,60.63,38.11,11,2.75,30.8,90.22,258.49,Sul,RPGA do Rio Mucuri,903.33
Eunápolis - EBDA,-16.368074,-39.567768,286.31,75.34,314.8,123.34,129.21,100.05,172.79,10.9,28,90.85,200.87,72.2,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1331.6
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,282.25,60.75,99.25,54.5,9,27.5,11,10.75,0.5,6.75,241,17.75,Chapada Diamantina,RPGA do Rio Paraguaçu,562.25
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,162.75,195.25,251.25,155,30,70,80.75,10.75,5,32,85.5,269.75,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",992.75
Teixeira de Freitas - DERBA,-17.5681,-39.234434,121,144.2,190.5,160,31.5,45.5,68.5,10.6,4.2,32,114.3,167.6,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",808.01
Nova Viçosa - EBDA,-17.884771,-39.38444,192.69,185,373,136.69,43.08,99.67,68.61,10.6,0,12.76,101.52,339.1,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1122.1
Araci - EBDA,-11.334644,-38.951062,498,127,32,17,25,75,31,10,0,0,81,5,Nordeste,RPGA do Rio Itapicuru,815
Monte Santo - EBDA,-10.434623,-39.301068,285.6,85,1,4.5,73,32,33,9,0,0,20,0,Nordeste,RPGA do Rio Itapicuru,523.1
Cipó - DERBA,-11.167975,-38.517717,203.9,136.2,0,15,28.6,8,49.5,8,6,0,56.1,0,Nordeste,RPGA do Rio Itapicuru,455.21
Mucugê - EBDA,-13.001335,-41.367798,465.2,150.2,310.8,95,27.5,29.9,21.2,7.5,13.7,0,232.4,10.8,Chapada Diamantina,RPGA do Rio Paraguaçu,1121.01
Santo Estêvão - Embasa,-12.451332,-39.267741,90.9,,19.1,55.1,57.9,79.1,7.4,7.3,0,25.2,33,2.2,Recôncavo,RPGA do Rio Paraguaçu,342
Mairi - Embasa,-11.701314,-40.151095,,32.4,28.5,15.3,75.1,53.8,25.7,7,0,14,77.6,5.6,Chapada Diamantina,RPGA do Rio Paraguaçu,251.8
Cipó - EBDA,-11.101305,-38.517717,245,176,0,30,48.5,28.5,66.5,7,5,0,17,0,Nordeste,RPGA do Rio Itapicuru,606.5
Irará - EBDA,-12.034659,-38.767726,308,46.5,98,45,50.5,105.5,58.5,7,32,2,150,0,Recôncavo,RPGA do Recôncavo Norte,753
Riachão do Jacuípe_EMBASA,-11.801317,-39.367741,291.4,104.4,47,17.4,24.1,42.7,17,6.5,4.1,12.7,66.4,6.5,Nordeste,RPGA do Rio Paraguaçu,567.31
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,302.75,61,159.5,39.75,60.5,51.75,30,6.25,18.75,21.5,165,3.25,Chapada Diamantina,RPGA do Rio Paraguaçu,751.75
Itiruçu - A407,-13.52629,-40.12055,190.4,67.6,159,32.6,90.8,67,67.4,5.8,14.2,37.2,,21,Sudoeste,RPGA do Recôncavo Sul,732
Macajuba-EMBASA,-12.134654,-40.351101,393.5,15.6,93.1,82.3,53.8,56.2,28.1,5.4,5.8,10.3,137.2,0,Chapada Diamantina,RPGA do Rio Paraguaçu,744.1
Ipecaetá - Embasa,-12.301329,-39.301074,201.6,114,43.4,48.2,13,148,14.2,5.2,0,24,58.3,0,Recôncavo,RPGA do Rio Paraguaçu,611.61
Ubaíra - EBDA,-13.268014,-39.667756,271.3,133,103.5,110.9,120.5,106.1,82.5,5,40.5,49.3,107.9,0,Recôncavo,RPGA do Recôncavo Sul,1022.6
Itiruçu - EBDA,-13.534683,-40.151101,238.5,50,153.5,61,130,69,77.5,5,11,37.5,289.5,47,Sudoeste,RPGA do Rio de Contas,833
Santa Quitéria - Itaberaba - Embasa,-12.351326,-40.031095,311.9,72.4,37.6,14.4,38.8,41.9,7,4.4,3.4,4,48.8,0,Nordeste,RPGA do Rio Paraguaçu,535.8
Gavião - Embasa,-11.467977,-39.76775,355.4,96.2,26.8,7.5,16.2,29.4,2.4,4.2,0,0,57.2,0,Nordeste,RPGA do Rio Paraguaçu,538.1
Mucugê - Embasa,-13.001335,-41.371131,499,96.8,254.4,57,32.7,41.3,14,4.1,14.6,44.3,148.9,11,Chapada Diamantina,RPGA do Rio Paraguaçu,1058.2
Argoim - Embasa,-12.551332,-39.551083,206.4,153.6,31,19.9,59.5,41.8,38.3,4.1,2,30,56.1,0,Recôncavo,RPGA do Rio Paraguaçu,586.6
Rafael Jambeiro-EMBASA,-12.484665,-39.401077,172.4,163,16,0,55,60,13,4,3,5.6,71.2,0,Recôncavo,RPGA do Rio Paraguaçu,492
França - Piritiba - Embasa,-11.551308,-40.584438,225.6,56.2,184.5,11.6,27.4,59.8,19.6,3.9,4.2,1.2,82.4,1.4,Nordeste,RPGA do Rio Paraguaçu,594.01
Morro do Chapéu - 83184,-11.216667,-41.216667,244.9,64.9,116.9,35.9,25.5,28.8,15.1,3.8,8.7,8.8,127.7,5,Chapada Diamantina,RPGA do Rio Salitre,553.3
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,195,65.7,156.4,28.5,86.9,59.6,61.9,3.7,11.5,34.2,203,46.1,Sudoeste,RPGA do Recôncavo Sul,703.41
Jaguaquara - RS-CL-01,-13.573055,-39.940833,218.75,57.75,146,58,88.25,46,62.25,3.5,22.5,52.25,139.25,23.25,Sudoeste,RPGA do Recôncavo Sul,755.25
Ipirá - Embasa,-12.151323,-39.734419,,1.9,67.2,10.8,33.6,67,18.2,3,1,11.1,61.6,20,Nordeste,RPGA do Rio Paraguaçu,213.8
Jacobina - 83186,-11.172778,-40.534167,417.7,101.1,66.2,6.7,27.8,26.6,13.2,2.9,7.6,2.1,103.6,11,Nordeste,RPGA do Rio Itapicuru,671.91
Ipiaú - EBDA,-14.134698,-39.734428,158,178,163,61.3,77.1,81.2,71.1,2.8,13,80.5,231.1,6.9,Sudoeste,RPGA do Rio de Contas,886
Iaçu - Embasa,-12.768002,-40.201101,,71.1,92.3,17.7,13.9,25.2,15.5,2.5,0,10.1,115.9,0.2,Chapada Diamantina,RPGA do Rio Paraguaçu,248.3
Santa Inês - EBDA,-13.28468,-39.834426,132,53,59,39,52,43.1,31,2.5,12,31,163,13,Recôncavo,RPGA do Recôncavo Sul,454.6
Vitória da Conquista - 83344,-14.883333,-40.8,167.6,234.6,394.9,62,22.4,23.6,24.6,2.2,2.4,20.1,204.3,12.3,Sudoeste,RPGA do Rio Pardo,954.4
Lajedinho-EMBASA,-12.351323,-40.851116,273.2,173.6,181.4,17.6,24,30.2,28.6,2,15,19,156.4,0,Chapada Diamantina,RPGA do Rio Paraguaçu,764.6
Souto Soares - PG-CL-04,-12.08538,-41.64815,222.25,102.25,97.75,3.25,8.75,11.25,7,1.25,0,15.25,70.25,32.25,Chapada Diamantina,RPGA do Rio Paraguaçu,469
Queimadas - EBDA,-10.984633,-39.634411,330.4,126.7,3.33,0,11.2,50.9,0,1,0,0,51.7,6.7,Nordeste,RPGA do Rio Itapicuru,523.53
Jaguaquara - EBDA,-13.534684,-39.984431,286.5,68.5,174,69.5,65,39.5,40.5,1,14,29,205.5,26,Sudoeste,RPGA do Recôncavo Sul,787.5
Piatã - CO-CL-04,-13.164166,-41.770833,259.5,171.5,194.9,60.85,69,45,50,0.5,4,69.75,217.25,52.75,Chapada Diamantina,RPGA do Rio de Contas,925
Santo Antônio de Jesus - DERBA,-12.96801,-39.267744,243,,152,164,192,217,86.8,0.3,5.1,55,50,27,Recôncavo,RPGA do Recôncavo Sul,1115.2
Jequié - CO-CL-03,-13.873055,-40.071944,160.5,50.75,183,23.5,33.25,14.25,21.75,0.25,6.5,6.75,191.75,3.5,Sudoeste,RPGA do Rio de Contas,500.5
Itaberaba - A408,-12.524062,-40.299714,295.6,52.4,,34.4,38.6,42.6,49.2,0.2,,33.8,,,Chapada Diamantina,RPGA do Rio Paraguaçu,546.81
Licínio de Almeida - EBDA,-14.634693,-42.567837,342.6,0,209.4,27.6,1,2.3,5.2,0.2,0.8,101.2,137.5,149.9,São Francisco,RPGA do Rio Verde Grande,690.31
Fazenda Piabanha,-14.59737,-42.38433,348,,209.7,27.6,1,2.3,5.2,0.2,0.8,101.2,137.5,149.9,São Francisco,RPGA do Rio de Contas,696.01
Itaetê - Embasa,-12.984669,-40.967788,297.2,60.1,112.5,37.6,18.8,11.9,20,0.1,0,15.1,181.8,11.3,Chapada Diamantina,RPGA do Rio Paraguaçu,573.31
Santa Rita de Cássia - 83076,-11.016667,-44.516667,,146.9,323,1.3,0.1,0.3,0,0.1,,,253.3,86.4,São Francisco,RPGA do Rio Grande,471.71
Boa Vista do Tupim - EBDA,-12.651332,-40.60111,308.3,58,83.5,21.2,15.8,5.6,0,0,0,0,133.8,0,Chapada Diamantina,RPGA do Rio Paraguaçu,492.41
Iaçu - EBDA,-12.768002,-40.217768,351.7,69.8,85.4,10,4.4,0,11.2,0,0,0,109.7,0,Chapada Diamantina,RPGA do Rio Paraguaçu,532.5
Itaberaba - EBDA,-12.534663,-40.301101,305.2,70,129,62.5,33,85,43,0,0,8.8,153.7,19.4,Chapada Diamantina,RPGA do Rio Paraguaçu,736.5
Itaetê - EBDA,-12.984669,-40.984455,348.04,105.2,185.2,0,0,14.7,0,0,0,0,209.7,20,Chapada Diamantina,RPGA do Rio Paraguaçu,653.15
Marcionílio Souza - EBDA,-13.001338,-40.534443,261.9,46,91,56.8,1.2,22.7,0,0,0,0,240.6,10.4,Chapada Diamantina,RPGA do Rio Paraguaçu,479.6
Ruy Barbosa - EBDA,-12.284657,-40.501107,552.6,57,99,54,47,50,26,0,7,17,289,7,Chapada Diamantina,RPGA do Rio Paraguaçu,909.6
Utinga - EBDA,-12.08465,-41.101122,387,161.5,82,0,5,16,10,0,3,0,128.5,14,Chapada Diamantina,RPGA do Rio Paraguaçu,664.5
Barra da Estiva - EBDA,-13.63468,-41.334467,306,93,241,50,0,0,0,0,0,0,145,20,Chapada Diamantina,RPGA do Rio de Contas,690
Baixa Grande - EBDA,-11.951317,-40.167762,618.15,45,100.5,38,60.5,99.5,34,0,0,15,153.5,5,Chapada Diamantina,RPGA do Rio Paraguaçu,1010.65
Mairi - EBDA,-11.717981,-40.151095,532,36.5,75.5,10,53,27.5,27.5,0,0,0,93.5,0,Chapada Diamantina,RPGA do Rio Paraguaçu,762
Morro do Chapéu - EBDA,-11.551305,-41.151119,279.2,75.5,107.5,28.5,38,43,21,0,0,17.5,252,0,Chapada Diamantina,RPGA do Rio Paraguaçu,610.2
Mundo Novo - EBDA,-11.851314,-40.46777,553,20,80,0,0,0,37.5,0,0,0,205,0,Chapada Diamantina,RPGA do Rio Paraguaçu,690.5
Piritiba - EBDA,-11.751314,-40.551104,602,45,50.5,0,0,0,0,0,0,0,171.2,20,Chapada Diamantina,RPGA do Rio Paraguaçu,697.5
Barra do Mendes - EBDA,-11.817975,-42.06781,417.5,80,124,10,0,0,0,0,0,81,127.5,0,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,712.5
Cafarnaum - EBDA,-11.684641,-41.484462,294.2,94,212.5,0,0,0,0,0,0,29,119.5,6,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,629.7
Canarana - EBDA,-11.684641,-41.751137,303,141.1,76.7,4,0,0,0,0,0,37,120.7,61,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,561.81
