Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/12,Fev/12,Mar/12,Abr/12,Mai/12,Jun/12,Jul/12,Ago/12,Set/12,Out/12,Nov/12,Dez/12,Região,Rpga,Total
Rio de Contas - EBDA,-13.51801,-41.834479,,,,,,,,,0,0,,,Chapada Diamantina,RPGA do Rio de Contas,0
Érico Cardoso - EBDA,-13.419116,-42.14143,49.2,0,0,0,0,0,0,0,0,0,,,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,49.2
Dom Basílio - EBDA,-13.761625,-41.772535,50.7,11.3,0,0,0,0,0,0,0,0,155.2,,Chapada Diamantina,RPGA do Rio de Contas,62
São Félix do Coribe - EBDA,-13.401899,-41.19585,116,7.3,98,0,119.5,0,0,0,0,13.8,,,Chapada Diamantina,RPGA do Rio Paraguaçu,354.6
Itaetê,-12.991944,-40.960833,,,,,,,,,,1.8,87.6,0.6,Chapada Diamantina,RPGA do Rio Paraguaçu,1.8
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,52,54.75,3.25,4.25,35,67.75,46.95,56.5,3.5,8,88.5,0.55,Chapada Diamantina,RPGA do Rio Paraguaçu,331.95
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,4.75,10.25,3.75,12.75,15.75,9,17,15.5,0.75,2.5,71.75,1.75,Chapada Diamantina,RPGA do Rio Paraguaçu,92
Seabra - PG-PR-01,-12.428149,-41.770409,13.25,44.5,,,,,8,8,0,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,73.75
Iraquara - PG-PR-02,-12.255093,-41.61679,7.75,41.75,,,,,3.75,7.5,0,0,51.25,11,Chapada Diamantina,RPGA do Rio Paraguaçu,60.75
Piritiba - PG-PR-07,-11.733137,-40.562306,15,29.75,5.75,1.75,,,,,,,,0.25,Chapada Diamantina,RPGA do Rio Paraguaçu,52.25
Baixa Grande - PG-PR-08,-11.908701,-40.183683,,16.75,2,5.5,,18.75,18.75,36.25,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,98
Tapiramutá - PG-PR-09,-11.838502,-40.791761,17,26.25,1,3,40,40,29.5,55,3.5,6.75,67.5,0.25,Chapada Diamantina,RPGA do Rio Paraguaçu,222
Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,,,,,,,5.25,21.5,0.25,0,117.25,,Chapada Diamantina,RPGA do Rio Paraguaçu,27
Bonito - PG-PR-11,-11.98993,-41.25429,,,,0,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Jeremoabo - EBDA,-10.067951,-38.351041,15.4,28.5,2.4,0,29.8,67.3,59.5,43.8,33.3,0,7.8,,Nordeste,RPGA do Rio Vaza-Barris,280
Coronel João Sá - EBDA,-10.284624,-37.917698,0,6,0,7.8,20.1,56,47.6,49.4,33.6,3.8,3,0,Nordeste,RPGA do Rio Vaza-Barris,224.3
Abaré - EBDA,-8.71792,-39.117725,0,38.7,14.7,0,6.5,0,11.5,0,0,0,5,0,Nordeste,RPGA dos Rios Macururé e Curaçá,71.4
Chorrochó - EBDA,-8.984593,-39.101059,36,38.3,3.9,0,1.4,0,6.2,0,0,0,3.9,0,Nordeste,RPGA dos Rios Macururé e Curaçá,85.81
Rodelas - EBDA,-8.83459,-38.751049,20,24.6,1.4,0,4.6,0,5.5,4.4,0.3,0,2.5,,Nordeste,RPGA dos Rios Macururé e Curaçá,60.8
Macururé - EBDA,-9.16793,-39.051056,72.6,6.4,0,0,0,0,3.6,0,0,0,2,,Nordeste,RPGA dos Rios Macururé e Curaçá,82.6
Curaçá - EBDA,-8.98459,-39.90108,0,192.2,11.1,0,47.8,0,2.2,0,0,0,29.4,,Nordeste,RPGA dos Rios Macururé e Curaçá,253.3
Jacobina - EBDA,-11.167968,-40.501101,0,0,0,0,0,0,0,0,0,0,0,,Nordeste,RPGA do Rio Itapicuru,0
Miguel Calmon - EBDA,-11.417972,-40.584438,0,46.3,7.3,0,13.8,20.3,8.6,24.2,0,0,18.6,,Nordeste,RPGA do Rio Itapicuru,120.5
Saúde - EBDA,-10.934629,-40.417765,0,33.3,0,0,0,13.2,5.5,35.8,0,0,12,,Nordeste,RPGA do Rio Itapicuru,87.8
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,0,0,5,0,34,32.5,39.4,27,3,0,45,,Nordeste,RPGA do Rio Paraguaçu,140.9
Santa Bárbara - EBDA,-11.984657,-38.984398,0,0,0,0,36.8,32.9,24,33.5,0,0,67.3,,Nordeste,RPGA do Recôncavo Norte,127.2
Senhor do Bonfim  - A428,-10.443072,-40.148244,3,126.8,3.6,2,26.4,22.6,39.8,73.8,14.6,,,12.4,Nordeste,RPGA do Rio Itapicuru,312.6
Cansanção - EBDA,-10.66796,-39.501074,0,74.9,7.5,0,0,4.5,11.3,16.2,7.3,0,29.7,0,Nordeste,RPGA do Rio Itapicuru,121.7
Monte Santo - EBDA,-10.434623,-39.301068,,,,,17,,34.8,,,,,,Nordeste,RPGA do Rio Itapicuru,51.8
Tucano - EBDA,-10.971302,-38.781056,0,18,0,0,20.5,26.5,13,49,17.5,3.5,29.5,,Nordeste,RPGA do Rio Itapicuru,148
Serrinha - (Barrocas) - EBDA,-11.084636,-39.53441,0,17.7,0,0,17,54.1,13.6,14.4,0,0,,,Nordeste,RPGA do Rio Itapicuru,116.81
Banzaê - EBDA,-10.584629,-38.617717,17.2,52,27.8,10.2,42.7,29.7,,,,,,,Nordeste,RPGA do Rio Itapicuru,179.6
Paulo Afonso - A411,-9.379325,-38.227424,0.2,67.8,1.4,4,22.2,24,62.4,42,20,4.6,9.6,0,Nordeste,RPGA dos Rios Macururé e Curaçá,248.6
Cipó - 83192,-11.083333,-38.516667,8.3,63.9,13.7,1.5,22,18.6,45.7,56.1,33.1,13.3,27.9,1.2,Nordeste,RPGA do Rio Itapicuru,276.2
Jacobina - 83186,-11.172778,-40.534167,5.5,87.5,9.7,4.3,19,19.9,20.4,41.2,3,0,102.1,12.7,Nordeste,RPGA do Rio Itapicuru,210.5
Monte Santo - 83090,-10.4425,-39.331111,1.3,10.3,1,0.2,13.9,19.3,35,49.5,14,2.4,68.6,1,Nordeste,RPGA do Rio Itapicuru,146.9
Paulo Afonso - 82986,-9.379325,-38.227424,0,57.5,0,0,18.4,20.3,41,27.4,14.9,1.6,9.5,0,Nordeste,RPGA dos Rios Macururé e Curaçá,181.1
Serrinha - 83190,-11.633333,-38.966667,9.4,18,4.6,10.9,30.8,46.2,44.5,49.7,27.2,11.5,57.1,0,Nordeste,RPGA do Recôncavo Norte,252.8
Conde - A431,-12.03622,-37.68322,72.2,69.8,38.2,27.6,224.4,167,172,110.6,43.4,44.2,33,17.2,Nordeste,RPGA do Rio Itapicuru,969.41
Uauá - A435,-9.833617,-39.495631,6,25.4,0,0.8,12.8,3,9.8,18.8,3.2,0.6,13.6,4.6,Nordeste,RPGA do Rio Vaza-Barris,80.4
Euclides da Cunha - A442,-10.537233,-38.996605,5.2,38.4,3.2,2.8,26.6,34,75.6,79.6,25.2,8.8,41,7.8,Nordeste,RPGA do Rio Itapicuru,299.4
Queimadas - A436,-10.984645,-39.617009,10.4,34.8,13,0.4,123.4,28.4,50.2,80.2,13.6,2.4,53.4,15,Nordeste,RPGA do Rio Itapicuru,356.8
Jacobina - A440,-11.205136,-40.464979,1.4,104.4,13.4,6.6,32.8,44.4,24,47.2,4,5.4,105,11.4,Nordeste,RPGA do Rio Itapicuru,283.6
Serrinha - A441,-11.664586,-39.022946,11.2,10,2.8,9.2,38.4,52.8,45.2,56,31,11.6,48.6,0.8,Nordeste,RPGA do Rio Paraguaçu,268.21
Itapicuru (EBDA Alagoinhas) - EBDA,-11.317978,-38.217708,19,0,7.5,3,121,48.2,59.5,65,5,4.5,,,Nordeste,RPGA do Rio Itapicuru,332.7
Canudos - EBDA - EBDA,-9.897945,-39.027448,4,104,0,0,0,0,0,0,0,0,0,0,Nordeste,RPGA do Rio Vaza-Barris,108
Senhor do Bomfim (Tijuaçú) - EBDA,-10.617957,-40.134423,0,16,24,19,0,6,9,0,0,0,39,,Nordeste,RPGA do Rio Itapicuru,74
Pindobaçu (Faz. Boa Esperança) - EBDA,-10.734626,-40.367764,5,11,2,1,22,26,17,31,4,0,43,,Nordeste,RPGA do Rio Itapicuru,119
Capim Grosso (Pedras Altas) - 50430000,-11.18288,-40.04725,,,,,,,,,,2,145.8,0,Nordeste,RPGA do Rio Itapicuru,2
Ponto Novo - 50380000,-10.845,-40.1128,,,,,,,,,0,0.2,112.8,,Nordeste,RPGA do Rio Itapicuru,0.2
Caém - EBDA,-11.091855,-40.436378,2,41,10,0.75,29.5,,,,,,,,Nordeste,RPGA do Rio Itapicuru,83.25
Capela do Alto Alegre - EBDA,-11.669369,-39.838864,40,21,,,,,,,,,,,Nordeste,RPGA do Rio Paraguaçu,61
Andorinha - IT-PR-40,-10.301157,-39.783662,1.75,28.5,0.25,0,10,,,,,,,,Nordeste,RPGA do Rio Itapicuru,40.5
Ponto Novo - IT-PR-41,-10.847006,-40.112286,1.75,20.25,6,2,29.25,,,,,,,,Nordeste,RPGA do Rio Itapicuru,59.25
Ipirá - PG-CL-02,-12.14986,-39.76454,5.25,33,31,11.25,24,40.1,65.2,80.99,10.5,5.5,131,0,Nordeste,RPGA do Rio Paraguaçu,306.79
Serrinha - RN-CL-02,-11.648333,-38.982777,9,35.75,5.5,11,48,54.5,39.75,53.25,18,4,125,6.5,Nordeste,RPGA do Recôncavo Norte,278.75
Pintadas - PG-PR-05,-11.837311,-39.969786,1,,,10.25,20.5,,,,,,,,Nordeste,RPGA do Rio Paraguaçu,31.75
Pé de Serra - PG-PR-06,-11.833423,-39.623663,,,,,,,,27.25,4.25,3.5,71.5,0,Nordeste,RPGA do Rio Paraguaçu,35
Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,,,,11.5,26.25,31.5,15.5,37.75,4,11.5,80.75,7,Nordeste,RPGA do Rio Itapicuru,138
Caém - IT-PR-35,-11.093399,-40.437579,2,41,10,0.75,29.5,45.75,27,61.5,11,2.75,38,4.25,Nordeste,RPGA do Rio Itapicuru,231.25
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,12,45.25,6.5,2.5,16.5,22.5,15.25,25.25,3.5,0,129,0.75,Nordeste,RPGA do Rio Itapicuru,149.25
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,4.5,69.25,0.75,4.25,22,15,25.75,48.75,,,,,Nordeste,RPGA do Rio Itapicuru,190.25
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,,,,5.5,19.5,21.25,10.25,25.5,,,,,Nordeste,RPGA do Rio Itapicuru,82
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,0.25,15.75,,1,8.75,,,,,,,,Nordeste,RPGA do Rio Itapicuru,25.75
Queimadas (Povoado Rio do Peixe) - IT-PR-16,-11.097292,-39.524491,,,,0.5,36.25,6.75,5.25,13,,,,,Nordeste,RPGA do Rio Itapicuru,61.75
Santaluz - IT-PR-17,-11.24831,-39.37563,,,,,,,17.5,20.75,,,,,Nordeste,RPGA do Rio Itapicuru,38.25
Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,1.75,28.75,0.25,,,,,,,,48.25,15.25,Nordeste,RPGA do Rio Itapicuru,30.75
Cansanção (Ambrósio) - IT-PR-19,-10.986458,-39.237813,6.5,24.25,3.5,1.25,8.5,10.75,20.75,32,,,,,Nordeste,RPGA do Rio Itapicuru,107.5
Euclides da Cunha - IT-PR-21,-10.551446,-38.995579,,,,,,,63.5,62.5,,,,,Nordeste,RPGA do Rio Itapicuru,126
Nordestina - IT-PR-22,-10.826728,-39.437543,2.75,27,1.5,3,10,,,,,,,,Nordeste,RPGA do Rio Itapicuru,44.25
Cansanção (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,2.5,24.75,,0.75,15,17,18.5,41.25,,,,,Nordeste,RPGA do Rio Itapicuru,119.75
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,3,36.25,0,0,11.5,4.5,17.25,18.5,,,,,Nordeste,RPGA do Rio Itapicuru,91
Quijingue - IT-PR-25,-10.783951,-39.20809,1.75,26,,,5.75,5.75,12.5,17,,,,,Nordeste,RPGA do Rio Itapicuru,68.75
Conde - IT-PR-31,-11.813434,-37.616927,51.25,48,25.5,,167.25,128.25,167.25,105,,,,,Nordeste,RPGA do Rio Itapicuru,692.5
Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,,64.25,13.5,1.25,29.75,,43,,,,,,Nordeste,RPGA do Rio Itapicuru,151.75
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,,14.5,11.75,0.75,22.25,10.25,29.5,44,,,,,Nordeste,RPGA do Rio Itapicuru,133
Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,,,,5,23.5,19,38.75,58.75,,,,,Nordeste,RPGA do Rio Itapicuru,145
Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,,,,,,,11.75,14,,,,,Nordeste,RPGA do Rio Itapicuru,25.75
Euclides da Cunha (Fazenda Santo Antônio) - IT-PR-06,-10.405331,-39.045582,,30.25,,,,,52.75,58.75,,,,,Nordeste,RPGA do Rio Itapicuru,141.75
Crisópolis - IT-PR-08,-11.510923,-38.120832,,50,16,6,50,35.25,51.25,47.5,,,,,Nordeste,RPGA do Rio Itapicuru,256
Araci (Fazenda Laranjeiras III) - IT-PR-09,-11.334248,-38.968638,,,,,,,23.5,23,,,,,Nordeste,RPGA do Rio Itapicuru,46.5
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,,,,2.25,16.75,22.75,20.75,,,,,,Nordeste,RPGA do Rio Itapicuru,62.5
Olindina - IT-PR-11,-11.343693,-38.318892,12.5,29,18.75,6.75,36,27.75,30.5,48.75,,,,,Nordeste,RPGA do Rio Itapicuru,210
Itapicuru - IT-PR-12,-11.321193,-38.225003,20.25,38.25,5.75,2,38.5,32.75,60,55.25,,,,,Nordeste,RPGA do Rio Itapicuru,252.75
Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,24.5,36.75,21.25,11,32.25,40.25,,,,,,,Nordeste,RPGA do Rio Itapicuru,166
Ponto Novo,-10.846728,-40.112008,,20.25,6,2,29.25,,,,,,,,Nordeste,RPGA do Rio Itapicuru,57.5
Tanquinho - EBDA,-11.96799,-39.101068,0,33.5,0,8.5,38,37.2,31.7,41.9,7.9,0,82.4,,Nordeste,RPGA do Rio Paraguaçu,198.71
Candeal - EBDA,-11.80132,-39.117735,0,0,0,0,36,35.3,37.7,32.4,10,9.9,83.7,0,Nordeste,RPGA do Rio Paraguaçu,161.3
Inhambupe - EBDA,-11.784656,-38.351047,5,43.5,17,30,142,66.5,70.5,68,32,12.5,,,Nordeste,RPGA do Recôncavo Norte,487
Esplanada - EBDA,-11.784656,-37.951038,14,31,34.5,22.9,175.6,61.9,90.9,125.2,48.4,42.2,,,Nordeste,RPGA do Recôncavo Norte,646.6
Entre Rios - EBDA,-11.951326,-38.084374,0,0,55,24.5,185.7,120,122.5,84,23,17.5,,,Nordeste,RPGA do Recôncavo Norte,632.2
Rio Real - EBDA,-11.48465,-37.934369,10.5,94.5,31.7,15.2,114.5,81.1,95.3,87.1,40.9,26.1,,,Nordeste,RPGA do Rio Real,596.9
Sátiro Dias - EBDA,-11.58465,-38.584386,12.5,27.5,1,0,40,75,44,30.5,21,5,,,Nordeste,RPGA do Recôncavo Norte,256.5
Ribeira do Pombal - EBDA,-10.834635,-38.534383,0,110.4,19.3,0,26.5,16.1,54.2,59.9,26.5,15.1,41.4,,Nordeste,RPGA do Rio Itapicuru,328
Cipó - EBDA,-11.101305,-38.517717,0,76,16.2,0.5,22.3,17,40.4,59,40.6,8.8,49.4,0,Nordeste,RPGA do Rio Itapicuru,280.8
Olindina_EBDA - EBDA,-11.351311,-38.33438,8,4.1,33,0,54.2,30.9,23.2,50,5.7,0.9,27,,Nordeste,RPGA do Rio Itapicuru,210
Antas - EBDA,-10.401293,-38.334375,0,50,11,0,52,20,68,77,45,0,15,0,Nordeste,RPGA do Rio Vaza-Barris,323
Paripiranga - EBDA,-10.684633,-37.851032,7.8,46.6,21.1,0,66.1,70.6,121.4,123.3,100.9,5.6,0,,Nordeste,RPGA do Rio Vaza-Barris,563.41
Nova Soure - EBDA,-11.251311,-38.484383,8,55.8,20.5,2.2,26.8,24.9,38.6,63.6,15.1,11,22.3,,Nordeste,RPGA do Rio Itapicuru,266.5
Ribeira do Amparo - EBDA,-11.034638,-38.43438,3.3,61.2,9.7,4,16.5,25.6,41.1,57.9,32.2,9.5,30.6,,Nordeste,RPGA do Rio Itapicuru,261
Heliópolis - EBDA,-10.667965,-38.284375,0,30,6,0,76.5,29.1,60.3,42.9,16,31.6,34.4,,Nordeste,RPGA do Rio Real,292.4
Cícero Dantas - EBDA,-10.584629,-38.384377,0,50,22,1.5,63,33.5,77,115.5,58.6,8.5,20,2,Nordeste,RPGA do Rio Real,429.6
Sítio do Quinto - EBDA,-10.367959,-38.201038,0,11.9,8,0,18,47,101,67.1,51,5.7,18.5,,Nordeste,RPGA do Rio Vaza-Barris,309.7
Pedro Alexandre - EBDA,-10.017951,-37.884362,10,31.7,2.9,5,20.2,61.6,52.2,45.1,19,0,4.5,,Nordeste,RPGA do Rio Vaza-Barris,247.71
Adustina - EBDA,-10.534629,-38.117704,0,12.8,2.7,0,80.5,38.6,94.5,80,0,31.7,0,0,Nordeste,RPGA do Rio Vaza-Barris,340.8
Uauá - EBDA,-9.834609,-39.484404,2.6,14.8,0,0,12.6,0,0,0,0,0,11.4,,Nordeste,RPGA do Rio Vaza-Barris,30
Filadélfia - EBDA,-10.734626,-40.134425,17,4.5,3,0,0,4,8,2,0,0,122,,Nordeste,RPGA do Rio Itapicuru,38.5
Itiúba - EBDA,-10.684626,-39.934419,0,16.5,0,0,42,16.5,24,50.5,1,0,21.5,,Nordeste,RPGA do Rio Itapicuru,150.5
Andorinha - EBDA,-10.33462,-39.834414,3.2,40.5,6,0,18.5,4.5,16,23,0,0,51.5,1.5,Nordeste,RPGA do Rio Itapicuru,111.7
Ponto Novo - EBDA,-10.851296,-40.051089,0,63,0,0,12.3,9.7,7.6,26,5.8,0,51.7,,Nordeste,RPGA do Rio Itapicuru,124.4
Caldeirão Grande - EBDA,-11.017965,-40.301095,30,7,0,0,28,39,52,0,0,55,70,30,Nordeste,RPGA do Rio Itapicuru,211
Senhor do Bonfim - EBDA,-10.451287,-40.184425,3.2,9,3.6,0,68.4,36.6,56.5,72.8,15.4,0,9.3,,Nordeste,RPGA do Rio Itapicuru,265.5
Araci - EBDA,-11.334644,-38.951062,,,8,,21,25,61,,,,,,Nordeste,RPGA do Rio Itapicuru,115
Serrinha - EBDA,-11.651317,-38.967731,3.8,6.2,6.6,5.4,33.7,46.4,38.3,38.4,20.2,11.2,,,Nordeste,RPGA do Recôncavo Norte,210.2
