Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/94,Fev/94,Mar/94,Abr/94,Mai/94,Jun/94,Jul/94,Ago/94,Set/94,Out/94,Nov/94,Dez/94,Região,Rpga,Total
São Desidério (Derocal) - 46455000,-12.412696,-45.121499,289.8,49.2,216.9,128.8,0,8.2,0,0,0,2.1,128.5,140,Oeste,RPGA do Rio Grande,695.01
Barreiras - 83236,-12.155556,-45.007778,170.5,53.9,335.8,67.2,,4.8,0,0,0,31.4,189.8,158.4,Oeste,RPGA do Rio Grande,663.6
Correntina - 83286,-13.332222,-44.617222,137.9,104.3,221,49.2,,,,0,0,0.3,133.1,109.3,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",512.7
Jequié,-13.883579,-40.141382,,41.9,111,47.3,49.8,2.9,28.9,0,17.5,0,67.1,,Sudoeste,RPGA do Rio de Contas,299.3
Tanhaçu - Santo Antônio (ANA),-14.100801,-41.292245,51.6,30.2,118.8,33.4,15.8,0,3.6,0,4.9,15.8,115.1,22,Sudoeste,RPGA do Rio de Contas,274.1
Ibotirama - 46150000,-12.181866,-43.224509,111.3,132.7,147.6,86.2,0,0,0,0,0,0,65.8,105.3,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,477.8
Barra - 83179,-11.083333,-43.166667,131.2,164.1,196.1,40.1,0,0.3,1.4,0,0,0,50.7,14.7,São Francisco,RPGA do Rio Grande,533.2
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,153.2,68.7,311.9,57.1,0.5,12.6,1.7,0,0,7.9,69.5,68.3,São Francisco,RPGA do Rio Carnaíba de Dentro,613.6
Caetité - 83339,-14.066667,-42.483333,94.8,51.4,182.1,105.5,3.6,2.5,5.6,0,8.9,,181.9,61.1,São Francisco,RPGA do Rio de Contas,454.4
Carinhanha - 83408,-14.283333,-43.766667,169.7,75,181.3,37.9,0,36,0,0,0,17.9,127,108,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",517.8
Carinhanha - ANA,-14.305792,-43.769253,157.1,69.8,183.1,43.9,0,44.5,0,0,0,21,121.3,105.5,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",519.4
Irecê - 83182,-11.3,-41.866667,67,106.4,,,4.4,1.8,7.5,,1.8,0,37.8,83.6,Norte,RPGA dos Rios Verde e Jacaré,188.91
Maiquinique (CEPLAC) - 368,-15.534722,-40.251116,57.4,,,,,,,,,,,,Sudoeste,RPGA do Rio Pardo,57.4
Santa Rita de Cássia - 83076,-11.016667,-44.516667,,,,,,0.5,,,,,53.7,73.7,São Francisco,RPGA do Rio Grande,0.5
