Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/01,Fev/01,Mar/01,Abr/01,Mai/01,Jun/01,Jul/01,Ago/01,Set/01,Out/01,Nov/01,Dez/01,Região,Rpga,Total
Andaraí - EBDA,-12.801332,-41.317795,0,22,83,70,26,20,0,17,72.5,115,0,238,Chapada Diamantina,RPGA do Rio Paraguaçu,425.5
Iraquara - EBDA,-12.234651,-41.617801,31,0,45,34.5,0,34,0,24,1.5,37,0,112.5,Chapada Diamantina,RPGA do Rio Paraguaçu,207
Mucugê - EBDA,-13.001335,-41.367798,25.1,12.3,154.8,40.9,30.7,35.6,5.6,32.9,12.3,135.1,17.2,155.6,Chapada Diamantina,RPGA do Rio Paraguaçu,485.31
Piatã - EBDA,-13.201338,-41.751143,3.5,0,81.5,22,62.5,93,0,103.5,14,175.5,42,17,Chapada Diamantina,RPGA do Rio de Contas,555.5
Seabra - EBDA,-12.417987,-41.767806,8,0,30,21,10,7,0,11.5,16,31,0,116,Chapada Diamantina,RPGA do Rio Paraguaçu,134.5
Livramento do Brumado - EBDA,-13.651344,-41.834479,1.6,30.2,31.3,0,0,0,0,0,0,156.8,8.5,60.9,Chapada Diamantina,RPGA do Rio de Contas,219.9
Itaberaba - 83244,-12.516667,-40.283333,35,2.3,92.7,19.4,,67,16.9,48.6,15.3,17.9,6.6,193.7,Chapada Diamantina,RPGA do Rio Paraguaçu,315.1
Lençóis - 83242,-12.5575,-41.388889,41.1,5.5,214.3,124,,110.1,17.9,67.4,72,103.9,17.7,112.5,Chapada Diamantina,RPGA do Rio Paraguaçu,756.2
Morro do Chapéu - 83184,-11.216667,-41.216667,29.5,1.4,53,18.2,25.9,59.6,28.2,54.1,48.8,11.2,0.6,94.2,Chapada Diamantina,RPGA do Rio Salitre,329.9
Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,,,,,,,,,,,,81.75,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Iaçu (João Amaro) - PG-PR-16,-12.800391,-40.363139,,,,,,,,,,,2.25,166.25,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Ruy Barbosa - PG-PR-18,-12.285653,-40.513698,,,,,,,,,,,0.5,189.75,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Boninal - PG-PR-19,-12.67656,-41.8464,,,,,,,,,,,,106.75,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Piatã (Fazenda Cruz) - PG-PR-20,-12.90705,-41.86708,,,,,,,,,,,,127.5,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Iraquara (Afrânio Peixoto) - PG-PR-21,-12.260093,-41.445952,,,,,,,,,,,0.75,191.25,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Wagner - PG-PR-22,-12.289538,-41.161774,,,,,,,,,,,1,76,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Utinga - PG-PR-23,-12.030089,-41.058714,,,,,,,,,,,,87.75,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Iramaia - PG-PR-25,-13.290122,-40.962607,,,,,,,,,,,3.25,166,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Marcionílio Souza (Machado Portela) - PG-PR-26,-13.153732,-40.768155,,,,,,,3.5,17.75,0,44.75,0,99.75,Chapada Diamantina,RPGA do Rio Paraguaçu,66
Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,,,,,,,,,,,,101.25,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Mulungu do Morro,-11.980363,-41.619012,,,,,,,,,,,,137,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Barro Alto,-11.769188,-41.909464,,,,,,,0.5,,0,,,104,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.5
Canarana,-11.69541,-41.78921,,,,,,,0.5,0,,,,162,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.5
Barra dos Mendes,-11.805077,-42.05708,,,,,,,,,0,,,175.75,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0
Olho D'Água do Francisco,-12.307034,-42.079028,,,,,,,,,,,,116,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0
América Dourada,-11.464848,-41.442615,,,,,,3.25,0.25,,0,,0,135.25,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,3.5
Cafarnaum,-11.676688,-41.470143,,,,,,5.55,11.25,,,,,194.5,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,16.8
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,58.1,17.3,158.4,13.6,0,0,0,0,0,0,0,0,Chapada Diamantina,RPGA do Rio Paraguaçu,247.4
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,47,20.3,62.4,13.4,0,0,0,0,0,0,0,0,Chapada Diamantina,RPGA do Rio Paraguaçu,143.1
Seabra - PG-PR-01,-12.428149,-41.770409,,,,,,,,,,,5.5,131.25,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Iraquara - PG-PR-02,-12.255093,-41.61679,,,,,,,,,,,0.25,123,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Piritiba - PG-PR-07,-11.733137,-40.562306,,,,,,,,,,,0.5,105.5,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Baixa Grande - PG-PR-08,-11.908701,-40.183683,,,,,,,,,,,1,,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Tapiramutá - PG-PR-09,-11.838502,-40.791761,,,,,,,,,,,1.5,136,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,,,,,,,,,,,0.25,66.75,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Piatã - CO-CL-04,-13.164166,-41.770833,46.7,3.8,78.6,7.1,0,0,0,0,0,0,0,0,Chapada Diamantina,RPGA do Rio de Contas,136.2
Souto Soares - PG-CL-04,-12.08538,-41.64815,19.6,0.5,77.5,4.9,0,0,0,0,0,0,0,0,Chapada Diamantina,RPGA do Rio Paraguaçu,102.5
Ibiquera - Embasa,-12.634662,-40.934452,0,0,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,0
Iaçu - Embasa,-12.768002,-40.201101,20.1,13.6,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,33.7
Itaeté,-13.001335,-40.967788,14.5,4.1,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,18.6
Macajuba-EMBASA,-12.134654,-40.351101,49.3,29.8,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,79.1
Mairi - Embasa,-11.701314,-40.151095,12.2,2,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,14.2
Lajedinho-EMBASA,-12.351323,-40.851116,38,12,,,,,,,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,50
Jeremoabo - EBDA,-10.067951,-38.351041,4.6,0,85.4,11.3,26.2,49.2,40,26.4,39,16,0,49.9,Nordeste,RPGA do Rio Vaza-Barris,298.1
Pedro Alexandre,-10.017951,-37.884362,2.2,0,1,21,1.3,26.5,24.5,20.5,4.7,5.5,5.5,13.9,Nordeste,RPGA do Rio Vaza-Barris,107.2
Coronel João Sá - EBDA,-10.284624,-37.917698,0.3,0,0.9,2,20.2,20.9,20.5,4.5,0.5,0,0,29.1,Nordeste,RPGA do Rio Vaza-Barris,69.8
Abaré - EBDA,-8.71792,-39.117725,18,0.1,110.5,121.5,53.9,86.6,96.7,1,71.2,1.8,209.3,1,Nordeste,RPGA dos Rios Macururé e Curaçá,561.3
Rodelas - EBDA,-8.83459,-38.751049,0,4.8,53.5,0,0,0,1.7,4,0,0,0,7,Nordeste,RPGA dos Rios Macururé e Curaçá,64
Curaçá - EBDA,-8.98459,-39.90108,0,48,148,0,0,0,0,,0,12,0,145,Nordeste,RPGA dos Rios Macururé e Curaçá,208
Água Fria - EBDA,-11.784653,-38.751059,27,0.5,85,30.5,58.6,82,71.7,15,0,0,0,70,Nordeste,RPGA do Recôncavo Norte,370.3
Jacobina - EBDA,-11.167968,-40.501101,66.5,0,110,24,90,219,98.5,80.5,64,41.5,0,152,Nordeste,RPGA do Rio Itapicuru,794
Miguel Calmon - EBDA,-11.417972,-40.584438,27,13,99,0,43.5,73,41.5,45,20,0,0,101.1,Nordeste,RPGA do Rio Itapicuru,362
Saúde - EBDA,-10.934629,-40.417765,29.2,0,135,13,36,210.5,68,53.6,33,40,0,243.9,Nordeste,RPGA do Rio Itapicuru,618.3
Cipó - 83192,-11.083333,-38.516667,20.8,3,122.8,48.7,27.5,78.7,50.3,48.8,41.8,51,0.4,38.6,Nordeste,RPGA do Rio Itapicuru,493.41
Jacobina - 83186,-11.172778,-40.534167,34.4,1.8,108.9,27.9,42.5,75.6,44.9,46.7,46.8,12.5,1.4,128.6,Nordeste,RPGA do Rio Itapicuru,442
Monte Santo - 83090,-10.4425,-39.331111,11.8,0,51,11.7,8.2,64.9,31.8,25.2,14,11.2,2.3,217.3,Nordeste,RPGA do Rio Itapicuru,229.8
Paulo Afonso - 82986,-9.379325,-38.227424,0.2,0.6,127.2,3.1,1.1,32,77.4,37.9,5.4,21.5,0.4,56,Nordeste,RPGA dos Rios Macururé e Curaçá,306.4
Senhor do Bonfim - 83088,-10.490649,-40.100044,34.6,16.2,129.9,5.3,39.9,145.1,55.8,69.6,44,35.7,1.4,75.2,Nordeste,RPGA do Rio Itapicuru,576.1
Serrinha - 83190,-11.633333,-38.966667,40,10.6,186.9,43.1,14.7,132.4,78.1,91.4,83.3,106.8,0.6,52.9,Nordeste,RPGA do Recôncavo Norte,787.3
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,60,0,132,14.5,20,78.5,40,54,60.5,50,0,46.8,Nordeste,RPGA do Rio Paraguaçu,509.5
Santa Bárbara - EBDA,-11.984657,-38.984398,0,0,0,44,7,155,45,115,95.3,95,4,5,Nordeste,RPGA do Recôncavo Norte,556.3
Caém - EBDA,-11.091855,-40.436378,0,0,17.75,26.25,93,141.75,45.75,90.5,26.75,36.75,0.25,184.25,Nordeste,RPGA do Rio Itapicuru,478.5
Cansanção - EBDA,-10.66796,-39.501074,7.2,0,51.6,2.8,10.6,69,33,31,6.1,30,0,65.3,Nordeste,RPGA do Rio Itapicuru,241.3
Ipirá - PG-CL-02,-12.14986,-39.76454,38.6,1.6,60.2,8.2,0,0,0,0,0,0,0,0,Nordeste,RPGA do Rio Paraguaçu,108.61
Serrinha - RN-CL-02,-11.648333,-38.982777,37,3.5,142.5,28.6,0,0,0,0,0,0,0,0,Nordeste,RPGA do Recôncavo Norte,211.6
Valente - PG-PR-04,-11.40119,-39.458099,,,,,,,,,,,0,150,Nordeste,RPGA do Rio Paraguaçu,0
Pintadas - PG-PR-05,-11.837311,-39.969786,,,,,,,,,,,3,,Nordeste,RPGA do Rio Paraguaçu,0
Tucano - EBDA,-10.971302,-38.781056,,,,,,,,,,,,76,Nordeste,RPGA do Rio Itapicuru,0
Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,,,,,,,,,,,1.25,162.25,Nordeste,RPGA do Rio Itapicuru,0
Caém - IT-PR-35,-11.093399,-40.437579,,,,,,,,,,,0.25,177,Nordeste,RPGA do Rio Itapicuru,0
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,,,,,,,,,,,0.5,120,Nordeste,RPGA do Rio Itapicuru,0
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,,,,,,139.75,25.5,65.5,37,37.25,0.25,62.5,Nordeste,RPGA do Rio Itapicuru,305
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,,,,,,,,,,,,60.25,Nordeste,RPGA do Rio Itapicuru,0
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,,,,,,,,,,,,171.75,Nordeste,RPGA do Rio Itapicuru,0
Queimadas (Povoado Rio do Peixe) - IT-PR-16,-11.097292,-39.524491,,,,,,,,,,,0.5,235.25,Nordeste,RPGA do Rio Itapicuru,0
Santaluz - IT-PR-17,-11.24831,-39.37563,,,,,,,,,,,0,141.25,Nordeste,RPGA do Rio Itapicuru,0
Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,,,,,,,,,,,0.5,,Nordeste,RPGA do Rio Itapicuru,0
Cansanção (Ambrósio) - IT-PR-19,-10.986458,-39.237813,,,,,,,,,,,,72.25,Nordeste,RPGA do Rio Itapicuru,0
Euclides da Cunha - IT-PR-21,-10.551446,-38.995579,,,,,,,,,,,,67.75,Nordeste,RPGA do Rio Itapicuru,0
Nordestina - IT-PR-22,-10.826728,-39.437543,,,,,,,,,,,,228.25,Nordeste,RPGA do Rio Itapicuru,0
Ribeira do Amparo - A458,-11.058722,-38.444028,7,0.2,36.8,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,44
Quijingue - IT-PR-25,-10.783951,-39.20809,,,,,,,,,,,,62.25,Nordeste,RPGA do Rio Itapicuru,0
Olindina (Umbuzeiro) - IT-PR-32,-11.454252,-38.455844,,,,,,,,,,,,35,Nordeste,RPGA do Rio Itapicuru,0
Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,,,,,,,,,,,,61.5,Nordeste,RPGA do Rio Itapicuru,0
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,,,,,,,,,,,,87.5,Nordeste,RPGA do Rio Itapicuru,0
Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,,,,,,,,,,,,31.25,Nordeste,RPGA do Rio Itapicuru,0
Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,,,,,,,,,,,,67.75,Nordeste,RPGA do Rio Itapicuru,0
Crisópolis - IT-PR-08,-11.510923,-38.120832,,,,,,,,,,,,21.75,Nordeste,RPGA do Rio Itapicuru,0
Araci (Fazenda Laranjeiras III) - IT-PR-09,-11.334248,-38.968638,,,,,,,,,,,,20.25,Nordeste,RPGA do Rio Itapicuru,0
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,,,,,,,,,,,,40.5,Nordeste,RPGA do Rio Itapicuru,0
Olindina - IT-PR-11,-11.343693,-38.318892,,,,,,,,,,,8,68.25,Nordeste,RPGA do Rio Itapicuru,0
Itapicuru - IT-PR-12,-11.321193,-38.225003,,,,,,,,,,,8.25,38.5,Nordeste,RPGA do Rio Itapicuru,0
Ponto Novo,-10.846728,-40.112008,,,,4.4,41.2,42,49.1,,,,,,Nordeste,RPGA do Rio Itapicuru,136.7
Açude Serrote - DNOCS,-11.412577,-40.305908,,,,,57.4,57.5,29.7,,,20.2,,,Nordeste,RPGA do Rio Itapicuru,164.8
Tanquinho - EBDA,-11.96799,-39.101068,31.5,0,149,20,8.5,54.2,23,47.5,49.5,69.5,0,33.5,Nordeste,RPGA do Rio Paraguaçu,452.7
Inhambupe - EBDA,-11.784656,-38.351047,8.1,0,90.6,56.5,42.5,115.5,148,127.2,169.2,90.7,0,0,Nordeste,RPGA do Recôncavo Norte,848.3
Esplanada - EBDA,-11.784656,-37.951038,2.8,0,45,45,56,61.5,82,108.8,139.7,90.7,0,5.5,Nordeste,RPGA do Recôncavo Norte,631.5
Entre Rios - EBDA,-11.951326,-38.084374,20.2,17.2,72.5,91.2,72.8,133.4,95.9,158.1,177.3,157.8,0,22.5,Nordeste,RPGA do Recôncavo Norte,996.41
Rio Real - EBDA,-11.48465,-37.934369,30.8,15.6,69.8,72.2,53.4,178,115.2,97.6,137.4,124.1,5.3,20.6,Nordeste,RPGA do Rio Real,894.1
Sátiro Dias - EBDA,-11.58465,-38.584386,0,0,0,0,37,145.5,0,0,0,131.5,0,34.5,Nordeste,RPGA do Recôncavo Norte,314
Ribeira do Pombal - EBDA,-10.834635,-38.534383,39.5,0,30,14,39,93,87,118.6,28,31,0,28,Nordeste,RPGA do Rio Itapicuru,480.1
Cipó - EBDA,-11.101305,-38.517717,45.5,13,147,54,61,176,87,64.7,34.5,31,0,51,Nordeste,RPGA do Rio Itapicuru,713.7
Olindina_EBDA - EBDA,-11.351311,-38.33438,0,4.8,25,65,37.5,125.7,86.3,69.9,23.3,77.8,8.5,47.5,Nordeste,RPGA do Rio Itapicuru,515.31
Antas - EBDA,-10.401293,-38.334375,17.5,7.5,16.5,35,40,159,107.5,137.5,72.5,20,27.5,75,Nordeste,RPGA do Rio Vaza-Barris,613
Paripiranga - EBDA,-10.684633,-37.851032,39.6,11.8,48.6,44.5,45.8,208.4,158.4,201.8,73.3,23,24,65.4,Nordeste,RPGA do Rio Vaza-Barris,855.2
Nova Soure - EBDA,-11.251311,-38.484383,24,8,46,31,44,143,96,84.5,57,46,14,27,Nordeste,RPGA do Rio Itapicuru,579.5
Ribeira do Amparo - EBDA,-11.034638,-38.43438,13.5,1,104,80,38.5,108.5,64.5,66,47.5,36.5,5,27,Nordeste,RPGA do Rio Itapicuru,560
Heliópolis - EBDA,-10.667965,-38.284375,31,11,4.4,31.6,8.8,100.6,71.1,42,19.8,13.6,15,12.6,Nordeste,RPGA do Rio Real,333.91
Cícero Dantas - EBDA,-10.584629,-38.384377,11,0,61.5,20,40.5,147,134,125.5,51.5,30,30,40,Nordeste,RPGA do Rio Real,621
Sítio do Quinto - EBDA,-10.367959,-38.201038,36,0,0,23,14,156.3,132.2,119.8,18,39.1,0,23.4,Nordeste,RPGA do Rio Vaza-Barris,538.4
Pedro Alexandre - EBDA,-10.017951,-37.884362,,0.5,1.6,21,1.4,28.5,25.5,19.5,5.7,5.5,5.5,10.5,Nordeste,RPGA do Rio Vaza-Barris,109.2
Adustina - EBDA,-10.534629,-38.117704,26,5.5,15,18.4,14.2,111,59.9,99.8,54.9,10.1,2.8,18,Nordeste,RPGA do Rio Vaza-Barris,414.8
Itapicuru (EBDA Rib. Pombal) - EBDA,-11.317978,-38.217708,7.8,6.7,15.8,22.1,19.3,154.9,90.6,94,,46,6.8,46.1,Nordeste,RPGA do Rio Itapicuru,457.21
Ribeira do Pombal,-10.834635,-38.534383,,0,30,14,,93,87,115.6,,18,23,43.5,Nordeste,RPGA do Rio Itapicuru,357.6
Uauá - EBDA,-9.834609,-39.484404,9.9,46.8,45,2.3,26.4,21.6,7.9,7.2,12.7,4.8,0,90.6,Nordeste,RPGA do Rio Vaza-Barris,184.6
Itiúba - EBDA,-10.684626,-39.934419,48,46.8,50.5,0,26.5,29,,47.5,,36,0,56,Nordeste,RPGA do Rio Itapicuru,284.3
Andorinha - EBDA,-10.33462,-39.834414,23,0,65,0,1.5,53,9,19,9,2,0,91.9,Nordeste,RPGA do Rio Itapicuru,181.5
Ponto Novo - EBDA,-10.851296,-40.051089,45,0,122,0,38,109,,30,,0,0,12.6,Nordeste,RPGA do Rio Itapicuru,344
Caldeirão Grande - EBDA,-11.017965,-40.301095,0,0,69.9,2.8,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,72.7
Senhor do Bonfim - EBDA,-10.451287,-40.184425,41.9,9.6,131.6,0,44.8,118.5,34.6,56.5,12.4,20.9,0,77.9,Nordeste,RPGA do Rio Itapicuru,470.8
Araci - EBDA,-11.334644,-38.951062,10,0,88,9,5,69.4,15,58,67,45,38,0,Nordeste,RPGA do Rio Itapicuru,366.4
Serrinha - EBDA,-11.651317,-38.967731,,,185.8,,27.9,,,,,,,,Nordeste,RPGA do Recôncavo Norte,213.71
Conceição do Coité - EBDA,-11.551314,-39.284404,0,0,90,9.6,0,107,55,109.5,65.5,62.5,0,140.5,Nordeste,RPGA do Rio Itapicuru,499.1
Santaluz - EBDA,-11.251308,-39.367738,0,0,30,0,0,25.6,14.2,14.4,0,16.9,0,12.3,Nordeste,RPGA do Rio Itapicuru,101.1
Euclides da Cunha - EBDA,-10.501293,-39.017728,6,0,120,24,30,85.7,92.8,126,36.9,14.5,6,91,Nordeste,RPGA do Rio Itapicuru,535.9
Queimadas - EBDA,-10.984633,-39.634411,22.1,0,30.6,0,19.3,21.4,0,22.6,0,40.16,0,133.65,Nordeste,RPGA do Rio Itapicuru,156.16
Valente - EBDA,-11.417977,-39.48441,60,0,42,0,0,96.5,20,79,48,38,0,35.5,Nordeste,RPGA do Rio Paraguaçu,383.5
Capela do Alto Alegre - Embasa,-11.667981,-39.851086,22.8,0,,,,,,,,,,,Nordeste,RPGA do Rio Paraguaçu,22.8
Gavião - Embasa,-11.467977,-39.76775,32.3,0,,,,,,,,,,,Nordeste,RPGA do Rio Paraguaçu,32.3
Paulo Afonso - EBDA,-9.401269,-38.217702,0.2,0.1,126.2,3.1,1.1,32,77.8,37.9,5.4,21,0.4,57.2,Nordeste,RPGA dos Rios Macururé e Curaçá,304.8
Santa Brígida - EBDA,-9.734611,-38.134368,0,0,91.5,3.2,13.2,36.1,93.3,40,3.6,9.5,8.5,7,Nordeste,RPGA do Riacho do Tará,290.41
Glória - EBDA,-9.351269,-38.251038,0,0,107.2,0,1,25.2,72.2,33.2,4.3,20.8,0.5,47,Nordeste,RPGA dos Rios Macururé e Curaçá,263.91
Casa Nova - EBDA,-9.08459,-40.617764,23.5,56.9,180,0,0,14,1,3,0,0,8,33,Norte,RPGA do Lago de Sobradinho,278.4
Remanso - EBDA,-9.601263,-42.08447,8.6,84.8,89.7,0,0,1.1,0,,0,0,17.3,30,Norte,RPGA do Lago de Sobradinho,184.2
Sento Sé - EBDA,-9.734599,-41.851131,23.2,16.8,194.8,5.2,23.6,0,0,,0,0,4.6,41.2,Norte,RPGA do Lago de Sobradinho,263.6
Juazeiro -EBDA,-9.41793,-40.501095,5.2,42,93.6,7.6,0,29.8,6.6,,4.8,0,0.8,58,Norte,RPGA dos Rios Macururé e Curaçá,189.61
Sobradinho - EBDA,-9.334594,-40.81777,0,51.5,79.5,0,0,7.5,0,,0,0,0,6.1,Norte,RPGA do Lago de Sobradinho,138.5
Taquarendi - EBDA,-10.834626,-40.701104,0,0,56,0,0,34,0,0,0,0,0,62,Norte,RPGA do Rio Salitre,90
Central - EBDA,-11.151293,-42.11781,5.5,0,111.5,1,4,4,0,3,0,10,32.2,142,Norte,RPGA dos Rios Verde e Jacaré,139
Ibipeba - EBDA,-11.634638,-42.034476,0,0,103.5,0,4.2,2.4,0,0,0,39.3,35.2,108.6,Norte,RPGA dos Rios Verde e Jacaré,149.4
Ibititá - EBDA,-11.523108,-41.976085,5,10,151,3,6,5,0,0,0,33.5,53,181,Norte,RPGA dos Rios Verde e Jacaré,213.5
Irecê - EBDA,-11.317966,-41.867804,2.2,0.8,95.5,2.8,6.4,3,0,0,0,1.1,32.4,104.1,Norte,RPGA dos Rios Verde e Jacaré,111.8
João Dourado - EBDA,-11.334633,-41.651131,32,0,190.5,0,0,0,0,0,0,0,20.7,207,Norte,RPGA dos Rios Verde e Jacaré,222.5
Jussara - EBDA,-11.051296,-40.96778,16.5,0,144,7,14,5,0,0,0,41.5,24,161.5,Norte,RPGA do Rio Salitre,228
Lapão - EBDA,-11.367966,-41.817803,0,8.8,51.8,0,6.3,0,0,0,0,0,0,88.3,Norte,RPGA dos Rios Verde e Jacaré,66.9
Presidente Dutra - EBDA,-11.284632,-41.651131,15,3.3,116,0,7.3,0,0,0,0,6,27.1,86.5,Norte,RPGA dos Rios Verde e Jacaré,147.61
Uibaí - EBDA,-11.334632,-42.134477,42,0,154,0,8,0,0,0,0,42,15,143,Norte,RPGA dos Rios Verde e Jacaré,246
Irecê - 83182,-11.3,-41.866667,2.2,2.1,94.6,2.8,6.4,4.9,1.8,1,0,1.3,34.1,104.1,Norte,RPGA dos Rios Verde e Jacaré,117.1
Remanso - 82979,-9.633333,-42.1,29.1,85.4,83.4,1,4.2,1.9,0.6,0,0,0.8,53.3,75.9,Norte,RPGA do Lago de Sobradinho,206.4
Juazeiro - UEP - EMBRAPA -EBDA - EBDA,-9.41293,-40.499706,0,,71.3,14.6,0,31.9,0,,,,,,Norte,RPGA dos Rios Macururé e Curaçá,117.8
Itaguaçu da Bahia (Várzea Grande) - VJ-PR-04,-10.908939,-42.516536,,,,,,,0,0,0,,,50.25,Norte,RPGA dos Rios Verde e Jacaré,0
Ibitibá,-11.551736,-41.968187,,,,,,,,,,,,160.5,Norte,RPGA dos Rios Verde e Jacaré,0
Jussara - Arrecife,-11.065335,-41.974853,,,,,,2,,0,0,,10.75,,Norte,RPGA dos Rios Verde e Jacaré,2
Alto da Boa Vista,-11.457566,-42.31431,,,,,,,0,0,0.75,,,116.25,Norte,RPGA dos Rios Verde e Jacaré,0.75
Ibipeba,-11.673962,-42.010413,,,,,,,,,0,,,74.75,Norte,RPGA dos Rios Verde e Jacaré,0
Central,-11.135391,-42.093468,,,,,,6.8,0,,0,,,101,Norte,RPGA dos Rios Verde e Jacaré,6.8
