Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/00,Fev/00,Mar/00,Abr/00,Mai/00,Jun/00,Jul/00,Ago/00,Set/00,Out/00,Nov/00,Dez/00,Região,Rpga,Total
Itaju do Colônia - EBDA,-15.134717,-39.717765,149.4,39.4,194.7,85.7,42.2,18.8,16.5,53.2,,22.1,75.5,251,Sul,RPGA do Leste,622
Guaratinga - 83446,-16.58,-39.78,167.7,113,144.2,142.5,54.9,28.9,72,53,96.7,60.2,224.8,176.7,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",933.1
Floresta Azul - EBDA,-14.868046,-39.651095,88,137.8,129.3,86.3,62.8,40.1,76.3,52.9,78.6,46.1,150,144.6,Sul,RPGA do Leste,798.2
Itiruçu - EBDA,-13.534683,-40.151101,63.9,223,98,77,40,54,111.3,52,72,17,270.6,167,Sudoeste,RPGA do Rio de Contas,808.2
Arataca - EBDA,-15.268055,-39.417759,107.8,88.7,174.7,213.1,99,78.9,104.9,51.7,111.1,74.6,99.9,145.9,Sul,RPGA do Leste,1104.5
Itarantim - EBDA,-15.651392,-40.067777,154,0,180,101,22,31,78,51,73,20,87,247,Sudoeste,RPGA do Rio Pardo,710
Camacã - EBDA,-15.418056,-39.501095,28.5,113.4,193.5,156.9,86.6,69.4,78.8,50.9,130.8,37.5,262.9,128.4,Sul,RPGA do Rio Pardo,946.3
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,153,102.6,263,95.8,103.4,30.7,85.9,50.4,247.2,33.9,170,215.7,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1165.9
Ubaíra - EBDA,-13.268014,-39.667756,85,95,150,110,67.6,72.5,70,50,78.5,22,61,173.9,Recôncavo,RPGA do Recôncavo Sul,800.6
Nova Viçosa - EBDA,-17.884771,-39.38444,126.5,109,173.4,110.5,99,6.5,95.5,50,203,5.5,190,297,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",978.9
Eunápolis - FB-CL-01,-16.290555,-39.579722,315,189.2,126.2,124.1,50.5,37,97.3,48.6,91.3,39.2,266.2,275.1,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1118.4
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,66.2,45.5,13.5,39.5,46,63.5,48,47.5,,5,92.5,77.5,Nordeste,RPGA do Rio Paraguaçu,374.7
Jacobina - EBDA,-11.167968,-40.501101,183.5,82,164.5,155,34,78.5,49.5,47,106,11.5,269,209,Nordeste,RPGA do Rio Itapicuru,911.5
Eunápolis - EBDA,-16.368074,-39.567768,178,234.5,75.2,175.4,46.7,41.5,84.6,46.2,55.6,18.4,340,184.2,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",956.11
Itapebi - EBDA,-15.968068,-39.534431,105,147.2,235.8,59.9,87.4,33.4,80.3,45.7,57.7,58.6,162.3,253.5,Sul,RPGA do Rio Jequitinhonha,911
Pau Brasil - EBDA,-15.468058,-39.651098,114.1,136.4,285.5,181.6,88.2,97.2,91.6,44.3,61,50.5,215.2,170.5,Sul,RPGA do Rio Pardo,1150.4
Araci - EBDA,-11.334644,-38.951062,17,106.5,119,92,48,64,12,44,57,0,99,110,Nordeste,RPGA do Rio Itapicuru,559.5
Ibicuí - EBDA,-14.83471,-39.984437,119.5,0,117,28,0,10,18.4,43.5,38.5,31.5,21,215,Sudoeste,RPGA do Rio de Contas,406.4
Itamaraju - EBDA,-17.068089,-39.534438,279.8,126.6,205,126.6,59.8,42.7,138.9,43.2,171.6,71,480,133.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1265.2
Jaguaquara - RS-CL-01,-13.573055,-39.940833,0,0,9,53.2,65.7,58.9,105,43.1,54,10.7,169.4,146.7,Sudoeste,RPGA do Recôncavo Sul,399.6
Potiraguá - EBDA,-15.601392,-39.867771,56,0,50,91.1,46.5,15,44,43,55,21.5,115,403,Sul,RPGA do Rio Pardo,422.1
Santa Brígida - EBDA,-9.734611,-38.134368,70.2,59.3,0.8,92.6,11.5,45.9,15.7,41.5,12.2,1,20.5,47.3,Nordeste,RPGA do Riacho do Tará,350.7
Serrinha - RN-CL-02,-11.648333,-38.982777,49,96,48.8,70.1,85.1,78,31.6,39.9,84.9,5.1,124.1,144.8,Nordeste,RPGA do Recôncavo Norte,588.5
Ipiaú - EBDA,-14.134698,-39.734428,108.6,140,307,85.4,64.6,46.2,80.1,38.1,83.1,29.8,97.9,181.7,Sudoeste,RPGA do Rio de Contas,982.91
Amargosa - EBDA,-13.034677,-39.601086,79.5,196,142.1,72,65,125.5,91.5,38,25.5,6,80.5,192.5,Recôncavo,RPGA do Recôncavo Sul,841.1
Cipó - 83192,-11.083333,-38.516667,45.5,73,32.7,75.9,41,73.7,38.6,37.3,59.1,6.7,218.8,97.3,Nordeste,RPGA do Rio Itapicuru,483.51
Campo Formoso - EBDA,-10.501287,-40.317761,47.6,46.4,157.7,167.9,141.5,80.2,34.7,37.3,70.8,10.6,213,99,Norte,RPGA do Rio Itapicuru,794.7
Mairi - EBDA,-11.717981,-40.151095,60.5,46,25.5,155,44.5,75,39,36.5,39,3,153.4,154,Chapada Diamantina,RPGA do Rio Paraguaçu,524
Senhor do Bonfim - 83088,-10.490649,-40.100044,138.1,86.1,90.5,181,84.5,67.9,33.9,35.7,51.7,32.3,117.1,66.2,Nordeste,RPGA do Rio Itapicuru,801.7
Piatã - EBDA,-13.201338,-41.751143,43.5,61.5,11,121.5,59,46.8,56.5,34,38,7.5,113.5,230,Chapada Diamantina,RPGA do Rio de Contas,479.3
Glória - EBDA,-9.351269,-38.251038,75.6,117.7,63.4,78.5,14.6,45.3,18.6,32.9,11.7,0,33.8,45.5,Nordeste,RPGA dos Rios Macururé e Curaçá,458.3
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,0,0,5.8,162.1,9.8,21.1,20.1,31.1,7,2,154,59.4,Chapada Diamantina,RPGA do Rio Paraguaçu,259
Marcionílio Souza - EBDA,-13.001338,-40.534443,96,111.4,53.8,80,24,11.1,12.5,30.4,35,0,162.8,55.6,Chapada Diamantina,RPGA do Rio Paraguaçu,454.2
Paulo Afonso - 82986,-9.379325,-38.227424,103.5,122.4,63,79.4,15.9,45.1,19.6,29.8,30,0,35.9,58.5,Nordeste,RPGA dos Rios Macururé e Curaçá,508.7
Paulo Afonso - EBDA,-9.401269,-38.217702,95.5,122.4,62.8,78,15.9,44.8,19.6,29.8,30,0,35.8,55.5,Nordeste,RPGA dos Rios Macururé e Curaçá,498.8
Monte Santo - 83090,-10.4425,-39.331111,120.1,84.3,13,,33.8,83.6,32.1,29.5,35.2,0.4,196.9,65.6,Nordeste,RPGA do Rio Itapicuru,432
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,77.8,94.7,94.7,43.7,42.9,43.9,76.6,29.4,37.7,12.1,226.1,177.4,Sudoeste,RPGA do Recôncavo Sul,553.5
Teixeira de Freitas - EBDA,-17.534762,-39.734446,174.4,158,279.1,120.5,42.9,13.9,77.5,29.4,189.6,40.1,180.1,192.9,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1125.4
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,0,0,20.4,99.5,78,63.2,70.5,28,53,9.2,188.7,124.1,Chapada Diamantina,RPGA do Rio Paraguaçu,421.8
Saúde - EBDA,-10.934629,-40.417765,19,45,111.3,191.9,37.9,42.6,24.3,27.9,49.8,36.7,187.4,74.6,Nordeste,RPGA do Rio Itapicuru,586.41
Jacobina - 83186,-11.172778,-40.534167,130.2,124.8,94.4,119.9,55,49.9,25.1,27.3,38.5,,172.9,144,Nordeste,RPGA do Rio Itapicuru,665.1
Mairi - Embasa,-11.701314,-40.151095,,,,,,,,26.6,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,26.6
Jaguaquara - EBDA,-13.534684,-39.984431,106,109.5,78,75.5,38.5,42.5,75,26.5,46,18,286,194,Sudoeste,RPGA do Recôncavo Sul,615.5
Santa Inês - EBDA,-13.28468,-39.834426,22,94,143,76,34,26,32,26,35,7,70,195,Recôncavo,RPGA do Recôncavo Sul,495
Senhor do Bonfim - EBDA,-10.451287,-40.184425,,77.6,96.7,129,80.4,42.3,14.5,25.2,51.5,33.4,103.1,73,Nordeste,RPGA do Rio Itapicuru,550.6
Mundo Novo - EBDA,-11.851314,-40.46777,138,70,75,82.5,32.5,95,22.5,25,35,0,187,90.3,Chapada Diamantina,RPGA do Rio Paraguaçu,575.5
Jeremoabo - EBDA,-10.067951,-38.351041,51.4,64.4,45,40.6,29.8,59,42.9,25,20.5,3.8,73.2,70,Nordeste,RPGA do Rio Vaza-Barris,382.41
Ipirá - PG-CL-02,-12.14986,-39.76454,38,190,32.3,49.2,46.4,71.8,38,25,52.9,8.5,106.7,109.1,Nordeste,RPGA do Rio Paraguaçu,552.1
Jaguarari - EBDA,-10.251284,-40.184423,,95.5,63,48,54.6,53,11.9,24.2,5,0,162.8,,Norte,RPGA do Rio Itapicuru,355.2
Ruy Barbosa - EBDA,-12.284657,-40.501107,146,77,136,187,64,43,40,24,35,8,244,126,Chapada Diamantina,RPGA do Rio Paraguaçu,760
Maiquinique (CEPLAC) - 368,-15.534722,-40.251116,61.1,69.3,148.4,212.6,39.8,34.2,64.4,23.7,53,13.1,47.9,135.6,Sudoeste,RPGA do Rio Pardo,719.6
Tanquinho - EBDA,-11.96799,-39.101068,28.5,88,59,78.5,63.1,102,29.5,21.5,31.1,0,104,71,Nordeste,RPGA do Rio Paraguaçu,501.21
Argoim - Embasa,-12.551332,-39.551083,,,,,,,,21.1,,,,,Recôncavo,RPGA do Rio Paraguaçu,21.1
Piritiba - EBDA,-11.751314,-40.551104,41,49,70.5,73.5,19,15,19.5,20.6,15,0,200,121.5,Chapada Diamantina,RPGA do Rio Paraguaçu,323.1
Lençóis - 83242,-12.5575,-41.388889,84.3,93.9,185.7,167.7,76.9,,66.3,20.6,28,31.2,139.3,287.7,Chapada Diamantina,RPGA do Rio Paraguaçu,754.6
Baixa Grande - EBDA,-11.951317,-40.167762,132.5,80,51,176,35.5,89.5,23,20.5,30,0,188,83.5,Chapada Diamantina,RPGA do Rio Paraguaçu,638
Barra da Estiva - EBDA,-13.63468,-41.334467,111,0,65,121,19.5,63,75,20,51,0,63.5,235.5,Chapada Diamantina,RPGA do Rio de Contas,525.5
Mucugê - EBDA,-13.001335,-41.367798,129.4,93.1,114.6,219.2,58.8,0,49.4,19.2,53.4,6.9,190.1,388.4,Chapada Diamantina,RPGA do Rio Paraguaçu,744
Andorinha - EBDA,-10.33462,-39.834414,0,0,0,0,27,44,15,19,3,0,242,49,Nordeste,RPGA do Rio Itapicuru,108
Capela do Alto Alegre - Embasa,-11.667981,-39.851086,,,,,,,,17.9,,,,,Nordeste,RPGA do Rio Paraguaçu,17.9
Macajuba-EMBASA,-12.134654,-40.351101,,,,,,,,17.4,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,17.4
Morro do Chapéu - 83184,-11.216667,-41.216667,165.4,76.6,64.1,109.9,30.3,35,27.9,17.1,21.9,9.7,252.7,129.2,Chapada Diamantina,RPGA do Rio Salitre,557.9
Itiúba - EBDA,-10.684626,-39.934419,,,16.6,49,56,18,32,17,16,0,133.5,46,Nordeste,RPGA do Rio Itapicuru,204.6
Lajedinho-EMBASA,-12.351323,-40.851116,,,,,,,,16.8,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,16.8
Itapetinga - EBDA,-15.251383,-40.251113,80.8,74.8,174.5,160.3,20.4,23.2,43,16.7,46.8,13.1,47.9,242.4,Sudoeste,RPGA do Rio Pardo,653.6
Gavião - Embasa,-11.467977,-39.76775,,,,,,,,16.6,,,,,Nordeste,RPGA do Rio Paraguaçu,16.6
Ponto Novo - EBDA,-10.851296,-40.051089,,62,0,15,57,62,0,16,0,10,132.5,53,Nordeste,RPGA do Rio Itapicuru,222
Rafael Jambeiro-EMBASA,-12.484665,-39.401077,,,,,,,,14.1,,,,,Recôncavo,RPGA do Rio Paraguaçu,14.1
Medeiros Neto - EBDA,-17.368089,-40.234458,149,60,170,110,82.5,10.25,57.7,13.2,152.7,4.6,193.1,272.7,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",809.96
Macarani - EBDA,-15.568056,-40.417786,64,0,50.5,2.5,0,0,5,13,50.5,3.1,53,118,Sudoeste,RPGA do Rio Pardo,188.6
Itaberaba - 83244,-12.516667,-40.283333,103.9,73,58.7,74.2,21.6,36.9,28,12.3,54.2,6.1,254.6,87.8,Chapada Diamantina,RPGA do Rio Paraguaçu,468.91
Jequié - EBDA,-13.851356,-40.084435,127,56,92,53.5,44,11,26,11,36,5,58,223,Sudoeste,RPGA do Rio de Contas,461.5
Iaçu - Embasa,-12.768002,-40.201101,,,,,,,,9.4,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,9.4
Pedro Alexandre,-10.017951,-37.884362,22.9,63.6,9,30.3,8.8,9.3,8.8,8.1,10,1,18,5,Nordeste,RPGA do Rio Vaza-Barris,171.8
Itaetê - EBDA,-12.984669,-40.984455,68,40.5,67,146.8,18,45.5,29.5,8,20.2,0,233,167.1,Chapada Diamantina,RPGA do Rio Paraguaçu,443.5
Abaré - EBDA,-8.71792,-39.117725,32,133,65,15.8,7,6.4,0,8,0,0,22,45,Nordeste,RPGA dos Rios Macururé e Curaçá,267.2
Anagé - EBDA,-14.618034,-41.134467,197,22,99.1,22.4,0,0.5,10.6,8,10.1,0,,,Sudoeste,RPGA do Rio de Contas,369.71
Ituaçu - 83292,-13.812778,-41.3,81.1,105.8,61.6,62.7,4.2,9.3,18.3,8,14,1.8,109.8,307.9,Sudoeste,RPGA do Rio de Contas,366.8
Anagé - CO-CL-01,-14.618055,-41.149722,197,22,99.1,22.4,0,0.5,10.6,8,10.1,0,146.3,224.1,Sudoeste,RPGA do Rio de Contas,369.71
Miguel Calmon - EBDA,-11.417972,-40.584438,124.6,0,165.4,199,33,48,25,7,34.3,0,205,134,Nordeste,RPGA do Rio Itapicuru,636.3
Itaberaba - EBDA,-12.534663,-40.301101,88.4,65.2,78,70,10,39,23.2,6.4,72.2,8,320.6,161.7,Chapada Diamantina,RPGA do Rio Paraguaçu,460.4
Utinga - EBDA,-12.08465,-41.101122,0,45,71.6,40.1,2,6.2,0,6.1,0,0,265,251,Chapada Diamantina,RPGA do Rio Paraguaçu,171
Tanhaçu - EBDA,-14.018022,-41.234467,68,0,0,82,0,0,0,5,0,0,25,192,Sudoeste,RPGA do Rio de Contas,155
Rodelas - EBDA,-8.83459,-38.751049,25.4,60,155,8,4,5.5,4.5,3.5,1.5,1.5,2,12.8,Nordeste,RPGA dos Rios Macururé e Curaçá,268.9
Seabra - EBDA,-12.417987,-41.767806,77,32,119,50,0,0,21,3,12,0,192.5,208.5,Chapada Diamantina,RPGA do Rio Paraguaçu,314
Itaeté,-13.001335,-40.967788,,,,,,,,3,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,3
Jequié - CO-CL-03,-13.873055,-40.071944,102,67,58.5,22.3,29.1,9.7,16.2,2.9,30,3.6,65.8,226.6,Sudoeste,RPGA do Rio de Contas,341.3
Boa Vista do Tupim - EBDA,-12.651332,-40.60111,17.5,68.2,41.4,173.5,12,17,8.5,2.8,4.5,0,147.1,119.1,Chapada Diamantina,RPGA do Rio Paraguaçu,345.41
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,128,49,124.1,17.4,10.4,7.4,35.8,2.8,24.4,0.6,148.6,395.4,Sudoeste,RPGA do Rio Pardo,399.9
Vitória da Conquista - 83344,-14.883333,-40.8,215,73.2,124.8,21.8,9.7,10.2,43.2,2.2,23.8,1.9,148.4,332.2,Sudoeste,RPGA do Rio Pardo,525.8
Souto Soares - PG-CL-04,-12.08538,-41.64815,0,0,0,37.3,16,9.6,14.4,1.4,12.3,0,223.6,181.4,Chapada Diamantina,RPGA do Rio Paraguaçu,91
Brumado - CO-CL-02,-14.207222,-41.778055,172,18,34.3,31.2,1.5,2.6,12.8,1.3,13.9,0,215.1,339.1,Sudoeste,RPGA do Rio de Contas,287.6
Caetité - 83339,-14.066667,-42.483333,78.6,18,28.6,66.9,3.7,1.8,24.5,1.2,25.6,12,138.8,357.2,São Francisco,RPGA do Rio de Contas,260.9
Caetité - EBDA,-14.068017,-42.484498,78,30.5,39.5,69,3.5,0.5,31,1,32,20,191.5,416.5,São Francisco,RPGA do Rio de Contas,305
