Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/09,Fev/09,Mar/09,Abr/09,Mai/09,Jun/09,Jul/09,Ago/09,Set/09,Out/09,Nov/09,Dez/09,Região,Rpga,Total
Crisópolis - IT-PR-08,-11.510923,-38.120832,,,,33.5,230.75,45.75,65.25,62.25,19,83.5,1,,Nordeste,RPGA do Rio Itapicuru,540
Campo Formoso - IT-PR-27,-10.510327,-40.332849,31.75,52.25,75.25,173.25,144.25,82,63,62.25,21.25,128.5,13.25,40.5,Norte,RPGA do Rio Itapicuru,833.75
Ribeira do Pombal - EBDA,-10.834635,-38.534383,39,14.8,0,53.5,110.7,12.9,83.3,61.5,24.8,95.5,0,39,Nordeste,RPGA do Rio Itapicuru,496
Itapetinga - A446,-15.24462,-40.22955,,,,,,,16.2,61.2,42.4,173.4,17.6,51,Sudoeste,RPGA do Rio Pardo,293.21
Salvador - 19 BC,-12.961069,-38.461056,6.9,54.1,34.7,416.5,761.9,151.5,97.1,61.1,40.3,311.8,14.3,15.2,Recôncavo,RPGA do Recôncavo Norte,1935.9
Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,48.25,28.25,23.5,21.25,88.5,66,79.5,60.5,18,78.75,0,1,Nordeste,RPGA do Rio Itapicuru,512.5
Monte Santo - 83090,-10.4425,-39.331111,23,63,19.8,151.4,74.3,41.7,58.5,60.1,2.5,69.4,0,10.2,Nordeste,RPGA do Rio Itapicuru,563.7
Piritiba - EBDA,-11.751314,-40.551104,0,0,,,,,,60,0,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,60
Campo Formoso - EBDA,-10.501287,-40.317761,31.75,52.25,75.25,173.25,144.25,85,65.75,60,21,128.75,12.75,53.25,Norte,RPGA do Rio Itapicuru,837.25
Amargosa - EBDA,-13.034677,-39.601086,53.2,97,4.9,254.9,136.8,58.7,85.7,60,0,131.4,0,0,Recôncavo,RPGA do Recôncavo Sul,882.6
Paulo Afonso - EBDA,-9.401269,-38.217702,0,10.5,6,140.5,203,66,38.7,59.4,0,63,0,0,Nordeste,RPGA dos Rios Macururé e Curaçá,587.1
Serrinha - 83190,-11.633333,-38.966667,41.7,81.1,2.3,57.9,169.8,71.9,43.3,59,3.4,62.6,0.2,55.1,Nordeste,RPGA do Recôncavo Norte,593
Coaraci,-14.634708,-39.551092,77.9,109.9,27,136.7,113.4,44.4,85.9,57.8,49.8,152.2,61,8.6,Sul,RPGA do Leste,855
Nova Soure - EBDA,-11.251311,-38.484383,42.3,63.4,0,40.6,176.3,57.7,63.4,57.7,4.5,66.4,0,23.5,Nordeste,RPGA do Rio Itapicuru,572.3
Salvador - Itapuã - RN-CL-01,-12.931388,-38.361111,28,95.25,37.25,339.2,775.77,148.07,110.2,57.4,43.6,279.2,10.7,14.8,Recôncavo,RPGA do Recôncavo Norte,1913.94
Simões Filho (Joanes II) - 322,-12.674147,-38.376254,22.6,85.1,29.6,169.3,549.7,128.3,71.5,57.2,25.7,134.9,11,5.3,Recôncavo,RPGA do Recôncavo Norte,1273.91
Guaratinga - 83446,-16.58,-39.78,156.2,36.3,201.9,215,85.9,107,27.8,57.1,50.5,192.5,26.5,125.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1130.2
Dias D´Ávila - EMBASA,-12.620505,-38.315217,26.7,253.4,37.6,221.2,458.9,151.1,110.3,56.7,41.3,122,2.8,0.3,Recôncavo,RPGA do Recôncavo Norte,1479.2
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,125.75,38.75,26.25,66.75,134,28,53.5,56,30.75,228.5,2,27.5,Chapada Diamantina,RPGA do Rio Paraguaçu,788.25
Araci - EBDA,-11.334644,-38.951062,30,64,0,61,97,39,43,56,10,258,0,0,Nordeste,RPGA do Rio Itapicuru,658
Jeremoabo - EBDA,-10.067951,-38.351041,22.4,16.5,19.3,4.6,248.5,38.7,49.7,54.7,0,53,0,0,Nordeste,RPGA do Rio Vaza-Barris,507.4
Paulo Afonso - 82986,-9.379325,-38.227424,5.7,4.1,8.1,169.5,188.4,67.1,37.1,54.3,1.7,72.8,5.3,38.8,Nordeste,RPGA dos Rios Macururé e Curaçá,608.8
Ribeira do Amparo - EBDA,-11.034638,-38.43438,22,31.3,0,24.7,111,5.2,83.5,54.3,0,0,0,0,Nordeste,RPGA do Rio Itapicuru,332
Candeias - EMBASA,-12.663561,-38.533,11.9,93.4,31.9,222.7,499.6,134.7,81.8,54.1,44.1,150,0.7,10.4,Recôncavo,RPGA do Recôncavo Norte,1324.2
Jacobina - A440,-11.205136,-40.464979,137.2,123.4,10.8,151,51.2,33.8,59.4,53.4,9.6,159.4,0.6,58.2,Nordeste,RPGA do Rio Itapicuru,789.2
Jaguaquara - EBDA,-13.534684,-39.984431,61.5,57,73,98,46,112.25,63,52.25,26.75,93,14.75,48.75,Sudoeste,RPGA do Recôncavo Sul,682.75
Jaguaquara - RS-CL-01,-13.573055,-39.940833,68,54.5,27,126.25,11.75,111.75,52.25,52.25,26.75,93,14.75,48.25,Sudoeste,RPGA do Recôncavo Sul,623.5
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,16.1,88.6,34.9,315.3,700.1,40.3,112.7,51.1,36.7,198.4,1.9,0,Recôncavo,RPGA do Recôncavo Norte,1594.2
Bonito - PG-PR-11,-11.98993,-41.25429,101.75,53.75,17.25,99.5,88.75,37.75,67.25,50,21.75,202.75,1.75,80,Chapada Diamantina,RPGA do Rio Paraguaçu,740.5
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,33,35,13.25,14.25,92.75,39,45.5,49.5,5,60,0,10,Nordeste,RPGA do Rio Itapicuru,387.25
Salvador - Base Naval/SSN,-12.796341,-38.489389,35,57.4,45.6,314.2,687.8,129.1,111.5,48.3,13.2,265.8,21,11.9,Recôncavo,RPGA do Recôncavo Norte,1707.9
São Sebastião do Passé-EMBASA,-12.517449,-38.492165,69.1,88.4,7.4,158.8,500.3,96.1,33.3,46.5,13.5,101.3,7.4,20.6,Recôncavo,RPGA do Recôncavo Norte,1114.7
Piatã - A430,-13.155681,-41.774125,201.2,58.4,96.2,261.4,104.4,63,56.8,45.6,27.2,241,42.6,103,Chapada Diamantina,RPGA do Rio de Contas,1155.2
Ibicuí - EBDA,-14.83471,-39.984437,87.7,61.7,93,,0,45.4,25.8,45.3,,111.5,61.9,,Sudoeste,RPGA do Rio de Contas,470.41
Senhor do Bonfim - 83088,-10.490649,-40.100044,77.8,66.6,89,151,125.6,85.2,34.6,44.3,8.3,118.6,0.2,,Nordeste,RPGA do Rio Itapicuru,801
Jacobina - 83186,-11.172778,-40.534167,33.9,132,7.5,216.2,46.1,19.7,33.5,43,6,69,4.8,10.4,Nordeste,RPGA do Rio Itapicuru,606.91
Tapiramutá - PG-PR-09,-11.838502,-40.791761,112.75,20.75,1,115.5,80.5,60.25,48,42.75,13.75,166.75,7,11.25,Chapada Diamantina,RPGA do Rio Paraguaçu,662
Glória - EBDA,-9.351269,-38.251038,0,7,5,140,212,0,28.5,42,0,0,0,0,Nordeste,RPGA dos Rios Macururé e Curaçá,434.5
Salvador - Canabrava,-12.924122,-38.429942,12.6,81.5,45.4,301.9,700,139.7,69.7,40.6,19.7,260.1,7.7,14.7,Recôncavo,RPGA do Recôncavo Norte,1671.21
Olindina - IT-PR-11,-11.343693,-38.318892,28.25,76.25,30,18,178.75,56.75,56.5,40.5,18.25,75.25,0,16.5,Nordeste,RPGA do Rio Itapicuru,578.5
Feira de Santana - 83221,-12.196111,-38.967222,36.8,59.2,3.6,58.2,163.6,83.9,50.6,39.8,6.8,48.4,17.5,11.1,Recôncavo,RPGA do Recôncavo Norte,550.9
Senhor do Bonfim  - A428,-10.443072,-40.148244,72.6,62,82.2,137,111.2,76,31.4,39.6,8.4,115,0.4,35.6,Nordeste,RPGA do Rio Itapicuru,735.4
Cipó - 83192,-11.083333,-38.516667,36.8,38.9,20.1,36.3,107.2,29.6,35.4,39.4,16.4,49.8,0.1,83,Nordeste,RPGA do Rio Itapicuru,409.9
Capela do Alto Alegre - EBDA,-11.669369,-39.838864,9,35,8,54,92,48,12,39,0,244,4,25,Nordeste,RPGA do Rio Paraguaçu,541
Caravelas (Abrolhos) - A422,-17.79052,-39.22789,,,,,,,45,38.8,61,178,50.4,11.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",322.8
Jacobina - DERBA,-11.184635,-40.534435,1.9,41.7,9,199.9,54.87,12.8,,38.66,,,0,0,Nordeste,RPGA do Rio Itapicuru,358.84
Itapicuru - IT-PR-12,-11.321193,-38.225003,,,,,,,62.75,38.25,30,90.75,,,Nordeste,RPGA do Rio Itapicuru,221.75
Jaguarari - IT-PR-28,-10.269489,-40.200344,20.25,65.75,100.75,127.75,,32.75,29.25,38,0.75,117.25,0,17,Norte,RPGA do Rio Itapicuru,532.5
Eunápolis - FB-CL-01,-16.290555,-39.579722,159.75,46.25,194.5,379.25,160.55,80.4,68.1,38,44.95,169.5,36.25,25.25,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1341.25
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,48.25,35.25,0.75,30.75,219.75,42.5,42.5,37.5,8.5,83.5,0,16,Nordeste,RPGA do Rio Itapicuru,549.25
Feira de Santana - A413,-12.1962,-38.967384,36.8,119.8,4.4,64.2,179.6,88.4,56.6,36.6,8.2,33,11.2,12.6,Recôncavo,RPGA do Recôncavo Norte,627.6
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,112.2,35.3,22.2,125.4,57.9,69.6,52,36.3,18.1,124,17.6,27.9,Sudoeste,RPGA do Recôncavo Sul,653
Mairi - EBDA,-11.717981,-40.151095,23.1,27.6,0,40.3,0,18.2,30.5,35.6,0,177.5,0,0,Chapada Diamantina,RPGA do Rio Paraguaçu,352.8
Olindina_EBDA - EBDA,-11.351311,-38.33438,10,61.5,10,11.3,224.8,6,58,35.6,0,0,0,0,Nordeste,RPGA do Rio Itapicuru,417.21
Cipó - EBDA,-11.101305,-38.517717,25,32.9,0,27.5,96.7,29.2,40.1,35.4,14.5,77.5,0,70.6,Nordeste,RPGA do Rio Itapicuru,378.8
Feira de Santana - PG-PR-13,-12.268161,-38.96642,40,58,13.5,61.75,164.75,66.25,39,35.25,8.75,55,10,5.25,Recôncavo,RPGA do Rio Paraguaçu,542.25
Jequié - EBDA,-13.851356,-40.084435,175,52,14,204,69.5,24,33.5,35,17,75,35,212.9,Sudoeste,RPGA do Rio de Contas,699
Lençóis - A425,-12.557854,-41.388808,146.4,68.8,103.8,299.6,101.2,69.8,44.8,34.6,17,301.2,21.2,84.6,Chapada Diamantina,RPGA do Rio Paraguaçu,1187.2
Jacobina - EBDA,-11.167968,-40.501101,37.5,122.5,9.5,130,45.65,15,43.25,34.5,3.25,21.5,0,10.25,Nordeste,RPGA do Rio Itapicuru,462.65
Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,69.25,25,10,106.5,45.75,32.75,43.25,34.25,3.5,,,,Nordeste,RPGA do Rio Itapicuru,370.25
Queimadas - A436,-10.984645,-39.617009,3.2,109.8,2.2,62.8,83,98.8,51,34,6,66.4,0.8,114.4,Nordeste,RPGA do Rio Itapicuru,517.2
Santo Estêvão - EBDA,-12.434665,-39.251074,22.8,68.8,10.7,62.2,158,84.2,37.8,33.9,14.1,73.1,33.8,0,Recôncavo,RPGA do Rio Paraguaçu,565.6
Pedro Alexandre - EBDA,-10.017951,-37.884362,0,34.3,0,0,242.2,43.4,68.5,32.7,0,0,0,,Nordeste,RPGA do Rio Vaza-Barris,421.1
Barra da Estiva - EBDA,-13.63468,-41.334467,95.3,10.7,66.9,160.9,26.6,25.8,44.4,32.2,0,0,0,0,Chapada Diamantina,RPGA do Rio de Contas,462.8
Santa Inês - EBDA,-13.28468,-39.834426,0,36,2,118,50,48,29,32,19,107,0,0,Recôncavo,RPGA do Recôncavo Sul,441
Piatã - CO-CL-04,-13.164166,-41.770833,155.5,40.25,69,185.75,63.25,47.5,29.5,31,19.5,219,43.75,158.25,Chapada Diamantina,RPGA do Rio de Contas,860.25
Mirangaba - IT-PR-29,-10.954784,-40.574527,94,115,13.5,107,34.5,29.5,44.5,30.75,7.25,84.75,1.25,7.5,Norte,RPGA do Rio Itapicuru,560.75
Itiruçu - EBDA,-13.534683,-40.151101,,30,17.5,130,63.5,82.5,29,30.5,28.5,105.5,,,Sudoeste,RPGA do Rio de Contas,517
Itaparica - EBDA,-12.884677,-38.684395,21.4,58.2,7.3,319,426.2,35.1,96.7,30,22.2,61.5,0,0,Recôncavo,RPGA do Recôncavo Sul,1077.6
Itambé,-15.251383,-40.631122,92,16.75,58,161,31,64,13,30,19,176,11,50,Sudoeste,RPGA do Rio Pardo,660.75
Uauá - A435,-9.833617,-39.495631,13.4,78.4,30.8,328.2,53.6,47,32.4,29.2,1.4,142.8,0,56,Nordeste,RPGA do Rio Vaza-Barris,757.2
Olindina (Umbuzeiro) - IT-PR-32,-11.454252,-38.455844,17.25,40,2.5,23,215.25,45.25,45.5,29,2.75,17,0,6.25,Nordeste,RPGA do Rio Itapicuru,437.5
Itarantim - EBDA,-15.651392,-40.067777,108.6,0,70,62.5,0,18,22.5,28,85.5,88.5,72.9,,Sudoeste,RPGA do Rio Pardo,483.6
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,7.25,,,105.75,105,57.75,23,27.75,2.75,91.5,0.75,23.25,Nordeste,RPGA do Rio Itapicuru,420.75
Tucano - EBDA,-10.971302,-38.781056,38,40.5,0,17.5,155.5,21,35,27,0,58.5,0,7.5,Nordeste,RPGA do Rio Itapicuru,393
Teixeira de Freitas - DERBA,-17.5681,-39.234434,130.5,16,120,49,14,82,,27,,,55,0,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",438.5
Coronel João Sá - EBDA,-10.284624,-37.917698,0,0,46.9,0,118,42.4,53.4,26.6,0,0,0,0,Nordeste,RPGA do Rio Vaza-Barris,287.3
Morro do Chapéu - 83184,-11.216667,-41.216667,112,29.3,13.8,160.1,26.6,23.5,22.8,25.2,8.9,208.8,8.7,66.8,Chapada Diamantina,RPGA do Rio Salitre,631
Mundo Novo - EBDA,-11.851314,-40.46777,52,15,0,241,210,78.5,46,25,15,351,0,0,Chapada Diamantina,RPGA do Rio Paraguaçu,1033.5
Lençóis - 83242,-12.5575,-41.388889,140.6,58.3,93.3,287.4,89.2,65.1,32.5,24.7,17.4,306.1,20.3,81.5,Chapada Diamantina,RPGA do Rio Paraguaçu,1114.6
Itatim - PG-PR-14,-12.720391,-39.700059,62.75,62.5,8,11.75,22.75,5,30.5,24.5,4.25,47,3.25,6.25,Recôncavo,RPGA do Rio Paraguaçu,279
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,3.75,41,3.75,41,51.25,27.25,22,24.25,0,192,,,Nordeste,RPGA do Rio Itapicuru,406.25
Valente - PG-PR-04,-11.40119,-39.458099,41.5,51.25,5,33.5,38.25,58,13.75,24,2.3,205.5,139.25,118.3,Nordeste,RPGA do Rio Paraguaçu,473.05
Senhor do Bonfim - DERBA,-10.467954,-40.184425,0,32,0,12.8,68.9,27.3,,23.3,,,0,0,Nordeste,RPGA do Rio Itapicuru,164.3
Vitória da Conquista - A414,-14.886428,-40.80133,161.4,36.2,109.8,167,24,39.8,14.4,22.8,27.6,175.4,8.6,69.2,Sudoeste,RPGA do Rio Pardo,778.4
Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,,,,111.75,29.25,21.5,22.75,22.75,1,156.75,0,27.75,Norte,RPGA dos Rios Macururé e Curaçá,365.75
Ipirá - PG-CL-02,-12.14986,-39.76454,27,59.75,2.5,72.75,33.75,40.75,29.75,22.5,7.5,138.35,2.7,28.4,Nordeste,RPGA do Rio Paraguaçu,434.6
Santo Antônio - Tanhaçu,-14.271359,-41.284468,175.2,0,88,141,10,11.8,11.8,22.4,6,31,1,81,Sudoeste,RPGA do Rio de Contas,497.2
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,23.25,44.75,1.75,91.5,16,49.75,23.75,21.75,0.75,55.75,0,,Nordeste,RPGA do Rio Itapicuru,329
Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,70,44.25,36.5,122.75,49.5,30.5,14,21.25,11.5,174.75,34.5,44.25,Chapada Diamantina,RPGA do Rio Paraguaçu,575
Santaluz - IT-PR-17,-11.24831,-39.37563,24,35.5,2.5,43.75,69.25,49.5,31.25,21.25,2.5,138.75,0.75,43.5,Nordeste,RPGA do Rio Itapicuru,418.25
Ruy Barbosa - PG-PR-18,-12.285653,-40.513698,41.75,50,9.5,,46.75,13.5,38.75,20.5,13,232.5,5.75,,Chapada Diamantina,RPGA do Rio Paraguaçu,466.25
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,59.25,49.5,2,230.25,,27.25,35.25,20.5,3.75,174,0.5,4,Nordeste,RPGA do Rio Itapicuru,601.75
Cândido Sales - EBDA,-15.501383,-41.234473,78.6,5.9,34.3,198.2,7.4,0,7,20.5,0,0,0,0,Sudoeste,RPGA do Rio Pardo,351.9
Utinga - PG-PR-23,-12.030089,-41.058714,60,13.5,9.75,68.75,64.5,39.75,17,20,8.25,372,0.75,60,Chapada Diamantina,RPGA do Rio Paraguaçu,673.5
Quijingue - IT-PR-25,-10.783951,-39.20809,27.5,19.5,3.75,20.25,80,34.75,23,19.5,2.25,175.5,0.25,31,Nordeste,RPGA do Rio Itapicuru,406
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,32.5,50.25,12.75,127.75,39.5,21.25,9.5,19,0,100.75,0,25.75,Nordeste,RPGA do Rio Itapicuru,413.25
Vitória da Conquista - 83344,-14.883333,-40.8,161.3,36,126.8,195.1,21.3,37,10.3,18.5,28.8,178,9.7,56.4,Sudoeste,RPGA do Rio Pardo,813.1
Itaberaba - 83244,-12.516667,-40.283333,72.6,45.6,7,88.7,34.4,31.7,30.8,18.3,15.5,294.6,5.7,26.2,Chapada Diamantina,RPGA do Rio Paraguaçu,639.2
Vitória da Conquista - EBDA,-14.851374,-40.834461,153.8,36.7,121.5,100.4,0,19.5,9.6,18.2,27.25,197.75,1.25,,Sudoeste,RPGA do Rio Pardo,684.7
