Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/19,Fev/19,Mar/19,Abr/19,Mai/19,Jun/19,Jul/19,Ago/19,Set/19,Out/19,Nov/19,Dez/19,Região,Rpga,Total
Várzea Nova - SA-CL-02,-11.23996,-40.935618,1.8,76.4,50.8,26.6,4,4.8,4,3.4,8.8,0.4,2.8,80.4,Norte,RPGA do Rio Salitre,181.01
Juazeiro (CODEVASF Salitre) - MC-CL-01,-9.48778,-40.61333,17.5,104.8,60.2,43.8,4.2,4.2,1,2.6,2.4,6.2,3.8,27.6,Norte,RPGA dos Rios Macururé e Curaçá,246.9
Ibitibá,-11.551736,-41.968187,27.4,115.6,83.4,70.8,2.4,1.2,1.8,7.2,1,12.4,,,Norte,RPGA dos Rios Verde e Jacaré,323.2
Jussara - Arrecife,-11.065335,-41.974853,20.8,73.2,64,46,0,0,0,0.4,0,11.8,,,Norte,RPGA dos Rios Verde e Jacaré,216.21
Campo Formoso - IT-CL-02,-10.47062,-40.33412,9,54.4,72,72.6,21.2,143.2,114.6,77,29.4,39.8,21.2,48.8,Norte,RPGA do Rio Itapicuru,633.2
Sento Sé - SO-CL-01,-9.78228,-41.81872,4.8,142.8,51.8,48.8,21.4,1,0,0.2,0,0.2,15,32.4,Norte,RPGA do Lago de Sobradinho,271
Itaguaçu da Bahia - VJ-CL-03,-10.9549,-42.3465,0,8.6,57.6,120.6,7.8,0,2,0.6,0.4,9.2,16.8,28.8,Norte,RPGA dos Rios Verde e Jacaré,206.8
Ibipeba - VJ-CL-02,-11.62667,-42.06444,13.2,78,99.8,129.4,3,2.2,5,6.6,0.2,14.4,28,12.6,Norte,RPGA dos Rios Verde e Jacaré,351.8
Juazeiro - 48020000,-9.4064,-40.5036,,120.2,,43,19.6,5,1.2,0.2,0.4,8.2,15,17.4,Norte,RPGA dos Rios Macururé e Curaçá,197.8
Uibai,-11.294784,-42.14208,23.6,130.4,,,,,,,,,,,Norte,RPGA dos Rios Verde e Jacaré,154
Campo Formoso (Aeródromo) - SA-PR-03,-10.49,-40.4871,,36.6,,29.4,,79.8,58.8,50.8,13.6,5.8,4.6,29.6,Norte,RPGA do Rio Itapicuru,274.81
Irecê - VJ-CL-01,-11.289166,-41.894166,48.25,46.15,142.45,44.5,0.75,0.3,17.25,4.75,0,21.9,28.5,30.1,Norte,RPGA dos Rios Verde e Jacaré,326.3
Lapão - VJ-PR-23,-11.401625,-41.894,,67.4,,79.6,,,,,,,,,Norte,RPGA dos Rios Verde e Jacaré,147
Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,,,,,,,,,,,7,51,Norte,RPGA dos Rios Macururé e Curaçá,0
Jaguarari - IT-PR-28,-10.269489,-40.200344,,69.6,103.2,79.6,7.8,105,83.6,75.6,22.6,,,50.6,Norte,RPGA do Rio Itapicuru,547
Mirangaba - IT-PR-29,-10.954784,-40.574527,,117.6,160,90.4,62.6,80.6,67.2,69.6,32,10,16.6,16.4,Norte,RPGA do Rio Itapicuru,690.01
Olho D'Água,-10.700331,-40.601468,0,0,0,26.6,20.4,52.8,26,35.8,19.6,17.2,,,Norte,RPGA do Rio Salitre,198.4
João Dourado - 291835701C,-11.313636,-41.633467,,,,,,,,,,,1.2,,Norte,RPGA dos Rios Verde e Jacaré,0
Mirangaba (Taquarendi) - SA-PR-01,-10.893669,-40.687028,16.4,120.8,75.6,47,,,,,,,,,Norte,RPGA do Rio Salitre,259.8
Fazenda Vila Verde,-12.032839,-46.054434,82.4,,,,,,,,,,,,Oeste,RPGA do Rio Grande,82.4
Barreiras (Limoeiro) - GR-PR-18,-12.293403,-45.544421,39.6,,,,,,,,,,,,Oeste,RPGA do Rio Grande,39.6
Fazenda Rio Brilhante,-12.802859,-45.729985,,,200.2,113.4,6.8,2.2,,,,,,,Oeste,RPGA do Rio Grande,322.6
Fazenda Buritis,-12.643967,-45.453029,,,,0.4,0,0,,,,,,,Oeste,RPGA do Rio Grande,0.4
Fazenda Catarinense,-13.286201,-46.028331,,,97.6,51.4,2.8,0,,,,,,,Oeste,RPGA do Rio Grande,151.8
Arrojolândia,-13.741772,-45.466093,3.6,62.6,318.8,151.4,3.2,0,0,0.6,14.6,116.8,100.6,22,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",671.6
Fazenda Cachoeirinha,-14.389284,-45.840279,56,,,,,,,,,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",56
Projeto Alto Formoso,-14.260954,-45.27887,31,161.6,240.4,68.4,3.8,0,0,1,4,47,82,72,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",557.2
Cocos (Ponte do Itaguari) - CA-PR-02,-14.234011,-44.626902,52.6,62.4,294.6,76.2,1.4,0,,,,,,,Oeste,RPGA do Rio Carinhanha,487.2
Formosa do Rio Preto - A452,-11.052163,-45.200769,48.6,214.8,238,96.4,50,0,3.2,0,2.6,20.2,25.2,47.4,Oeste,RPGA do Rio Grande,673.81
Barreiras (Nova Vida Montante) - 46590000,-11.867963,-45.084552,50.2,216.6,379.6,33.2,29.8,0,13.4,0.6,0,32.2,53.2,55,Oeste,RPGA do Rio Grande,755.61
Correntina - A416,-13.332386,-44.617376,6,93.6,245.2,71.6,15,0.6,0,0,9.6,45.4,91,96,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",487
Barreiras - 83236,-12.155556,-45.007778,42.3,155.8,281,62,42.6,0,0,0,0,39.3,58,,Oeste,RPGA do Rio Grande,623
Correntina - 83286,-13.332222,-44.617222,0,34.1,117.1,41.6,52.8,109.6,73.1,61.3,55.3,9.1,49.4,17.8,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",554
São Desidério (Derocal) - 46455000,-12.412696,-45.121499,18,156.8,289.2,47,35.4,0,0,0,6.2,38.2,166.6,47.8,Oeste,RPGA do Rio Grande,590.81
Correntina (Arrojado) - 45770000,-13.4528,-44.5689,,61.2,,67.4,11.8,0.6,0,0,13.2,115,,78.8,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",269.21
Correntina - 45590000,-13.3406,-44.6386,11.8,100.4,246,124.4,,,,,,,,32.2,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",482.6
Barreiras (Fazenda Redenção) - 46543000,-12.1358,-45.1033,,212.2,335.2,,,0,0,,0.2,19.6,76.8,49.8,Oeste,RPGA do Rio Grande,567.2
Cocos (Fazenda Santa Luzia) - CA-CL-01,-14.85528,-45.93583,94.4,260.4,312.8,138.8,18.6,0.2,0,0,25.8,170,116.6,29.4,Oeste,RPGA do Rio Carinhanha,1021
Jaborandi (Fazenda Porta do Céu) - CT-CL-02,-14.11621,-45.84417,59.6,17.4,54.8,72.2,46,0,0,0,11,38.8,124.6,104.8,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",299.8
Correntina (Fazenda Morinaga) - CT-CL-01,-13.75194,-45.87028,10.8,4.8,12.2,1,16.4,0,0,0.8,36.2,46.4,97,223,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",128.6
