Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/20,Fev/20,Mar/20,Abr/20,Mai/20,Jun/20,Jul/20,Ago/20,Set/20,Out/20,Nov/20,Dez/20,Região,Rpga,Total
Capim Grosso (Pedras Altas) - 50430000,-11.18288,-40.04725,55.4,39.2,212.8,79.4,71,41,53.4,19.6,17.6,43.4,72.6,7.6,Nordeste,RPGA do Rio Itapicuru,632.8
Ponto Novo - 50380000,-10.845,-40.1128,117,70.2,106.6,84.4,118,49.2,59.4,28,18.8,13.6,99.2,4,Nordeste,RPGA do Rio Itapicuru,665.2
Capim Grosso - IT-CL-03,-11.36833,-40.03417,95.1,99.5,92.8,63.2,51,72.8,65.6,35.2,33.2,59.6,106,0,Nordeste,RPGA do Rio Itapicuru,668.01
Aporá - IT-CL-01,-11.67082,-38.17485,,,,,,,89.4,90.2,46.8,61.8,135,25.5,Nordeste,RPGA do Rio Itapicuru,288.21
Pé de Serra - PG-CL-07,-11.83676,-39.65905,169,72.2,80.8,104,57.4,85.2,58.4,31.2,49.4,41.6,96.8,1.4,Nordeste,RPGA do Rio Paraguaçu,749.2
Tucano (Caldas do Jorro) - IT-CL-05,-11.03477,-38.80386,49.4,76.2,125,96.8,114,104.2,54.6,36,15.2,33.2,85.9,3,Nordeste,RPGA do Rio Itapicuru,704.61
Saúde - IT-CL-04,-10.95669,-40.38329,110.2,37.8,39.2,268.6,110,60.2,60.2,34.8,32.6,15.4,193,1,Nordeste,RPGA do Rio Itapicuru,769
Várzea do Poço (Lajinha) - IT-CL-06,-11.4964,-40.34474,57,71.4,113.4,109.6,112.6,66.8,71.6,32,69,66.2,137.2,1.6,Nordeste,RPGA do Rio Itapicuru,769.6
Cipó - IT-FR-24,-11.0975,-38.5125,124,11.8,,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,135.8
Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,67.8,22.2,116.6,161.2,118,124.2,102.6,50.4,68.2,46,116.6,1.4,Nordeste,RPGA do Rio Itapicuru,877.2
Caém - IT-PR-35,-11.093399,-40.437579,62.2,17,,,164.4,,111.4,57.6,67.4,,,,Nordeste,RPGA do Rio Itapicuru,480
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,70.4,2.8,67.4,125,71.8,62.4,78.2,32.2,35.2,14.6,109.6,,Nordeste,RPGA do Rio Itapicuru,560
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,30.4,2.6,10.6,111.6,188.6,130.6,77.8,60.4,32.6,2.8,176,35.6,Nordeste,RPGA do Rio Itapicuru,648
Santaluz - IT-PR-17,-11.24831,-39.37563,249,61.4,105.8,113.6,109.8,46,72,48.8,26.4,10.8,105.4,0.6,Nordeste,RPGA do Rio Itapicuru,843.6
Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,34.8,,118.8,61.8,90,46.8,21.8,,5.4,14.4,195.6,83.1,Nordeste,RPGA do Rio Itapicuru,393.8
Cansanção (Ambrósio) - IT-PR-19,-10.986458,-39.237813,175.8,41.8,151.6,156.2,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,525.41
Cansanção - IT-PR-20,-10.702836,-39.543932,,19.8,,85.6,72.8,,75.2,32.8,15.2,26.8,,0,Nordeste,RPGA do Rio Itapicuru,328.2
Ribeira do Amparo - A458,-11.058722,-38.444028,60.4,53.8,234.6,111.4,100,107.8,,,,,,1.2,Nordeste,RPGA do Rio Itapicuru,668
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,,,,137,92.8,,51.8,,,,,,Nordeste,RPGA do Rio Itapicuru,281.6
Quijingue - IT-PR-25,-10.783951,-39.20809,65,58.8,242.4,54.2,56.6,99.4,70,35.8,26.8,33.4,79.2,211.9,Nordeste,RPGA do Rio Itapicuru,742.4
Inhambupe - RN-CL-10,-11.69267,-38.31361,67.4,65.6,287.8,102.6,256.6,108,147,82.6,62.8,55.4,125.6,3.4,Nordeste,RPGA do Recôncavo Norte,1235.8
Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,87.4,44.8,138,115,97.6,116.2,75,61.6,11.8,15.8,68.8,1.4,Nordeste,RPGA do Rio Itapicuru,763.2
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,54.6,17.6,,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,72.2
Pedro Alexandre - VB-PR-01,-9.98818,-37.88213,,,,,48.6,,116.4,,,,,,Nordeste,RPGA do Rio Vaza-Barris,165
Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,66,44.8,98.8,2.2,0,0,0,3.4,19.6,6.8,74,0.2,Nordeste,RPGA do Rio Itapicuru,241.6
Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,156.4,181.2,,71.8,80.8,67.2,0,,,,,,Nordeste,RPGA do Rio Itapicuru,557.41
Euclides da Cunha (Fazenda Santo Antônio) - IT-PR-06,-10.405331,-39.045582,113.6,56.8,,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,170.4
Crisópolis - IT-PR-08,-11.510923,-38.120832,,56,231.4,91.2,210,111.2,133.2,62.8,38.6,8.6,129.2,5.8,Nordeste,RPGA do Rio Itapicuru,943
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,49.6,108.2,173.8,77.4,146.8,116.6,77.8,33.8,29.2,34.8,59.6,2.2,Nordeste,RPGA do Rio Itapicuru,848
Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,103.2,50.4,218.8,93.8,165.4,137.6,117.4,68.2,26.4,30.4,57.8,16.6,Nordeste,RPGA do Rio Itapicuru,1011.6
Jeremoabo - A450,-10.0807,-38.3459,74.2,90,182.6,106,82.6,125.8,62.6,47.2,15,56.2,113.6,13.2,Nordeste,RPGA do Rio Vaza-Barris,842.2
Filadélfia (Fazenda Alecrim ) - IT-FR-21,-10.7522,-40.22444,,,,,,,,44.4,31,7.8,143.6,3.6,Nordeste,RPGA do Rio Itapicuru,83.2
Pindobaçu (Fazenda Grutinha) - IT-FR-13,-10.7589,-40.4367,,,,,,,,89.2,,,,,Nordeste,RPGA do Rio Itapicuru,89.2
Queimadas - IT-FR-26,-10.9733,-39.6328,,,,,,,,45.2,18.4,11.8,72.8,0.4,Nordeste,RPGA do Rio Itapicuru,75.4
Jacobina (Fazenda Pintadas) - IT-FR-15,-11.188681,-40.195071,19.6,,,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,19.6
Quixabeira - 292593101C,-11.37282,-40.12878,,,,,,,,,40.8,38.2,142,,Nordeste,RPGA do Rio Itapicuru,79
Juazeiro (Itaberaba) - 291840701A,-9.44837,-40.48517,132.6,32.4,35.8,74.2,28.4,7.4,1.8,3.4,0.2,0,156.6,0.8,Norte,RPGA dos Rios Macururé e Curaçá,316.2
Juazeiro (Maria Gorete) - 291840703A,-9.42014,-40.49909,,,,,,,1.4,2.6,0.4,0.6,151.6,3.6,Norte,RPGA dos Rios Macururé e Curaçá,5
Juazeiro (João Paulo II) - 291840704A,-9.47067,-40.49805,133.8,45.2,85.2,86.6,10.2,6,1.6,4,0,1.8,134.2,3.6,Norte,RPGA dos Rios Macururé e Curaçá,374.4
Lapão - 291915701A,-11.38,-41.83,115.2,26.4,259.8,132,5.6,4.8,0.8,1,2,35.2,226.4,1,Norte,RPGA dos Rios Verde e Jacaré,582.8
América Dourada (Centro) - 290115501A,-11.45011,-41.434004,82.6,4.8,220.6,53.6,0.2,1,0.6,0.8,1.2,118.6,163.6,0,Norte,RPGA dos Rios Verde e Jacaré,484
Irecê - 83182,-11.3,-41.866667,161.7,62.4,,106,,,,,,,,,Norte,RPGA dos Rios Verde e Jacaré,330.1
Remanso - 82979,-9.633333,-42.1,106.8,75.3,355.3,72.3,3.1,11,2.4,4.8,,,,,Norte,RPGA do Lago de Sobradinho,631
Umburanas (Delfino) - A443,-10.45492,-41.206996,26,0,0,,,,,,,,,,Norte,RPGA do Rio Salitre,26
Remanso - A423,-9.625693,-42.077214,130.2,73.8,339,62.8,3.6,8.8,2,3.4,0,5.4,,,Norte,RPGA do Lago de Sobradinho,629
Irecê - A424,-11.328998,-41.864504,154.8,31,230,98.6,0.4,9.2,2,0.4,1.4,61.8,279,0,Norte,RPGA dos Rios Verde e Jacaré,589.6
Várzea Nova - SA-CL-02,-11.23996,-40.935618,154.2,31,56.8,36.8,18.8,12.2,13,9.2,10.8,29.2,226.8,,Norte,RPGA do Rio Salitre,372
Juazeiro (CODEVASF Salitre) - MC-CL-01,-9.48778,-40.61333,111.8,61.4,55.8,102.2,3.4,9.2,0,0,1.6,8.1,83.4,23.1,Norte,RPGA dos Rios Macururé e Curaçá,353.5
Ibitibá,-11.551736,-41.968187,,,,,,,,,2,100.8,296,0.6,Norte,RPGA dos Rios Verde e Jacaré,102.8
Campo Formoso - IT-CL-02,-10.47062,-40.33412,90.4,71.2,124.6,133,233.2,152,131.4,106.2,36.6,2,194.2,5,Norte,RPGA do Rio Itapicuru,1080.6
Ibipeba,-11.673962,-42.010413,,,,,,0,0,0,0,0,0,0,Norte,RPGA dos Rios Verde e Jacaré,0
Sento Sé - SO-CL-01,-9.78228,-41.81872,196.6,43.4,237.8,268,34.4,1,0.6,0.2,0,22.4,121,0,Norte,RPGA do Lago de Sobradinho,804.4
Itaguaçu da Bahia - VJ-CL-03,-10.9549,-42.3465,176.2,65,147.4,65.2,4,0.6,0,0,,,150.3,4.8,Norte,RPGA dos Rios Verde e Jacaré,458.41
Ibipeba - VJ-CL-02,-11.62667,-42.06444,244.2,42,217.6,73.8,3.8,1.2,2.8,,10,,,1.8,Norte,RPGA dos Rios Verde e Jacaré,595.4
Juazeiro - 48020000,-9.4064,-40.5036,,,66.2,105.2,4.8,9,1.8,13.2,0.2,53.6,160.4,0.4,Norte,RPGA dos Rios Macururé e Curaçá,254
Central,-11.135391,-42.093468,,,,,,,,,2,42,203.8,17.8,Norte,RPGA dos Rios Verde e Jacaré,44
Campo Formoso (Aeródromo) - SA-PR-03,-10.49,-40.4871,68.6,24.8,53.2,87.4,,60.4,,49.4,29.6,2.4,135.4,1,Norte,RPGA do Rio Itapicuru,375.8
Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,30.8,36.8,121.8,104.8,62,85.4,42.8,48.4,10.2,2.2,152.6,14.6,Norte,RPGA dos Rios Macururé e Curaçá,545.21
Jaguarari - IT-PR-28,-10.269489,-40.200344,98.2,15,191.4,102.6,,129,79.4,44.2,24.6,11.4,119.8,0.8,Norte,RPGA do Rio Itapicuru,695.81
Olho D'Água,-10.700331,-40.601468,,,,,,43,48.4,27,22.4,11.2,160.4,0.2,Norte,RPGA do Rio Salitre,152
João Dourado - 291835701C,-11.313636,-41.633467,,9.8,58.6,29,0.4,0.2,,,,,,,Norte,RPGA dos Rios Verde e Jacaré,98.01
Mirangaba (Taquarendi) - SA-PR-01,-10.893669,-40.687028,,,,,,25,19.2,17.4,16.8,18.6,186.4,0,Norte,RPGA do Rio Salitre,97
Fazenda Vila Verde,-12.032839,-46.054434,231.8,221.2,232.6,179.2,37.4,1.6,0,0,1,,,,Oeste,RPGA do Rio Grande,904.8
Barreiras (Fazenda Novo Horizonte) - GR-PR-13,-12.064787,-45.560529,,,,,,,,,,,30.6,88.8,Oeste,RPGA do Rio Grande,0
Fazenda São Roque,-11.95895,-45.457748,,,,139,33.2,0.2,0,0,0,35.8,108.4,59.6,Oeste,RPGA do Rio Grande,208.2
Barreiras (Limoeiro) - GR-PR-18,-12.293403,-45.544421,,,,166.4,121.4,0.2,0,0,,,,,Oeste,RPGA do Rio Grande,288
Arrojolândia,-13.741772,-45.466093,237.4,140,322.4,161,83.4,0.4,0,0,6.6,99.4,235.6,243.8,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",1050.6
Fazenda Nova Esperança,-13.987891,-45.389148,,,,,,,,,,159.6,246.6,231.8,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",159.6
Projeto Alto Formoso,-14.260954,-45.27887,249.2,194.4,391.6,123.8,58,1.2,0.2,0,,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",1018.41
Cocos (Ponte do Itaguari) - CA-PR-02,-14.234011,-44.626902,,,,146.4,38,0.4,0,0,0,60.6,114.6,133.6,Oeste,RPGA do Rio Carinhanha,245.4
Formosa do Rio Preto - A452,-11.052163,-45.200769,242.8,149.6,257.6,78.8,12.2,0,0,0,0,12.8,,,Oeste,RPGA do Rio Grande,753.8
Barreiras (Nova Vida Montante) - 46590000,-11.867963,-45.084552,274.8,78.2,170.6,111.2,27.4,0,1,0,2,92.4,252.7,107.4,Oeste,RPGA do Rio Grande,757.6
Correntina - A416,-13.332386,-44.617376,281.6,127.4,2.4,,,,,,,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",411.4
Barreiras - 83236,-12.155556,-45.007778,288.9,187.5,271.8,139.6,23.4,0,0,0,8.4,,218.4,,Oeste,RPGA do Rio Grande,919.6
Correntina - 83286,-13.332222,-44.617222,0,70.1,165.1,3.1,,,,,,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",238.3
São Desidério (Derocal) - 46455000,-12.412696,-45.121499,,29.2,223.8,179.8,31,2.8,0,0,0,69.6,161.8,144.6,Oeste,RPGA do Rio Grande,536.2
Correntina (Arrojado) - 45770000,-13.4528,-44.5689,274,127.4,396.8,158.2,51,0.4,0,0,0,64.6,303.8,103.4,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",1072.4
Correntina - 45590000,-13.3406,-44.6386,261,158.2,206,122.4,19,0.6,0,0,0.2,54.2,229.4,90,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",821.61
Barreiras (Fazenda Redenção) - 46543000,-12.1358,-45.1033,287.2,110.2,324.6,202.8,28,4.4,0,0,0.2,26.4,193.2,98.2,Oeste,RPGA do Rio Grande,983.8
Cocos (Fazenda Santa Luzia) - CA-CL-01,-14.85528,-45.93583,199.8,187.8,405.8,161.8,40.6,0,0,0,0,80,113,101.8,Oeste,RPGA do Rio Carinhanha,1075.81
Jaborandi (Fazenda Porta do Céu) - CT-CL-02,-14.11621,-45.84417,299.4,81.3,102.7,52.1,8,,,,,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",543.5
Correntina (Fazenda Morinaga) - CT-CL-01,-13.75194,-45.87028,195.2,219.8,349.2,220,87.2,0.4,0,0,0.2,177.4,224.6,90.6,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",1249.41
São Desidério (Fazenda Decisão) - GR-CL-05,-12.76167,-45.28167,0.4,0,0,0,12.6,,,,,,,,Oeste,RPGA do Rio Grande,13
Riachão das Neves (Fazenda Madras) - GR-CL-04,-11.63028,-44.84556,404.8,89.6,291.6,206.4,25.8,1.8,3.6,,5,113,170.2,29.6,Oeste,RPGA do Rio Grande,1141.6
Formosa do Rio Preto (Fazenda Barcelona) - GR-CL-03,-11.59139,-46.02194,280.4,174.4,214.2,114,40.4,2.6,2.7,2.8,17.5,149.7,116.8,104.1,Oeste,RPGA do Rio Grande,998.7
Correntina (Mocambo) - 45740001,-13.28572,-44.56284,294.2,75.8,229.2,152.8,,1.2,0,,0,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",753.2
Correntina (PCH Pres. Goulart-J) - 45600000,-13.3344,-44.6208,354.25,198,272.25,132,15,6.1,0,,,16.8,,109,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",994.4
Correntina (PCH Pres. Goulart-M1) - 45588000,-13.3408,-44.6414,337.5,181.5,283.25,147.25,27.25,5.8,0,0,0,36.4,134.4,43.4,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",1018.95
São Desidério (PCH Sítio Grande-J) - 46453500,-12.4286,-45.1528,349.75,152.75,266.5,304,88.75,4.4,,6.2,6.6,58,155.6,169.8,Oeste,RPGA do Rio Grande,1236.95
Formosa do Rio Preto (COACERAL)  - GR-CL-02,-10.561944,-45.693333,265.75,178.5,479.5,78.25,13.8,0,0,1.1,1.3,138,189.25,107,Oeste,RPGA do Rio Grande,1156.2
Barreiras - A402,-12.124715,-45.027049,233,26,0.6,,,,,,,,,,Oeste,RPGA do Rio Grande,259.6
Luís Eduardo Magalhães - A404,-12.152394,-45.829745,239.2,334,351,213.2,50.6,2.6,0.2,0,0.2,,,,Oeste,RPGA do Rio Grande,1191
Formosa do Rio Preto (Fazenda Evandro) - GR-PR-01,-10.600581,-45.822752,17.8,14.2,2.6,35.2,35.6,0,0.4,0,0,124.2,334.6,77.2,Oeste,RPGA do Rio Grande,230
Fazenda Santa Rita de Cássia,-11.625053,-45.645252,,,,35.4,110.4,2.2,0.2,0.4,4.8,136.4,167.8,89.8,Oeste,RPGA do Rio Grande,289.8
Algocel,-11.758942,-46.205271,,,,103.8,,,,,,,,,Oeste,RPGA do Rio Grande,103.8
