Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/03,Fev/03,Mar/03,Abr/03,Mai/03,Jun/03,Jul/03,Ago/03,Set/03,Out/03,Nov/03,Dez/03,Região,Rpga,Total
Iraquara (Afrânio Peixoto) - PG-PR-21,-12.260093,-41.445952,,2.75,,25.75,8,1,0,0,0,0,1.5,0,Chapada Diamantina,RPGA do Rio Paraguaçu,37.5
Wagner - PG-PR-22,-12.289538,-41.161774,49.25,,,18.75,86.75,33,9.75,,,1,93,4.75,Chapada Diamantina,RPGA do Rio Paraguaçu,198.5
Utinga - PG-PR-23,-12.030089,-41.058714,,,,,,28.75,8.75,,,0,21.75,0.25,Chapada Diamantina,RPGA do Rio Paraguaçu,37.5
Iramaia - PG-PR-25,-13.290122,-40.962607,6.5,,38.25,20,53.25,9,7.25,21.5,2.75,19,41.75,0.25,Chapada Diamantina,RPGA do Rio Paraguaçu,177.5
Marcionílio Souza (Machado Portela) - PG-PR-26,-13.153732,-40.768155,,,,27.5,,,8.5,,3,1.5,,,Chapada Diamantina,RPGA do Rio Paraguaçu,40.5
Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,,34,26.25,10,61.75,5.75,18,33.75,,,56,24.5,Chapada Diamantina,RPGA do Rio Paraguaçu,189.5
Mulungu do Morro,-11.980363,-41.619012,172.5,8.5,13.75,9.75,,,6.75,12.75,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,224
Barro Alto,-11.769188,-41.909464,73,28.25,37.25,8.5,35,,3,3,0.75,0,,22,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,188.75
Canarana,-11.69541,-41.78921,72,,34.75,24.25,22,3.5,2,,,0.5,95.5,40,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,159
Barra dos Mendes,-11.805077,-42.05708,,,,,,0.25,0.75,1.75,0,,,17,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,2.75
Olho D'Água do Francisco,-12.307034,-42.079028,79.75,2.25,8.75,40,11.75,8.25,7.5,4.5,0.25,1,73.5,20.5,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,164
América Dourada,-11.464848,-41.442615,,8.75,44.25,17.25,12.5,0.75,0,0,0.5,0,99,9.25,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,84
Cafarnaum,-11.676688,-41.470143,,3.5,,,,0.75,0.75,0.75,0,0,,,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,5.75
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,100.25,16.5,23.25,11.5,139.5,62,59.25,42,36.5,3,71.25,4.25,Chapada Diamantina,RPGA do Rio Paraguaçu,493.75
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,23.5,18.25,50.5,9.75,111,22.5,10.75,18.25,6.5,2.75,26.5,11.5,Chapada Diamantina,RPGA do Rio Paraguaçu,273.75
Seabra - DERBA,-12.417987,-41.767806,90,3,48,17,13,10,0,15,0,0,57,10,Chapada Diamantina,RPGA do Rio Paraguaçu,196
Itaetê - Embasa,-12.984669,-40.967788,0.4,29.5,0,9.5,27,35.3,16.8,63.2,9.1,1.5,59.6,0.4,Chapada Diamantina,RPGA do Rio Paraguaçu,192.3
Morro do Chapéu - Embasa,-11.534639,-41.134452,51,13.4,17.2,0,45.9,21,16,0,3.6,0,83.8,0,Chapada Diamantina,RPGA do Rio Paraguaçu,168.1
Marcionílio Souza-EMBASA,-12.984671,-40.534443,14.2,6.8,56.6,7.6,120,40.8,19,21,5,1.8,22,9,Chapada Diamantina,RPGA do Rio Paraguaçu,292.8
Seabra - PG-PR-01,-12.428149,-41.770409,,4.5,44.5,19.25,23.75,19.75,12.25,9.25,2.75,6.5,54.75,,Chapada Diamantina,RPGA do Rio Paraguaçu,142.5
Iraquara - PG-PR-02,-12.255093,-41.61679,,,,,56.5,28,12.75,13.5,3,3.25,80.5,2.75,Chapada Diamantina,RPGA do Rio Paraguaçu,117
Andaraí - Embasa,-12.801332,-41.321128,226.3,65.3,112.2,29.1,86.6,78.8,33.1,76.9,66.1,17.1,174.7,7.8,Chapada Diamantina,RPGA do Rio Paraguaçu,791.5
Itaberaba - EMBASA,-12.531329,-40.301101,13.7,19.7,3.6,6.6,69.2,46.7,33.4,30.7,12.6,1.3,68.2,9.3,Chapada Diamantina,RPGA do Rio Paraguaçu,237.5
Mucugê - Embasa,-13.001335,-41.371131,76.3,53.7,136.8,23,35.5,36.2,28.8,33.9,22.9,4,123.5,10.6,Chapada Diamantina,RPGA do Rio Paraguaçu,451.1
Piritiba - PG-PR-07,-11.733137,-40.562306,,17.25,39.5,9.25,96,42.5,,,9.25,3,,,Chapada Diamantina,RPGA do Rio Paraguaçu,216.75
Baixa Grande - PG-PR-08,-11.908701,-40.183683,12.75,19.5,18.25,,202,119.5,80,43.5,31.25,3.25,111.75,2,Chapada Diamantina,RPGA do Rio Paraguaçu,530
Tapiramutá - PG-PR-09,-11.838502,-40.791761,,50,49.25,12,113.25,132,,,49.5,3,,,Chapada Diamantina,RPGA do Rio Paraguaçu,409
Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,,,21.75,2.75,39.75,33.5,13.75,6.75,8.75,0.25,63.75,0,Chapada Diamantina,RPGA do Rio Paraguaçu,127.25
Bonito - PG-PR-11,-11.98993,-41.25429,75.25,7,,,144.5,154,70.5,50.75,27.75,6.5,109.75,4.75,Chapada Diamantina,RPGA do Rio Paraguaçu,536.25
Piatã - CO-CL-04,-13.164166,-41.770833,119.75,52.75,161.95,25.5,77.5,65,59.25,92.25,14.75,0.75,70.25,12,Chapada Diamantina,RPGA do Rio de Contas,669.45
Souto Soares - PG-CL-04,-12.08538,-41.64815,167.5,4.75,31.5,11,32,12.75,11,12.75,8.75,0,46.75,18,Chapada Diamantina,RPGA do Rio Paraguaçu,292
Ibiquera - Embasa,-12.634662,-40.934452,32.4,0,0,0,21.4,18.2,9.9,26.2,7.2,0,65.3,5,Chapada Diamantina,RPGA do Rio Paraguaçu,115.31
Iaçu - Embasa,-12.768002,-40.201101,5.1,5.8,4.2,10.8,37.2,40.3,38.2,31.6,12.3,3.2,30.7,6.7,Chapada Diamantina,RPGA do Rio Paraguaçu,188.71
Macajuba-EMBASA,-12.134654,-40.351101,14.2,16.6,29,1,99.5,63.1,23.2,17.4,41.3,0,53.4,39.1,Chapada Diamantina,RPGA do Rio Paraguaçu,305.3
Mairi - Embasa,-11.701314,-40.151095,61.1,17,36.1,13.6,227.2,91.8,71.5,18.9,48.3,9.2,107.7,3.3,Chapada Diamantina,RPGA do Rio Paraguaçu,594.7
Lajedinho-EMBASA,-12.351323,-40.851116,16.8,17.6,83,19.4,65.6,52.8,39.8,30.8,19.2,2,90.4,22.2,Chapada Diamantina,RPGA do Rio Paraguaçu,347
Jeremoabo - EBDA,-10.067951,-38.351041,14.2,36.2,46.8,7.6,44.8,26.2,55.4,20,8.8,12.2,10.6,0,Nordeste,RPGA do Rio Vaza-Barris,272.2
Coronel João Sá - EBDA,-10.284624,-37.917698,0.2,49.6,13.7,0,4.3,36.6,38.9,6.9,0.6,2.5,0,0,Nordeste,RPGA do Rio Vaza-Barris,153.3
Abaré - EBDA,-8.71792,-39.117725,98.5,35,52.4,90,23,4.9,56.9,60.4,35,19,99.6,124.9,Nordeste,RPGA dos Rios Macururé e Curaçá,475.1
Rodelas - EBDA,-8.83459,-38.751049,75.7,0.5,38.1,39.4,16.6,0,1.2,0,0,0,0,0,Nordeste,RPGA dos Rios Macururé e Curaçá,171.5
Macururé - EBDA,-9.16793,-39.051056,,,,,15.2,0,2.4,0,0,0,14.4,0,Nordeste,RPGA dos Rios Macururé e Curaçá,17.6
Curaçá - EBDA,-8.98459,-39.90108,146.5,36,70,54.2,109.5,0,5,0,0,0,38,0,Nordeste,RPGA dos Rios Macururé e Curaçá,421.2
Água Fria - EBDA,-11.784653,-38.751059,4,0,0,0,,,,,,,,,Nordeste,RPGA do Recôncavo Norte,4
Jacobina - EBDA,-11.167968,-40.501101,214.5,99,227,6,181,85,89.5,26,25.5,0,86.5,0,Nordeste,RPGA do Rio Itapicuru,953.5
Miguel Calmon - EBDA,-11.417972,-40.584438,122.5,66.5,145.2,0,17,15,36,13,0,0,66,0,Nordeste,RPGA do Rio Itapicuru,415.2
Saúde - EBDA,-10.934629,-40.417765,122.45,31.7,178.5,5,148.8,73.49,114.6,46.8,26.1,2.8,75,0,Nordeste,RPGA do Rio Itapicuru,750.24
Cipó - 83192,-11.083333,-38.516667,37.1,26.5,48.4,3.4,54.4,48.6,69.5,30.2,36.6,7.4,156.2,16.8,Nordeste,RPGA do Rio Itapicuru,362.1
Jacobina - 83186,-11.172778,-40.534167,121.8,77.5,128.9,6.5,51.1,57.7,71.8,21.1,18.8,3.7,79.6,2.1,Nordeste,RPGA do Rio Itapicuru,558.91
Monte Santo - 83090,-10.4425,-39.331111,69.6,55.2,20.4,5.9,120,61.3,71.3,21.5,24.9,9.4,67.7,0.4,Nordeste,RPGA do Rio Itapicuru,459.5
Paulo Afonso - 82986,-9.379325,-38.227424,123.5,41.2,39.9,9.6,30.1,10.5,24.4,13.7,3,8,2.6,0,Nordeste,RPGA dos Rios Macururé e Curaçá,303.9
Senhor do Bonfim - 83088,-10.490649,-40.100044,77,51.9,94.3,7.9,93.9,69.8,127.9,29.3,34,1.3,157.4,0.1,Nordeste,RPGA do Rio Itapicuru,587.3
Serrinha - 83190,-11.633333,-38.966667,18.8,23.8,37.2,17.7,134.1,146.8,77.3,82.6,68.7,11.1,75.8,44.5,Nordeste,RPGA do Recôncavo Norte,618.11
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,35.5,9,46.5,27.5,126,71.5,85,45.6,46,11,70,10,Nordeste,RPGA do Rio Paraguaçu,503.6
Santa Bárbara - EBDA,-11.984657,-38.984398,84,10,65,16,205.5,162.5,135,108,63,25,81,45,Nordeste,RPGA do Recôncavo Norte,874
França - Piritiba - Embasa,-11.551308,-40.584438,38.4,10.4,62,7,111.4,58.8,43.2,28.3,49.6,2,120.2,7.6,Nordeste,RPGA do Rio Paraguaçu,411.1
Caém - EBDA,-11.091855,-40.436378,144.25,43.5,71.5,19.5,154,58.5,95.75,33,35.25,7.75,62.25,1.25,Nordeste,RPGA do Rio Itapicuru,663
Ipirá - Embasa,-12.151323,-39.734419,14,20,14.8,15.8,50.7,0,0.2,29.3,51,0,33.8,2.2,Nordeste,RPGA do Rio Paraguaçu,195.8
Cansanção - EBDA,-10.66796,-39.501074,26.7,13.5,24.8,0,69.5,29.4,51.7,5.5,21.4,0,100.1,0,Nordeste,RPGA do Rio Itapicuru,242.51
Monte Santo - EBDA,-10.434623,-39.301068,42.59,64.5,20.5,0,179,80.3,91.6,25,31,21,82.5,0,Nordeste,RPGA do Rio Itapicuru,555.49
Lamarão - EBDA,-11.784653,-38.867728,20.5,0,40,0,,,,,,13,134.85,5,Nordeste,RPGA do Recôncavo Norte,73.5
Biritinga -EBDA - EBDA,-11.617983,-38.817726,33.8,14,147,0,174,122,150,99,58,25,95.5,0,Nordeste,RPGA do Recôncavo Norte,822.8
Cipó - DERBA,-11.167975,-38.517717,17,20.1,35,1,27.5,51,37.6,30,3,12.5,143.8,4.2,Nordeste,RPGA do Rio Itapicuru,234.7
Ipirá - PG-CL-02,-12.14986,-39.76454,14.25,20,27.5,19.75,56,60.25,65.75,33.25,37.25,2.75,45,3,Nordeste,RPGA do Rio Paraguaçu,336.75
Jacobina - DERBA,-11.184635,-40.534435,147.1,19.2,165,8.3,55.9,73,71.5,19.9,9.5,2.6,86.7,3.1,Nordeste,RPGA do Rio Itapicuru,572
Senhor do Bonfim - DERBA,-10.467954,-40.184425,62.8,44.2,70.7,0,81,42.1,64.4,9.7,20,0,95,0,Nordeste,RPGA do Rio Itapicuru,394.91
Serrinha - RN-CL-02,-11.648333,-38.982777,4,36.75,23,12.75,114.5,123,79,109.25,47.25,5.75,215.5,39.25,Nordeste,RPGA do Recôncavo Norte,555.25
Riachão do Jacuípe_EMBASA,-11.801317,-39.367741,14.1,5.7,39.7,8.7,119.9,25.3,66.3,34.1,41.3,0.6,52.4,3.3,Nordeste,RPGA do Rio Paraguaçu,355.71
Valente - PG-PR-04,-11.40119,-39.458099,7.5,47.75,21,21.05,98.1,69.75,66,27.5,33.25,0.75,49.5,0.5,Nordeste,RPGA do Rio Paraguaçu,392.65
Pintadas - PG-PR-05,-11.837311,-39.969786,28.75,1.25,,6.75,132.75,149.5,45,33,29.5,2.5,50,1.5,Nordeste,RPGA do Rio Paraguaçu,429
Pé de Serra - PG-PR-06,-11.833423,-39.623663,,,,,,88,48.25,,28.25,9.5,73,3,Nordeste,RPGA do Rio Paraguaçu,174
Santa Quitéria - Itaberaba - Embasa,-12.351326,-40.031095,46.8,10.4,0,8.4,65.8,46.5,18.5,14.2,17,3.8,25.2,2.2,Nordeste,RPGA do Rio Paraguaçu,231.4
Tanquinho - Embasa,-11.971323,-39.101068,32.6,2.6,79.6,11.1,205.2,75,102.3,92.8,63,10.8,41,5.7,Nordeste,RPGA do Rio Paraguaçu,675
Tucano - EBDA,-10.971302,-38.781056,0,12,0,0,79.5,71.5,123.5,36,46,25,208.5,0,Nordeste,RPGA do Rio Itapicuru,393.5
Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,95.75,32.25,114,17.25,169.5,98.75,,,16,20.25,89.5,5,Nordeste,RPGA do Rio Itapicuru,563.75
Caém - IT-PR-35,-11.093399,-40.437579,143,44.75,,19.5,148.75,65.25,95.75,33,35.5,7.75,62.25,1.25,Nordeste,RPGA do Rio Itapicuru,593.25
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,149,59.5,,,,59.75,40,23.5,14.75,1.75,90.25,1,Nordeste,RPGA do Rio Itapicuru,348.25
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,81,,,,135.25,68.25,94,15.5,23.75,2.5,94,0,Nordeste,RPGA do Rio Itapicuru,420.25
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,1.5,11,,,66.5,90,41.5,,42,3.25,41.75,0.5,Nordeste,RPGA do Rio Itapicuru,255.75
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,16,26.75,36.75,,,39,46.5,16.25,23.5,0.75,56.75,38.75,Nordeste,RPGA do Rio Itapicuru,205.5
Queimadas (Povoado Rio do Peixe) - IT-PR-16,-11.097292,-39.524491,10.25,3.5,17.25,,90,40.75,50.75,15.25,12,0.75,77.25,3,Nordeste,RPGA do Rio Itapicuru,240.5
Santaluz - IT-PR-17,-11.24831,-39.37563,,,32,29.25,82.5,64.75,69,50,,0.5,113,5,Nordeste,RPGA do Rio Itapicuru,328
Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,26.5,,,2.75,33.75,6.5,25.5,7,7.5,2,,,Nordeste,RPGA do Rio Itapicuru,111.5
Cansanção (Ambrósio) - IT-PR-19,-10.986458,-39.237813,11.25,,1.75,7.75,,67.5,59.75,12.25,,,,,Nordeste,RPGA do Rio Itapicuru,160.25
Cansanção - IT-PR-20,-10.702836,-39.543932,15.5,11,21.25,5,91,45.5,,16.5,15.75,1.25,102,0,Nordeste,RPGA do Rio Itapicuru,222.75
Euclides da Cunha - IT-PR-21,-10.551446,-38.995579,31,24.25,49.25,,125.5,61.25,69,22.5,35.75,26,97.5,1.25,Nordeste,RPGA do Rio Itapicuru,444.5
Nordestina - IT-PR-22,-10.826728,-39.437543,16,13.75,14.5,,115.75,44.5,67,21.25,20.5,4.5,214.75,0,Nordeste,RPGA do Rio Itapicuru,317.75
Cansanção (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,22.5,,32.25,,,43.75,57.5,15,14,2,103.75,8.25,Nordeste,RPGA do Rio Itapicuru,187
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,14,,,,,26.5,58.5,8,20,2.25,80.5,0,Nordeste,RPGA do Rio Itapicuru,129.25
Quijingue - IT-PR-25,-10.783951,-39.20809,,,25.25,3.75,62.5,69.5,57.25,14.25,23.5,8.5,125.75,0.25,Nordeste,RPGA do Rio Itapicuru,264.5
Conde - IT-PR-31,-11.813434,-37.616927,36,62.25,,36.75,477.75,206.25,188.75,120.75,75,,,,Nordeste,RPGA do Rio Itapicuru,1203.5
Olindina (Umbuzeiro) - IT-PR-32,-11.454252,-38.455844,16.75,19,,,50.25,85,68,41.75,71.25,17,101.75,1.5,Nordeste,RPGA do Rio Itapicuru,369
Serrinha - (Barrocas) - EBDA,-11.084636,-39.53441,0,0,0,0,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,0
São Domingos - EBDA,-11.484644,-39.517744,6.9,0,0,0,,,,,,0,,8.5,Nordeste,RPGA do Rio Paraguaçu,6.9
Retirolândia - EBDA,-11.501311,-39.434408,0,0,14,0,35.52,20,,,,0,,0,Nordeste,RPGA do Rio Paraguaçu,69.53
Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,2.25,51.5,11.5,12.75,79.5,62.25,68.25,22.75,26.5,23.25,125.25,2.25,Nordeste,RPGA do Rio Itapicuru,360.5
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,9.25,,14,12.75,89,67,59,31,37.5,28.25,108.75,1.25,Nordeste,RPGA do Rio Itapicuru,347.75
Tucano (Maria Preta) - IT-PR-03,-10.835065,-38.935857,,,,,66.25,,63,19.25,34,14.5,164.25,0,Nordeste,RPGA do Rio Itapicuru,197
Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,16.75,,,8.5,126.5,86.5,73.75,43.25,36.75,23,110.5,0,Nordeste,RPGA do Rio Itapicuru,415
Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,0.25,15,21.75,3.75,73.75,94.75,70.25,12.25,33,13,199.5,0,Nordeste,RPGA do Rio Itapicuru,337.75
Euclides da Cunha (Fazenda Santo Antônio) - IT-PR-06,-10.405331,-39.045582,,,33.75,13.25,96.75,71,65.5,29.5,24.25,26,45.5,13.25,Nordeste,RPGA do Rio Itapicuru,360
Crisópolis - IT-PR-08,-11.510923,-38.120832,11.5,42.75,,14.25,226.5,69.25,,,,63.5,257.5,4.75,Nordeste,RPGA do Rio Itapicuru,427.75
Araci (Fazenda Laranjeiras III) - IT-PR-09,-11.334248,-38.968638,,,,,4.25,47.25,63.5,20.25,11.5,7.25,150.25,5.5,Nordeste,RPGA do Rio Itapicuru,154
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,,,,,,52.75,89.25,34.5,28.25,15,137,13,Nordeste,RPGA do Rio Itapicuru,219.75
Olindina - IT-PR-11,-11.343693,-38.318892,36,,,,66,72.75,77.25,35,39.5,,,,Nordeste,RPGA do Rio Itapicuru,326.5
Itapicuru - IT-PR-12,-11.321193,-38.225003,15,17.5,,0.25,100.25,75,132.5,64.5,,43,209.25,13,Nordeste,RPGA do Rio Itapicuru,448
Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,,,,86.5,104.75,,,,,,,,Nordeste,RPGA do Rio Itapicuru,191.25
Tanquinho - EBDA,-11.96799,-39.101068,29,0,41,46.5,152.5,50,56.5,43,31,3,23,3,Nordeste,RPGA do Rio Paraguaçu,452.5
Candeal - EBDA,-11.80132,-39.117735,41,40,20,35,142,108,134.5,95.5,59.5,17.5,57.5,16,Nordeste,RPGA do Rio Paraguaçu,693
Inhambupe - EBDA,-11.784656,-38.351047,34.4,35,39.4,22,262.4,106.7,139.5,104.4,73,39.7,82,5.8,Nordeste,RPGA do Recôncavo Norte,856.5
Esplanada - EBDA,-11.784656,-37.951038,17.5,48.6,50.5,20.5,186.7,63,135.1,73.9,67.2,77,92.2,0,Nordeste,RPGA do Recôncavo Norte,740
Entre Rios - EBDA,-11.951326,-38.084374,51,20,93.3,26.7,204.6,119.9,162.8,92.6,80.9,63.3,137.9,2,Nordeste,RPGA do Recôncavo Norte,915.1
Rio Real - EBDA,-11.48465,-37.934369,18.6,77,140.8,17.2,93.3,115.4,170.2,83,109.5,70.6,181.9,2,Nordeste,RPGA do Rio Real,895.6
Sátiro Dias - EBDA,-11.58465,-38.584386,46.5,0,56,8.5,88,67,112.1,48,63.5,36.5,67,0,Nordeste,RPGA do Recôncavo Norte,526.1
Ribeira do Pombal - EBDA,-10.834635,-38.534383,24.5,116.5,48.5,13,175,95.5,126,65.5,56.98,23.4,140.7,0,Nordeste,RPGA do Rio Itapicuru,744.88
Cipó - EBDA,-11.101305,-38.517717,49,34,62,2.5,56.5,57,133,41.5,42.5,11.5,175.9,0,Nordeste,RPGA do Rio Itapicuru,489.5
Olindina_EBDA - EBDA,-11.351311,-38.33438,32.7,17.8,65.7,4.4,172.9,41.9,91.2,39.5,49.6,24.5,118.9,0,Nordeste,RPGA do Rio Itapicuru,540.2
Antas - EBDA,-10.401293,-38.334375,38.7,88.3,30.2,35.6,115.2,61.1,99.4,78.1,35.2,35.7,55.5,0,Nordeste,RPGA do Rio Vaza-Barris,617.51
Paripiranga - EBDA,-10.684633,-37.851032,8,19.2,51.2,49.4,165,91,156.8,83.3,57.4,55.7,61.8,0,Nordeste,RPGA do Rio Vaza-Barris,737
Nova Soure - EBDA,-11.251311,-38.484383,67,19,27,6,72.9,78,136,48.5,59,30,139,0,Nordeste,RPGA do Rio Itapicuru,543.4
Ribeira do Amparo - EBDA,-11.034638,-38.43438,39.5,45.1,43,10.5,49.5,40,104.5,37,43.5,10,134.5,2.5,Nordeste,RPGA do Rio Itapicuru,422.6
Heliópolis - EBDA,-10.667965,-38.284375,52.8,47.8,89.4,35.4,115.8,61.3,57,15.9,31.9,42.5,92.1,11,Nordeste,RPGA do Rio Real,549.8
Cícero Dantas - EBDA,-10.584629,-38.384377,0,132.5,81,65,154,92.5,152,57.5,22,72.5,117,0,Nordeste,RPGA do Rio Real,829
