Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/05,Fev/05,Mar/05,Abr/05,Mai/05,Jun/05,Jul/05,Ago/05,Set/05,Out/05,Nov/05,Dez/05,Região,Rpga,Total
Morro do Chapéu - 83184,-11.216667,-41.216667,49,182.7,41,42.5,,48,24.6,29.3,13.2,2.9,150.2,41.7,Chapada Diamantina,RPGA do Rio Salitre,433.2
Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,,,22.75,58,29.25,11,10.75,29.75,23.5,2.25,69.75,33,Chapada Diamantina,RPGA do Rio Paraguaçu,187.25
Iaçu (João Amaro) - PG-PR-16,-12.800391,-40.363139,,,,,,,,,31.75,1,91.75,31.5,Chapada Diamantina,RPGA do Rio Paraguaçu,32.75
Ruy Barbosa - PG-PR-18,-12.285653,-40.513698,,,27,77.5,76.25,48.5,,46.25,4.75,3,120.5,136,Chapada Diamantina,RPGA do Rio Paraguaçu,283.25
Boninal - PG-PR-19,-12.67656,-41.8464,,,,,,,,,10.75,2,116.25,170,Chapada Diamantina,RPGA do Rio Paraguaçu,12.75
Piatã (Fazenda Cruz) - PG-PR-20,-12.90705,-41.86708,,,65.75,17.5,31.25,4.25,5.5,1.75,26.75,21.25,81.75,127.5,Chapada Diamantina,RPGA do Rio Paraguaçu,174
Iraquara (Afrânio Peixoto) - PG-PR-21,-12.260093,-41.445952,,,,,,,,69.75,19.5,2.5,70.75,117.25,Chapada Diamantina,RPGA do Rio Paraguaçu,91.75
Wagner - PG-PR-22,-12.289538,-41.161774,,,,,,,,,5,0.25,121.5,65.25,Chapada Diamantina,RPGA do Rio Paraguaçu,5.25
Utinga - PG-PR-23,-12.030089,-41.058714,,,,,,,,,3,2.25,207.25,77.75,Chapada Diamantina,RPGA do Rio Paraguaçu,5.25
Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,,,,,,,,,13,1,106.75,81,Chapada Diamantina,RPGA do Rio Paraguaçu,14
Iramaia - PG-PR-25,-13.290122,-40.962607,,,28.75,74,,,,,,,,0,Chapada Diamantina,RPGA do Rio Paraguaçu,102.75
Marcionílio Souza (Machado Portela) - PG-PR-26,-13.153732,-40.768155,,,29.75,52.25,11,8.75,8,,,,,22.75,Chapada Diamantina,RPGA do Rio Paraguaçu,109.75
Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,,,,,,,,,20.75,76,123.75,42.75,Chapada Diamantina,RPGA do Rio Paraguaçu,96.75
Mulungu do Morro,-11.980363,-41.619012,,,62.5,15,43,12.75,4.5,4.5,0.25,0.5,61.25,99.75,Chapada Diamantina,RPGA do Rio Paraguaçu,143
Barro Alto,-11.769188,-41.909464,,,,,,,,,0,0,,,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0
Canarana,-11.69541,-41.78921,,,68.25,22.5,5,0,0.25,2,0.75,0.25,84.25,0,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,99
Barra dos Mendes,-11.805077,-42.05708,,,65,5,9.25,0.5,,1.5,0,0.5,75.75,60,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,81.75
Olho D'Água do Francisco,-12.307034,-42.079028,,,63.75,32.5,123.25,7.5,3.5,5,23.5,7.5,87,63.75,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,266.5
América Dourada,-11.464848,-41.442615,,,73.75,12.5,14.25,0.5,1.5,0.5,5.25,1,58.5,73.25,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,109.25
Cafarnaum,-11.676688,-41.470143,,,49.5,8.75,11.75,3.5,,,,,,54,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,73.5
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,107,233.75,103.75,101,100.75,106.5,62.75,84,13,4.5,149.5,93.75,Chapada Diamantina,RPGA do Rio Paraguaçu,917
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,23.5,211.5,47,108.25,39,27,4.75,18,17.75,1.5,111.75,52.75,Chapada Diamantina,RPGA do Rio Paraguaçu,498.25
Seabra - DERBA,-12.417987,-41.767806,56.6,88.8,44,29.7,40,22,14.6,19.3,3.4,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,318.41
Itaetê - Embasa,-12.984669,-40.967788,41.1,224.2,15.6,,61.3,21.4,13,0.6,42.4,2.5,97.4,49.2,Chapada Diamantina,RPGA do Rio Paraguaçu,422.1
Morro do Chapéu - Embasa,-11.534639,-41.134452,27.7,,37,,5.4,14,4.1,16.9,0,0,103.6,0,Chapada Diamantina,RPGA do Rio Paraguaçu,105.1
Marcionílio Souza-EMBASA,-12.984671,-40.534443,30.2,,59.6,112.4,33,5,23.1,25,20.2,0,83.6,44.4,Chapada Diamantina,RPGA do Rio Paraguaçu,308.5
Seabra - PG-PR-01,-12.428149,-41.770409,,,30.75,22,43.75,16.75,12.25,16,11.5,0.5,68.75,203.5,Chapada Diamantina,RPGA do Rio Paraguaçu,153.5
Iraquara - PG-PR-02,-12.255093,-41.61679,,,105.25,29,43.75,19.25,9,10.5,15.25,31,61.75,149.75,Chapada Diamantina,RPGA do Rio Paraguaçu,263
Andaraí - Embasa,-12.801332,-41.321128,304.5,326.4,273.5,131,130.6,44.5,52.8,62.3,53.2,2.8,419.3,123.1,Chapada Diamantina,RPGA do Rio Paraguaçu,1381.6
Itaberaba - EMBASA,-12.531329,-40.301101,59,228,10,47.2,12.2,35.1,43.3,26.4,10,0,119,58.4,Chapada Diamantina,RPGA do Rio Paraguaçu,471.2
Mucugê - Embasa,-13.001335,-41.371131,102.1,359.6,95.7,80.2,24.2,13,8.4,33.5,42,3.6,152.1,42,Chapada Diamantina,RPGA do Rio Paraguaçu,762.31
Piritiba - PG-PR-07,-11.733137,-40.562306,,,7.25,48.5,68.5,35.75,19.75,,14.75,0.25,71,75.25,Chapada Diamantina,RPGA do Rio Paraguaçu,194.75
Baixa Grande - PG-PR-08,-11.908701,-40.183683,,,,,,,,62.25,32,0.75,94,183.25,Chapada Diamantina,RPGA do Rio Paraguaçu,95
Tapiramutá - PG-PR-09,-11.838502,-40.791761,,,45,85.25,65.75,105.25,64,65.5,28.5,4.25,65,62,Chapada Diamantina,RPGA do Rio Paraguaçu,463.5
Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,,,20.25,33.25,37,31.5,15,18.75,10.25,0.5,76.25,23.75,Chapada Diamantina,RPGA do Rio Paraguaçu,166.5
Bonito - PG-PR-11,-11.98993,-41.25429,,,190,131.5,35.25,65.25,99.5,66.75,11.75,4,64.25,41,Chapada Diamantina,RPGA do Rio Paraguaçu,604
Piatã - CO-CL-04,-13.164166,-41.770833,,,,,,,,,,,,104.5,Chapada Diamantina,RPGA do Rio de Contas,0
Souto Soares - PG-CL-04,-12.08538,-41.64815,89.5,224.75,88.75,56.5,34.3,25.5,8.75,10,4.75,4.25,67,127,Chapada Diamantina,RPGA do Rio Paraguaçu,547.05
Palmeiras - EBDA,-12.46799,-41.617801,98,158,61.5,12.5,43.5,11,0,8.5,0,0,69.5,164,Chapada Diamantina,RPGA do Rio Paraguaçu,393
Ibicoara - EBDA,-13.351341,-41.284464,165,305,109,212.5,66,90,147.5,108.6,113.5,7.5,185,32.5,Chapada Diamantina,RPGA do Rio de Contas,1324.6
Ibiquera - Embasa,-12.634662,-40.934452,11.3,,17.9,0,0,15.3,2,3,0,0,49.5,0,Chapada Diamantina,RPGA do Rio Paraguaçu,49.5
Iaçu - Embasa,-12.768002,-40.201101,73.7,276.3,32.9,37.1,34,38.6,21.3,21.1,25.8,0,101.6,5.5,Chapada Diamantina,RPGA do Rio Paraguaçu,560.8
Macajuba-EMBASA,-12.134654,-40.351101,64.1,181.1,47.2,116.9,100,71.2,43.7,55.9,12.2,0,121.9,66,Chapada Diamantina,RPGA do Rio Paraguaçu,692.31
Mairi - Embasa,-11.701314,-40.151095,115,,62.3,,33.4,,37.6,47.8,14.3,0,102.6,29.4,Chapada Diamantina,RPGA do Rio Paraguaçu,310.41
Lajedinho-EMBASA,-12.351323,-40.851116,96.9,268,81,111,156.2,88.6,44.6,38.8,8.2,2.8,106.4,70.8,Chapada Diamantina,RPGA do Rio Paraguaçu,896.1
Jeremoabo - EBDA,-10.067951,-38.351041,87.2,73.6,98.6,54.2,44.6,60,86,31.2,0,0,38.6,145.2,Nordeste,RPGA do Rio Vaza-Barris,535.4
Coronel João Sá - EBDA,-10.284624,-37.917698,0,78,149,108,118,70.5,32.7,31,0,0,0,7,Nordeste,RPGA do Rio Vaza-Barris,587.2
Abaré - EBDA,-8.71792,-39.117725,169,194.6,286.8,4,112.6,43,8,11,0,0,0,90,Nordeste,RPGA dos Rios Macururé e Curaçá,829.01
Chorrochó - EBDA,-8.984593,-39.101059,0,86.7,68,14,98,37,23,5,0,0,0,6,Nordeste,RPGA dos Rios Macururé e Curaçá,331.7
Rodelas - EBDA,-8.83459,-38.751049,0,22,22,4,69,49,3,4,0,0,0,25,Nordeste,RPGA dos Rios Macururé e Curaçá,173
Macururé - EBDA,-9.16793,-39.051056,0,51,34,16.7,64.5,18,0,3.2,0,0,0,67.9,Nordeste,RPGA dos Rios Macururé e Curaçá,187.4
Curaçá - EBDA,-8.98459,-39.90108,0,91.9,135.2,5.6,47.1,28.4,0,4.5,0,0,30,35.2,Nordeste,RPGA dos Rios Macururé e Curaçá,312.7
Jacobina - EBDA,-11.167968,-40.501101,131.5,208,267,321.5,46,79,46,92,0,0,90,11,Nordeste,RPGA do Rio Itapicuru,1191
Miguel Calmon - EBDA,-11.417972,-40.584438,82,225.8,27,98.4,30,42.5,16.3,24,15,0,123.5,83.8,Nordeste,RPGA do Rio Itapicuru,561
Saúde - EBDA,-10.934629,-40.417765,63.9,251.4,84,150.3,77.7,88.2,43.5,38.5,41,0,75,5.5,Nordeste,RPGA do Rio Itapicuru,838.51
Paulo Afonso - A411,-9.379325,-38.227424,,,,116,,,,,,,,,Nordeste,RPGA dos Rios Macururé e Curaçá,116
Cipó - 83192,-11.083333,-38.516667,11.8,59.6,66.6,79,103,64.2,53.9,29.7,2,0.3,6.6,43.1,Nordeste,RPGA do Rio Itapicuru,470.1
Jacobina - 83186,-11.172778,-40.534167,95.3,107.8,146.6,,42.7,34.1,28.1,63.7,11.2,1.7,100.9,10.1,Nordeste,RPGA do Rio Itapicuru,531.21
Monte Santo - 83090,-10.4425,-39.331111,56.3,167.8,82.3,68.3,,70.5,56.7,40.6,6.9,0.2,119.7,110.3,Nordeste,RPGA do Rio Itapicuru,549.6
Paulo Afonso - 82986,-9.379325,-38.227424,22.5,71.3,280.1,112.8,,86.4,,,,0.2,,36.7,Nordeste,RPGA dos Rios Macururé e Curaçá,573.31
Senhor do Bonfim - 83088,-10.490649,-40.100044,50.4,111.2,74.9,87.3,114.9,132,70.6,28,2.6,3.1,111.2,44.5,Nordeste,RPGA do Rio Itapicuru,675.01
Serrinha - 83190,-11.633333,-38.966667,48,115.2,62.5,114.6,105.5,119.4,69.3,55.6,9.2,4.1,130.5,17.8,Nordeste,RPGA do Recôncavo Norte,703.4
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,47.5,90.5,20,22,117,145,54,31.5,10.2,5,82.5,31.5,Nordeste,RPGA do Rio Paraguaçu,542.7
Santa Bárbara - EBDA,-11.984657,-38.984398,48,119,30,201,215,210,84,55,0,0,70,30,Nordeste,RPGA do Recôncavo Norte,962
França - Piritiba - Embasa,-11.551308,-40.584438,105.6,233.4,6.3,,26.8,61,5.8,33.2,16.4,0,103.6,228.8,Nordeste,RPGA do Rio Paraguaçu,488.5
Caém - EBDA,-11.091855,-40.436378,0,49.25,213.25,174.75,91.25,94.75,56.5,3.25,0,0,50.75,41.5,Nordeste,RPGA do Rio Itapicuru,683
Ipirá - Embasa,-12.151323,-39.734419,33.6,,2,,55.8,59.3,27,51.8,18.1,0,,26.3,Nordeste,RPGA do Rio Paraguaçu,247.6
Cansanção - EBDA,-10.66796,-39.501074,57.4,195.2,24.2,50.3,103.5,40.2,25.9,4,0,0,64,48.8,Nordeste,RPGA do Rio Itapicuru,500.7
Monte Santo - EBDA,-10.434623,-39.301068,73,155,65,29,189.5,71,50.5,37.1,0,0,0,,Nordeste,RPGA do Rio Itapicuru,670.1
Biritinga -EBDA - EBDA,-11.617983,-38.817726,48,135.5,0,224,118.5,162.5,57,,,,,,Nordeste,RPGA do Recôncavo Norte,745.5
Cipó - DERBA,-11.167975,-38.517717,7,77,33.8,38.3,128.8,,93.7,30.3,5.4,0,12,,Nordeste,RPGA do Rio Itapicuru,414.3
Ipirá - PG-CL-02,-12.14986,-39.76454,50.5,153,31.5,63,58.75,65.75,31,53,14.25,0,116.75,33.25,Nordeste,RPGA do Rio Paraguaçu,520.75
Jacobina - DERBA,-11.184635,-40.534435,73.4,130.2,161.8,190.8,58.6,53.7,22.7,75.4,5.4,0,81.3,9.7,Nordeste,RPGA do Rio Itapicuru,772.01
Senhor do Bonfim - DERBA,-10.467954,-40.184425,35,49.4,59.5,84.6,119.5,104.3,53.8,13.2,0,0,0,0,Nordeste,RPGA do Rio Itapicuru,519.31
Serrinha - RN-CL-02,-11.648333,-38.982777,20,101.75,76.25,119.25,105,122.25,47.25,64.75,10.5,2.25,106,30.5,Nordeste,RPGA do Recôncavo Norte,669.25
Riachão do Jacuípe_EMBASA,-11.801317,-39.367741,31.2,74.1,16.2,,60.3,87.4,23,21.6,3.1,0,65.6,19.9,Nordeste,RPGA do Rio Paraguaçu,316.91
Pintadas - PG-PR-05,-11.837311,-39.969786,,,64,62,82.25,46.75,25.5,23.75,5,0,52.5,39.5,Nordeste,RPGA do Rio Paraguaçu,309.25
Pé de Serra - PG-PR-06,-11.833423,-39.623663,,,,,,,36.5,20.75,7,0,136,38.5,Nordeste,RPGA do Rio Paraguaçu,64.25
Santa Quitéria - Itaberaba - Embasa,-12.351326,-40.031095,105.3,132.1,37.6,50.9,60.2,62.1,45.8,41.6,15.8,2.4,161.3,70,Nordeste,RPGA do Rio Paraguaçu,553.8
Tanquinho - Embasa,-11.971323,-39.101068,84.8,159.4,83.6,,49.3,121.3,56.4,22.6,12.6,0,165.8,23,Nordeste,RPGA do Rio Paraguaçu,590
Tucano - EBDA,-10.971302,-38.781056,42,130,103.5,49.5,166.7,112,93,60,0,0,68,20,Nordeste,RPGA do Rio Itapicuru,756.7
Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,,,96.25,230.25,,,40,44.5,1.25,3.75,85.5,55.75,Nordeste,RPGA do Rio Itapicuru,416
Caém - IT-PR-35,-11.093399,-40.437579,,,189.25,198.75,86.25,99.75,56.5,,,,,41.75,Nordeste,RPGA do Rio Itapicuru,630.5
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,,,71.25,209.5,37,33.25,22.75,32.75,2.25,0,88.5,65.25,Nordeste,RPGA do Rio Itapicuru,408.75
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,,,82.75,65.25,74.5,116.25,45.25,20.5,2.5,0.25,,,Nordeste,RPGA do Rio Itapicuru,407.25
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,,,,,,,12.75,25,2.25,0.25,162.5,23.25,Nordeste,RPGA do Rio Itapicuru,40.25
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,,,,130,42.75,,,,,,,48.25,Nordeste,RPGA do Rio Itapicuru,172.75
Queimadas (Povoado Rio do Peixe) - IT-PR-16,-11.097292,-39.524491,,,,118.25,39.25,67.5,14.5,7.5,2.25,1.75,58.75,5.5,Nordeste,RPGA do Rio Itapicuru,251
Santaluz - IT-PR-17,-11.24831,-39.37563,,,23.25,54.5,102.75,60.25,18.25,16,3.25,0.25,62.75,46.5,Nordeste,RPGA do Rio Itapicuru,278.5
Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,,,87.75,30.25,86.75,28.75,19,11,0,0,57.5,31.5,Nordeste,RPGA do Rio Itapicuru,263.5
Cansanção (Ambrósio) - IT-PR-19,-10.986458,-39.237813,,,,,,,26.5,19.75,6.75,0,65,7.5,Nordeste,RPGA do Rio Itapicuru,53
Cansanção - IT-PR-20,-10.702836,-39.543932,,,27,93,102.5,59.5,23.25,17.5,0.25,0.75,62,36.5,Nordeste,RPGA do Rio Itapicuru,323.75
Euclides da Cunha - IT-PR-21,-10.551446,-38.995579,,,,,,,93,69.75,4.75,0,61.25,15.25,Nordeste,RPGA do Rio Itapicuru,167.5
Nordestina - IT-PR-22,-10.826728,-39.437543,,,72.5,114.25,,,24,,,,,47,Nordeste,RPGA do Rio Itapicuru,210.75
Cansanção (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,,,44.25,59,,,27.5,17.25,2.5,1,57.75,51.5,Nordeste,RPGA do Rio Itapicuru,151.5
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,,,,,,,20,8.75,0,0,107.75,60.5,Nordeste,RPGA do Rio Itapicuru,28.75
Quijingue - IT-PR-25,-10.783951,-39.20809,,,,59.25,139,45.75,19.25,24.5,1.25,1,,,Nordeste,RPGA do Rio Itapicuru,290
Conde - IT-PR-31,-11.813434,-37.616927,,,,240.5,,,215.25,67,32.75,18.25,16.5,20,Nordeste,RPGA do Rio Itapicuru,573.75
Olindina (Umbuzeiro) - IT-PR-32,-11.454252,-38.455844,,,,36.25,0,80.5,53,27.5,10,4.75,43.75,16.75,Nordeste,RPGA do Rio Itapicuru,212
Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,,,,51.75,,,67,52.5,5.5,9.75,62.75,28.5,Nordeste,RPGA do Rio Itapicuru,186.5
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,,,,,,,66.25,45.25,6.25,0,75.75,51.5,Nordeste,RPGA do Rio Itapicuru,117.75
Tucano (Maria Preta) - IT-PR-03,-10.835065,-38.935857,,,95.5,,,,,,,,,,Nordeste,RPGA do Rio Itapicuru,95.5
Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,,,,,,,107.25,59.5,8.5,0,100.25,13.75,Nordeste,RPGA do Rio Itapicuru,175.25
Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,,,,99.25,173.75,76.25,50,28.75,2.75,0,102.5,19,Nordeste,RPGA do Rio Itapicuru,430.75
Euclides da Cunha (Fazenda Santo Antônio) - IT-PR-06,-10.405331,-39.045582,,,26,54.75,121.75,68.5,66.75,51.5,11.75,0,69.25,9.5,Nordeste,RPGA do Rio Itapicuru,401
Crisópolis - IT-PR-08,-11.510923,-38.120832,,,,,,,121.5,43,17,1.5,29.75,13,Nordeste,RPGA do Rio Itapicuru,183
Araci (Fazenda Laranjeiras III) - IT-PR-09,-11.334248,-38.968638,,,,67.5,0,21.25,20.25,16,5,0.75,132,7.75,Nordeste,RPGA do Rio Itapicuru,130.75
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,,,,70.5,109.25,79.75,42.5,31.75,7.75,1.75,8.5,,Nordeste,RPGA do Rio Itapicuru,343.25
Olindina - IT-PR-11,-11.343693,-38.318892,,,,67,65.5,,,,,,,,Nordeste,RPGA do Rio Itapicuru,132.5
Itapicuru - IT-PR-12,-11.321193,-38.225003,,,,80,108.5,84.75,91,32.25,12.25,1.75,,,Nordeste,RPGA do Rio Itapicuru,410.5
Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,,,,,,,76.25,45,,,,53.75,Nordeste,RPGA do Rio Itapicuru,121.25
Tanquinho - EBDA,-11.96799,-39.101068,98.4,121.9,36.5,48.5,35.2,87.2,36.1,19.5,5.5,0,119.8,11.3,Nordeste,RPGA do Rio Paraguaçu,488.8
Candeal - EBDA,-11.80132,-39.117735,27.5,162.5,47,107,92.5,109.1,58.5,37,5,0,123,0,Nordeste,RPGA do Rio Paraguaçu,646.1
Inhambupe - EBDA,-11.784656,-38.351047,47.2,89.5,21.5,95.2,194,128.6,45,48,10,0,0,87.5,Nordeste,RPGA do Recôncavo Norte,679
Esplanada - EBDA,-11.784656,-37.951038,56.9,97.5,44,143.1,174.9,78,164.1,56.2,28,0,11,15.5,Nordeste,RPGA do Recôncavo Norte,842.7
Entre Rios - EBDA,-11.951326,-38.084374,106,152.5,13,241.7,200.2,295,261.5,221.2,39.5,22.5,37.5,7.5,Nordeste,RPGA do Recôncavo Norte,1553.11
Rio Real - EBDA,-11.48465,-37.934369,40.2,123.8,110.4,81.5,207,138.1,143.4,76.9,18,1.2,7.4,71.8,Nordeste,RPGA do Rio Real,940.5
Sátiro Dias - EBDA,-11.58465,-38.584386,12.7,118,90,63.5,143.5,133,110,87,13,0,0,2.5,Nordeste,RPGA do Recôncavo Norte,770.7
Ribeira do Pombal - EBDA,-10.834635,-38.534383,12.5,76.2,53.5,105.1,112.8,117.7,152,91.5,12,0,107.5,19.5,Nordeste,RPGA do Rio Itapicuru,733.3
Cipó - EBDA,-11.101305,-38.517717,6,71,76,80.5,109.5,70,69.5,32,0,0,2,20,Nordeste,RPGA do Rio Itapicuru,514.5
Olindina_EBDA - EBDA,-11.351311,-38.33438,39.8,151,29.1,75.2,62.2,75.2,74.8,21.8,6.5,0,0,68.6,Nordeste,RPGA do Rio Itapicuru,535.6
Antas - EBDA,-10.401293,-38.334375,0.5,101,135.4,136.4,168,174.7,198,153.5,11.5,0,27,22.5,Nordeste,RPGA do Rio Vaza-Barris,1079
Paripiranga - EBDA,-10.684633,-37.851032,18.9,140.5,69.2,123.4,122.7,165.8,193.2,141.2,8.9,0,0,21.2,Nordeste,RPGA do Rio Vaza-Barris,983.81
Nova Soure - EBDA,-11.251311,-38.484383,23.5,63,54.5,63.5,145,150.5,110,66.5,16.5,0,104.2,50,Nordeste,RPGA do Rio Itapicuru,693
Ribeira do Amparo - EBDA,-11.034638,-38.43438,6,72,63.5,88,66,74.5,75,41,8,0,10,68,Nordeste,RPGA do Rio Itapicuru,494
Heliópolis - EBDA,-10.667965,-38.284375,10,112.3,100.8,102.7,60.1,103.6,126.5,59.1,0,0,0,57.5,Nordeste,RPGA do Rio Real,675.1
Cícero Dantas - EBDA,-10.584629,-38.384377,20,130,157,140,185,164,266,149.5,4,0,15,15,Nordeste,RPGA do Rio Real,1215.5
Sítio do Quinto - EBDA,-10.367959,-38.201038,1.6,43.4,144.3,147.6,98.9,164.7,99.5,108,0,0,0,15,Nordeste,RPGA do Rio Vaza-Barris,808
Pedro Alexandre - EBDA,-10.017951,-37.884362,0,51,13.4,56,109,53,79.1,23,0,0,0,7,Nordeste,RPGA do Rio Vaza-Barris,384.5
Adustina - EBDA,-10.534629,-38.117704,5.5,62.5,88,77.3,84.5,76.3,111,111.9,0,0,0,43.5,Nordeste,RPGA do Rio Vaza-Barris,617
Itapicuru (EBDA Rib. Pombal) - EBDA,-11.317978,-38.217708,31,97.6,32.3,86.3,92,87,151,45,6.7,0,0,90.8,Nordeste,RPGA do Rio Itapicuru,628.91
