Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/06,Fev/06,Mar/06,Abr/06,Mai/06,Jun/06,Jul/06,Ago/06,Set/06,Out/06,Nov/06,Dez/06,Região,Rpga,Total
Santa Bárbara - EBDA,-11.984657,-38.984398,0,40,115,122,198,256,108,69,101,78.5,80,50,Nordeste,RPGA do Recôncavo Norte,1087.5
Campo Formoso - EBDA,-10.501287,-40.317761,0,14,226.3,148,167,259,168,69,68,0,0,7,Norte,RPGA do Rio Itapicuru,1119.3
Arataca,-15.868067,-39.417762,125.5,55.3,231.3,306.1,20.5,175.2,53.6,68.1,37.6,111.9,124.2,24,Sul,RPGA do Rio Pardo,1185.11
Cruz das Almas - EBDA,-12.668004,-39.101071,66.5,0,57.5,210.4,135,345.5,61.5,68,119.5,85,93,55,Recôncavo,RPGA do Rio Paraguaçu,1148.9
Guaratinga - 83446,-16.58,-39.78,123,20.1,145.3,105.5,17.3,90,39.2,67.6,54.6,195.5,186.4,331.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",858.1
São Sebastião do Passé - EBDA,-12.518004,-38.501056,28.5,0,110.1,367.2,326.5,414.5,130,67,209,54.5,258,15,Recôncavo,RPGA do Recôncavo Norte,1707.3
Santo Amaro - EBDA,-12.551335,-38.701059,8,19,5,548,366,545.5,272,66,356,183,194,6,Recôncavo,RPGA do Recôncavo Norte,2368.5
Santo Estêvão - EBDA,-12.434665,-39.251074,28,0,133,187.5,138,298.1,56.5,65.8,132,135.5,109.5,31.5,Recôncavo,RPGA do Rio Paraguaçu,1174.4
Eunápolis - FB-CL-01,-16.290555,-39.579722,73.5,19.75,230.5,163,23.5,79.5,57,64.5,51.75,154.25,208,118,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",917.25
Banzaê - EBDA,-10.584629,-38.617717,0,0,30.5,112.5,50,246.6,100.5,64,80.5,68,38,0,Nordeste,RPGA do Rio Itapicuru,752.6
Caravelas - 83498,-17.739167,-39.258333,25.6,20.8,143.2,144.9,57.2,86.7,26.7,63.9,203.7,109.3,253.9,403.7,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",882
Salvador - CIA,-12.865789,-38.365219,20,0,50,436.1,534,535.5,67.8,63,92,137,75,10,Recôncavo,RPGA do Recôncavo Norte,1935.4
Muritiba - PG-PR-12,-12.617895,-39.005591,27,6,15.5,180,133,287.5,66.75,62.25,104.25,78.5,84,6,Recôncavo,RPGA do Rio Paraguaçu,960.75
Rio Real - EBDA,-11.48465,-37.934369,11,4.4,87.2,109.6,102.8,287.1,156.7,60.8,131,31.8,55.6,0,Nordeste,RPGA do Rio Real,982.4
Inhambupe - EBDA,-11.784656,-38.351047,0,0,83,92.6,124.3,238.5,99,58.5,109.5,32.5,59.3,4,Nordeste,RPGA do Recôncavo Norte,837.9
Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,12.5,10.5,216,182.5,2.25,37.25,5,58.25,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,524.25
Serrinha - 83190,-11.633333,-38.966667,3,17.6,66.6,113.8,97.8,150.8,85.5,57.2,92.6,59.8,49.2,11,Nordeste,RPGA do Recôncavo Norte,744.7
Miguel Calmon - EBDA,-11.417972,-40.584438,5,0,265.9,128.8,2,3,40,57,43,74,261,21,Nordeste,RPGA do Rio Itapicuru,618.7
Jacobina - 83186,-11.172778,-40.534167,,53.4,342.7,233.1,38.3,42.8,35.5,56.6,10.3,87.1,81.9,30.1,Nordeste,RPGA do Rio Itapicuru,899.8
Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,104,52,171,148,113,133,36,56,20,86,178,98,Sul,RPGA do Rio Pardo,919
Serrinha - EBDA,-11.651317,-38.967731,,16.7,75.4,85,94.1,195.8,107.3,54.6,,,,,Nordeste,RPGA do Recôncavo Norte,628.91
Jaguaquara - RS-CL-01,-13.573055,-39.940833,47.25,17.75,122,154,16.25,127,47,53.75,42.25,91,213.75,16.5,Sudoeste,RPGA do Recôncavo Sul,718.25
Jacobina - EBDA,-11.167968,-40.501101,0,48,328,165,7,16,18,53,7,60,86,68,Nordeste,RPGA do Rio Itapicuru,702
Conceição de Jacuípe - EBDA,-12.317998,-38.767728,28,30,61,123.4,123,289.8,90.3,52,159.3,78,115.5,12.6,Recôncavo,RPGA do Recôncavo Norte,1034.8
Caravelas - A405,-17.739413,-39.258617,,,,,,73.8,31.8,51.8,148.6,32.4,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",338.4
Ribeira do Amparo - EBDA,-11.034638,-38.43438,4.5,0,70,55.5,63,125.5,56,51.5,74.5,55,22.5,6.5,Nordeste,RPGA do Rio Itapicuru,555.5
Aramari - EBDA,-12.08466,-38.501053,0,0,57.5,211.8,125.4,250.1,99.2,51.2,79.5,40.8,87.2,0,Recôncavo,RPGA do Recôncavo Norte,915.51
Euclides da Cunha (Fazenda Santo Antônio) - IT-PR-06,-10.405331,-39.045582,0.5,26.25,78.25,84.5,33,122.75,82.75,51,62.5,34,,,Nordeste,RPGA do Rio Itapicuru,575.5
Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,5.5,7.75,19,83.75,54,163.5,72.25,50.75,60.25,73.75,29.25,37.5,Nordeste,RPGA do Rio Itapicuru,590.5
Coração de Maria - EBDA,-12.234663,-38.751059,5,0,31.3,162,192.6,226.9,70,50.5,79.2,68.4,83.2,9,Recôncavo,RPGA do Recôncavo Norte,885.9
Crisópolis - IT-PR-08,-11.510923,-38.120832,6,4,39.75,47.25,68,196.75,124.5,50,138.25,46,39.5,0.5,Nordeste,RPGA do Rio Itapicuru,720.5
Jacobina - DERBA,-11.184635,-40.534435,0.5,72.8,266.8,213.3,30.9,35.4,33.6,49.9,10.3,49.4,110.9,31.5,Nordeste,RPGA do Rio Itapicuru,762.9
Ibicoara - EBDA,-13.351341,-41.284464,52.6,77,218.5,291,135,29.5,56,48.5,45,229.1,,12,Chapada Diamantina,RPGA do Rio de Contas,1182.2
Olindina - IT-PR-11,-11.343693,-38.318892,,,,,,,57.75,48,147.75,17,51.5,0.25,Nordeste,RPGA do Rio Itapicuru,270.5
Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,5,,,,,,45,47,61.25,57.5,25.75,27.5,Nordeste,RPGA do Rio Itapicuru,215.75
Senhor do Bonfim - 83088,-10.490649,-40.100044,2.4,47.8,53.2,135.5,106.5,110.6,74.6,46.8,,55,43.6,33.3,Nordeste,RPGA do Rio Itapicuru,632.4
Heliópolis - EBDA,-10.667965,-38.284375,0,0,82.8,92.5,65.7,97.3,106.1,46.5,48,42.7,45.7,0,Nordeste,RPGA do Rio Real,581.6
Valente - PG-PR-04,-11.40119,-39.458099,,,54.75,66,43.75,96.5,37.5,46,55.5,91.25,66.25,4.5,Nordeste,RPGA do Rio Paraguaçu,491.25
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,30,60.25,206.5,127.5,22.25,101.5,45,45.75,86.5,171.25,245.8,223,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",896.5
Jaguaquara - EBDA,-13.534684,-39.984431,41.5,16,122.5,99.5,11.5,126.5,49.5,45,45,77.5,239,39,Sudoeste,RPGA do Recôncavo Sul,634.5
Nova Soure - EBDA,-11.251311,-38.484383,3.5,0,149,94,69.5,211.1,69,44.5,125.5,52.5,58.5,0,Nordeste,RPGA do Rio Itapicuru,818.6
Itapicuru (EBDA Rib. Pombal) - EBDA,-11.317978,-38.217708,0,43.2,39.6,44.5,32.3,186.5,100.4,44.4,142.4,64.4,46.2,0,Nordeste,RPGA do Rio Itapicuru,697.7
Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,,,76,17.75,32,113.25,63,44.25,107.75,37.75,94.75,18.5,Nordeste,RPGA do Rio Itapicuru,491.75
Tucano - EBDA,-10.971302,-38.781056,0,0,130,141.5,56.5,120,77,44,80,58.5,65.5,22.5,Nordeste,RPGA do Rio Itapicuru,707.5
Irará - EBDA,-12.034659,-38.767726,3.5,0,90,86.5,125,256,94.5,44,124,66,113,1,Recôncavo,RPGA do Recôncavo Norte,889.5
Adustina - EBDA,-10.534629,-38.117704,10,0,125.8,125.3,71.3,185.4,130,43.7,49.3,29.4,61.1,0,Nordeste,RPGA do Rio Vaza-Barris,770.2
Mundo Novo - EBDA,-11.851314,-40.46777,0,0,135.5,145,37,103,27.5,43.5,35.5,149.5,167.5,0,Chapada Diamantina,RPGA do Rio Paraguaçu,676.5
Tapiramutá - PG-PR-09,-11.838502,-40.791761,16,23.75,134,157,48.5,66.25,32.25,43.5,37.25,119,142.5,8.75,Chapada Diamantina,RPGA do Rio Paraguaçu,677.5
Valente - EBDA,-11.417977,-39.48441,,5,55,90,77.5,141.3,101.5,43.5,,,,,Nordeste,RPGA do Rio Paraguaçu,513.8
Euclides da Cunha - IT-PR-21,-10.551446,-38.995579,4.25,3,127.25,67,92.5,142.25,80.75,43.25,62,34.25,60,,Nordeste,RPGA do Rio Itapicuru,656.5
Itapicuru - IT-PR-12,-11.321193,-38.225003,,,45,60.5,48.25,171.5,82,43,118.5,25.75,51.5,0.5,Nordeste,RPGA do Rio Itapicuru,594.5
Feira de Santana - 83221,-12.196111,-38.967222,1.9,,18.4,83.2,79.3,190.8,53.1,42.7,,,73.4,37.9,Recôncavo,RPGA do Recôncavo Norte,469.41
Caém - EBDA,-11.091855,-40.436378,0.5,24,365.75,133.25,61.75,53.5,19,42.25,49.75,55,99,9.75,Nordeste,RPGA do Rio Itapicuru,804.75
Caém - IT-PR-35,-11.093399,-40.437579,0.5,24,359,138,63.75,53.5,19,42.25,49.5,54,100.25,9.75,Nordeste,RPGA do Rio Itapicuru,803.5
Piatã - EBDA,-13.201338,-41.751143,73.3,72.1,35.9,221.2,122.5,59.9,0,42.1,8.3,67.2,202,128.3,Chapada Diamantina,RPGA do Rio de Contas,702.5
Baixa Grande - PG-PR-08,-11.908701,-40.183683,3,5,141.75,91.5,34.25,94.75,50,42,55,15.5,,,Chapada Diamantina,RPGA do Rio Paraguaçu,532.75
Sátiro Dias - EBDA,-11.58465,-38.584386,0,20.5,144.5,128.3,66.5,182.2,66,42,92,80,48,0,Nordeste,RPGA do Recôncavo Norte,822
Itiruçu - EBDA,-13.534683,-40.151101,52.5,20,262.5,124.5,27,146,56,42,50.5,91,204,85,Sudoeste,RPGA do Rio de Contas,872
Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,24.5,12,226.5,251.5,41.75,74.5,37.25,41.25,43.5,107,179.25,7.75,Chapada Diamantina,RPGA do Rio Paraguaçu,859.75
Jeremoabo - EBDA,-10.067951,-38.351041,3.8,9.6,46,50.3,34.8,78.2,40.3,39,32,18,11,0,Nordeste,RPGA do Rio Vaza-Barris,352
Feira de Santana - EBDA,-12.268274,-38.96801,1,15,76,104.8,116.5,214.5,42,39,183,78.9,86.8,30,Recôncavo,RPGA do Rio Paraguaçu,870.7
Ipiaú - EBDA,-14.134698,-39.734428,95.9,22.7,372.3,164.1,20,116.6,43.8,38.9,61.1,156,175.3,44.3,Sudoeste,RPGA do Rio de Contas,1091.4
Pau Brasil - EBDA,-15.468058,-39.651098,141.8,6.4,,,,142,66.3,38.9,,,,,Sul,RPGA do Rio Pardo,395.41
Santa Inês - EBDA,-13.28468,-39.834426,41.5,3,218,140,9,97,29.5,38.5,11,97,208,14,Recôncavo,RPGA do Recôncavo Sul,684.5
Teixeira de Freitas - EBDA,-17.534762,-39.734446,38.5,49.2,228.8,85.4,16.6,73.1,30.4,38.5,6.6,0,0,52,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",567.1
Camacã,-15.418059,-39.051083,115.2,40.5,163.1,172,57.8,132.2,14.4,38.4,20.8,74.4,115.8,51,Sul,RPGA do Leste,828.8
Cipó - 83192,-11.083333,-38.516667,2.5,1.5,56.5,98.7,56.1,119.7,44.7,37.8,74,53.8,54.2,1.4,Nordeste,RPGA do Rio Itapicuru,545.3
Conceição do Coité - EBDA,-11.551314,-39.284404,,0,95.6,25.5,57,71.2,51.5,37.8,,,,,Nordeste,RPGA do Rio Itapicuru,338.6
Olindina (Umbuzeiro) - IT-PR-32,-11.454252,-38.455844,1.75,5.25,27.75,32.75,32,90.5,47.25,37.75,104.5,17.25,45.75,2.25,Nordeste,RPGA do Rio Itapicuru,396.75
Euclides da Cunha - EBDA,-10.501293,-39.017728,,0,112,44,83.6,109.8,95.2,37,,,,,Nordeste,RPGA do Rio Itapicuru,481.6
Feira de Santana - Fz.C. Mocó - EBDA,-12.267996,-38.967732,0,0,30,163,81.2,211.5,43,37,123,83,32.4,23,Recôncavo,RPGA do Rio Paraguaçu,771.7
Olindina_EBDA - EBDA,-11.351311,-38.33438,0,11.2,108.5,64,44.8,178.6,77.8,36.6,115.5,28.6,39.4,0,Nordeste,RPGA do Rio Itapicuru,665.6
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,0.5,1.5,31.5,62.25,38,71.25,26,36,37.5,34.25,20,10,Nordeste,RPGA do Rio Itapicuru,338.75
Feira de Santana - PG-PR-13,-12.268161,-38.96642,0.75,15,60.75,78.25,82.25,195.25,41.25,35.25,138.75,54.75,25.5,25.75,Recôncavo,RPGA do Rio Paraguaçu,702.25
Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,1,,,,40.25,33.25,18,34.75,3.25,76.75,68.25,27.5,Nordeste,RPGA do Rio Itapicuru,207.25
Itiruçu - A407,-13.52629,-40.12055,48.4,,,,,,37,34.4,31.6,,,,Sudoeste,RPGA do Recôncavo Sul,151.4
Cipó - EBDA,-11.101305,-38.517717,0,0,38,105,49,205,47,34,97,50.5,63,0,Nordeste,RPGA do Rio Itapicuru,625.5
Jaguarari - IT-PR-28,-10.269489,-40.200344,,,,86.75,56.75,53.5,36.5,34,29,36.25,46,9.5,Norte,RPGA do Rio Itapicuru,332.75
Bonito - PG-PR-11,-11.98993,-41.25429,13.75,45.5,131,256.5,59.5,90.75,39,33.5,31.5,133.25,92.25,14.75,Chapada Diamantina,RPGA do Rio Paraguaçu,834.25
Senhor do Bonfim - DERBA,-10.467954,-40.184425,0,0,83.1,95.6,68.4,105.2,38.3,33.5,30.5,22.9,90.2,39.3,Nordeste,RPGA do Rio Itapicuru,477.5
Senhor do Bonfim - EBDA,-10.451287,-40.184425,0,0,102.8,167,77.6,90.5,56.4,33.5,,,,39.3,Nordeste,RPGA do Rio Itapicuru,527.8
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,42.1,11.3,174.6,116,20.5,111.7,43.6,33.1,42.6,75.4,157.9,,Sudoeste,RPGA do Recôncavo Sul,670.9
Nordestina - IT-PR-22,-10.826728,-39.437543,,,,,,,69.5,32.25,,,,,Nordeste,RPGA do Rio Itapicuru,101.75
Araci - EBDA,-11.334644,-38.951062,0,12,68,65.7,167,148,57,32,123,119.5,15,0,Nordeste,RPGA do Rio Itapicuru,792.2
Ilhéus (CPLAC) - LE-CL-01,-14.80184,-39.181444,140.25,26.5,198.75,169.95,50.75,2,0.75,32,82.5,243,133.25,176.25,Sul,RPGA do Leste,946.45
Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,,,81,122.25,134,94.25,58.5,31.5,56,46.25,41.25,19.5,Nordeste,RPGA do Rio Itapicuru,623.75
Mirangaba - IT-PR-29,-10.954784,-40.574527,13.75,29.25,237,236.5,20.5,0,0,31.25,27,77.5,11.25,38,Norte,RPGA do Rio Itapicuru,672.75
Itiúba - EBDA,-10.684626,-39.934419,0,0,67.5,122,26,82.5,53,31,,,,19,Nordeste,RPGA do Rio Itapicuru,382
Ponto Novo - EBDA,-10.851296,-40.051089,0,0,175.5,93,26,72,27,31,,,,0,Nordeste,RPGA do Rio Itapicuru,424.5
Serrinha - (Barrocas) - EBDA,-11.084636,-39.53441,,,,,,120.5,25,30.5,,,,,Nordeste,RPGA do Rio Itapicuru,176
Ipirá - PG-CL-02,-12.14986,-39.76454,50.75,4.75,76.25,88.25,45.75,99.55,25,30.25,45.5,36.25,52.75,13.25,Nordeste,RPGA do Rio Paraguaçu,502.3
Teixeira de Freitas - DERBA,-17.5681,-39.234434,22.5,1.5,191.5,84.1,16,74,9,30,9.6,140,215.3,170,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",578.2
Itapetinga - EBDA,-15.251383,-40.251113,120.2,8.3,208.1,96.8,3.3,36.3,14.8,29.4,0,94.8,126.4,62.8,Sudoeste,RPGA do Rio Pardo,612
Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,1,6.5,57.75,70,42.25,71.5,31.5,28.5,36.75,51,60,20,Nordeste,RPGA do Rio Itapicuru,396.75
Ruy Barbosa - EBDA,-12.284657,-40.501107,10,16,138,227.5,44,60,14,28,17,128,100,0,Chapada Diamantina,RPGA do Rio Paraguaçu,682.5
Jaguarari - EBDA,-10.251284,-40.184423,0,0,108.6,126.2,90,103.5,71.5,28,,,,0,Norte,RPGA do Rio Itapicuru,527.8
Monte Santo - 83090,-10.4425,-39.331111,1.7,9.4,188.7,113.5,44.5,96.1,57,27.5,46,52.3,30.7,52,Nordeste,RPGA do Rio Itapicuru,636.7
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,4.75,7.5,126.75,52.25,20.75,42,16.75,27.5,33,51.25,77.25,9,Nordeste,RPGA do Rio Itapicuru,382.5
Jequié - EBDA,-13.851356,-40.084435,85,19,265,126,20,65,22.5,27,35.5,127,213,21,Sudoeste,RPGA do Rio de Contas,792
São Desidério - R. Velha - GR-CL-01,-12.898055,-46.157222,94.5,213.75,99,174.75,38.75,0,0,26.75,65.5,205.25,278.25,328.25,Oeste,RPGA do Rio Grande,918.25
Feira de Santana - DERBA,-12.251329,-38.767728,0,0,49.6,35.9,60.5,169,15.8,26,130.6,53.7,76.2,2.3,Recôncavo,RPGA do Recôncavo Norte,541.1
Macarani - EBDA,-15.568056,-40.417786,103,36,24,25,0,26,0,26,0,75,165,94,Sudoeste,RPGA do Rio Pardo,315
Boa Vista do Tupim - EBDA,-12.651332,-40.60111,0,5.6,112.7,142.3,16.5,25,14.9,25.1,0,91.1,159.4,0,Chapada Diamantina,RPGA do Rio Paraguaçu,433.21
Filadélfia - EBDA,-10.734626,-40.134425,0,0,171.4,89,9,72,22,25,,,,0,Nordeste,RPGA do Rio Itapicuru,388.4
Potiraguá - EBDA,-15.601392,-39.867771,158,48.5,356,105,9.5,100,24,24.5,10,63,257,110,Sul,RPGA do Rio Pardo,898.5
Paulo Afonso - A411,-9.379325,-38.227424,0.2,,,,,142,120.2,24.4,48,34.6,9.8,9,Nordeste,RPGA dos Rios Macururé e Curaçá,369.4
Iraquara (Afrânio Peixoto) - PG-PR-21,-12.260093,-41.445952,11.5,66.25,95.5,114.75,52.25,90.5,40.25,24.25,20.75,112,67,6,Chapada Diamantina,RPGA do Rio Paraguaçu,628
Argoim - Rafael Jambeiro,-12.551332,-39.531083,14,0,55,57,22,67,14,24,16,49,107,2,Recôncavo,RPGA do Rio Paraguaçu,318
Itaberaba - A408,-12.524062,-40.299714,14.4,,,,,60.8,25.2,23.4,14.6,109.2,89,19.4,Chapada Diamantina,RPGA do Rio Paraguaçu,247.61
Santaluz - IT-PR-17,-11.24831,-39.37563,0.75,4.25,103.75,22.25,21.75,57.75,22.5,23.25,36,35.75,35.75,1.5,Nordeste,RPGA do Rio Itapicuru,328
Itaberaba - EBDA,-12.534663,-40.301101,3.2,0,137.3,195.5,35,50.8,19.8,23.2,19.8,108.3,117,17,Chapada Diamantina,RPGA do Rio Paraguaçu,592.9
Quijingue - IT-PR-25,-10.783951,-39.20809,,,102,63.75,25,51,39.75,22.5,63.25,23.5,69.25,49,Nordeste,RPGA do Rio Itapicuru,390.75
Tanquinho - EBDA,-11.96799,-39.101068,0,2,64,34.1,66.5,110.8,41.5,22.3,68.8,32.5,23,10,Nordeste,RPGA do Rio Paraguaçu,442.5
Pé de Serra - PG-PR-06,-11.833423,-39.623663,1.25,0,97.25,93.25,24.5,52.25,19.5,21.5,33,59.5,,,Nordeste,RPGA do Rio Paraguaçu,402
Cansanção (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,1.5,3,102,87.75,39.25,63.25,53,21.5,46.5,45.25,66.75,10.5,Nordeste,RPGA do Rio Itapicuru,463
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,2,31.5,47.5,0.75,25.5,48.25,39,21.5,40,31.75,53,52,Nordeste,RPGA do Rio Itapicuru,287.75
Caldeirão Grande - EBDA,-11.017965,-40.301095,0,0,122,180,33,50,39.4,21,,,,20,Nordeste,RPGA do Rio Itapicuru,445.4
Itatim - PG-PR-14,-12.720391,-39.700059,15.75,3.5,80.5,74.5,17.5,45.75,,21,6,73.75,90,12.5,Recôncavo,RPGA do Rio Paraguaçu,338.25
Queimadas (Povoado Rio do Peixe) - IT-PR-16,-11.097292,-39.524491,3,3.75,71.5,67.75,10.25,46.25,18.5,20.25,21,45,32.75,1.75,Nordeste,RPGA do Rio Itapicuru,307.25
Cansanção - IT-PR-20,-10.702836,-39.543932,0.75,9.5,205,76.25,20.5,46.75,48.5,20.25,43.25,21.25,49.5,7.75,Nordeste,RPGA do Rio Itapicuru,492
Riachão do Jacuípe_EBDA,-11.801317,-39.384408,0,15,25,67.5,37,107.5,52,20,69,100,86,6,Nordeste,RPGA do Rio Paraguaçu,493
Itanhém - EBDA,-17.134752,-40.334459,34.3,112,142.1,108.9,11.5,63.4,31.6,19.3,21.5,0,0,250.6,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",544.6
