Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/08,Fev/08,Mar/08,Abr/08,Mai/08,Jun/08,Jul/08,Ago/08,Set/08,Out/08,Nov/08,Dez/08,Região,Rpga,Total
Cansanção (Ambrósio) - IT-PR-19,-10.986458,-39.237813,7.25,104.5,86.75,58.75,31.5,34.5,26.75,23,10.25,4.5,6,22.75,Nordeste,RPGA do Rio Itapicuru,387.75
Santo Antônio - Tanhaçu,-14.271359,-41.284468,19.2,163,142,2.6,6,4.4,8.2,22.4,15,12.2,34,29,Sudoeste,RPGA do Rio de Contas,395
Bonito - PG-PR-11,-11.98993,-41.25429,2.5,153.25,167,37.5,60.75,68.75,30.25,21.5,17,13.25,3,132.75,Chapada Diamantina,RPGA do Rio Paraguaçu,571.75
Uauá - A435,-9.833617,-39.495631,,,,,,45.4,12,20.8,1,0.4,0,122.6,Nordeste,RPGA do Rio Vaza-Barris,79.61
Camaçari - 83226,-12.701619,-38.334661,0,0,0,0,0,0,0,19.8,21.2,23.8,17.6,111,Recôncavo,RPGA do Recôncavo Norte,64.8
Conceição do Coité - IT-PR-14,-11.526752,-39.313095,0.75,49.25,40.75,18,27.75,40.75,17.5,19.5,10.25,10.5,21,55.25,Nordeste,RPGA do Rio Itapicuru,235
Quijingue - IT-PR-25,-10.783951,-39.20809,2.75,61.5,40.75,48.5,77.25,35,32.25,18.75,15,3.75,1.5,26.5,Nordeste,RPGA do Rio Itapicuru,335.5
Barra da Estiva - EBDA,-13.63468,-41.334467,60,0,0,61.2,8.3,51.7,32.7,18,3.5,7,203.5,23.1,Chapada Diamantina,RPGA do Rio de Contas,242.4
Mairi - EBDA,-11.717981,-40.151095,0,168.8,11.9,11.5,75.9,62.7,32.5,17.7,14,31.7,6,111.2,Chapada Diamantina,RPGA do Rio Paraguaçu,426.7
Queimadas - A436,-10.984645,-39.617009,,,,,,104,59,17.4,5.2,5,0,0,Nordeste,RPGA do Rio Itapicuru,190.6
Ipirá - PG-CL-02,-12.14986,-39.76454,2.5,239.5,93,10.25,11.25,70.75,32.75,17,35,23.25,35.5,36.25,Nordeste,RPGA do Rio Paraguaçu,535.25
Morro do Chapéu - 83184,-11.216667,-41.216667,5.2,95.7,66.2,46.5,,36.8,22,16.5,11.4,12.8,2.6,129.4,Chapada Diamantina,RPGA do Rio Salitre,313.1
Feira de Santana - DERBA,-12.251329,-38.767728,0,215,59.7,93.6,31.4,68.6,71.7,16.3,15,24.7,2.7,100.8,Recôncavo,RPGA do Recôncavo Norte,596
Senhor do Bonfim - DERBA,-10.467954,-40.184425,0,72.7,,94.5,23.8,47.5,28.6,15.7,0,7.5,20.5,142.2,Nordeste,RPGA do Rio Itapicuru,290.3
Amargosa - EBDA,-13.034677,-39.601086,11,186,79.6,209.3,32.8,113.6,98.4,14.4,35.7,17.5,55.9,129.5,Recôncavo,RPGA do Recôncavo Sul,798.31
Itaberaba - A408,-12.524062,-40.299714,3.2,181,76.8,22.2,14.8,48.4,19.2,14.2,9.4,3.8,,174.6,Chapada Diamantina,RPGA do Rio Paraguaçu,393
Umburanas (Delfino) - A443,-10.45492,-41.206996,,,,,,,,14.2,5,0,2,28,Norte,RPGA do Rio Salitre,19.2
Piatã - CO-CL-04,-13.164166,-41.770833,64,57.75,212.75,52.25,4.5,49.5,32.5,14,24,6,141.5,140,Chapada Diamantina,RPGA do Rio de Contas,517.25
Olho D'Água,-10.700331,-40.601468,,,,52.25,6.75,19,18.25,13.25,,2.75,3.75,63,Norte,RPGA do Rio Salitre,112.25
Santa Bárbara - EBDA,-11.984657,-38.984398,0,122,8,0,18.9,94,45.6,12.8,3,34,6.6,142,Nordeste,RPGA do Recôncavo Norte,338.3
Paulo Afonso - EBDA,-9.401269,-38.217702,0,134.8,71.4,44.8,54,31.5,84.8,12.5,0,0,0,9,Nordeste,RPGA dos Rios Macururé e Curaçá,433.8
Queimadas (Povoado Rio do Peixe) - IT-PR-16,-11.097292,-39.524491,1.5,37,45.75,23.75,49.25,35.75,17.25,12.25,14.25,4.25,22,34.25,Nordeste,RPGA do Rio Itapicuru,241
Cansanção (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,0.25,79,44.75,101,73.75,36.75,21,12.25,6.75,5.25,1.75,62.25,Nordeste,RPGA do Rio Itapicuru,380.75
Glória - EBDA,-9.351269,-38.251038,0,128,54.5,41.8,49,26.2,79.2,11,6,0,0,6,Nordeste,RPGA dos Rios Macururé e Curaçá,395.7
Santa Inês - EBDA,-13.28468,-39.834426,14,26,117,5,24,58,46,11,0,4,80,71,Recôncavo,RPGA do Recôncavo Sul,305
Argoim - Rafael Jambeiro,-12.551332,-39.531083,3,244,68,18,50,62,20.25,11,18,6,50,78.25,Recôncavo,RPGA do Rio Paraguaçu,500.25
Itaberaba - 83244,-12.516667,-40.283333,2.5,206.2,73.4,20.2,12.1,39.6,14.3,10.9,7.8,2.2,18.1,171.2,Chapada Diamantina,RPGA do Rio Paraguaçu,389.21
Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,0.25,41.25,24.75,68,16,22.75,20.75,10.75,7.75,2.25,1.25,52.5,Nordeste,RPGA do Rio Itapicuru,214.5
Itatim - PG-PR-14,-12.720391,-39.700059,44.5,192.75,20,22.25,8.75,37.25,22.75,10.5,2.75,4.75,27.5,166.5,Recôncavo,RPGA do Rio Paraguaçu,366.25
Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,9.75,126,132.75,86.5,24,18.5,16.75,10.25,,,,,Norte,RPGA dos Rios Macururé e Curaçá,424.5
Miguel Calmon - EBDA,-11.417972,-40.584438,0,50.3,35,35.3,81.8,0,22.8,9.8,5,14.8,0,54.7,Nordeste,RPGA do Rio Itapicuru,254.8
Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,6.25,80.25,103.5,307.75,37.25,21.25,6.25,9,3.5,4.5,47.75,134.25,Chapada Diamantina,RPGA do Rio Paraguaçu,579.5
Itambé,-15.251383,-40.631122,80,103,112,2,1,15,16,9,26,1,134,175,Sudoeste,RPGA do Rio Pardo,365
Andaraí - EBDA,-12.801332,-41.317795,0,63,116.5,44.2,33.5,37.5,14,8.5,0,0,187.9,219.5,Chapada Diamantina,RPGA do Rio Paraguaçu,317.2
Piatã (Fazenda Cruz) - PG-PR-20,-12.90705,-41.86708,7,,,58,8,15.25,19.25,8.25,,,,,Chapada Diamantina,RPGA do Rio Paraguaçu,115.75
Piritiba - PG-PR-07,-11.733137,-40.562306,0,73.5,69.25,21.25,46.25,28,21,8.25,4,7,5,160.75,Chapada Diamantina,RPGA do Rio Paraguaçu,278.5
Morro do Chapéu - EBDA,-11.551305,-41.151119,3,65.5,14,42,11.5,11.5,23,8,3,0,0,225,Chapada Diamantina,RPGA do Rio Paraguaçu,181.5
Taquarendi - EBDA,-10.834626,-40.701104,19,85,30.5,80.5,71,15,4,8,2,0,0,46,Norte,RPGA do Rio Salitre,315
Iraquara - PG-PR-02,-12.255093,-41.61679,9.75,75.25,156.25,8,15,18.25,4,7.5,3.5,1.5,12.5,112,Chapada Diamantina,RPGA do Rio Paraguaçu,299
Maracás - EBDA,-13.43468,-40.434443,47,116,62,,0,33.5,23,7.5,,0,114,185,Sudoeste,RPGA do Rio de Contas,289
Jacobina - DERBA,-11.184635,-40.534435,0,101.9,72.1,52,89.8,47.6,25.8,7,8.5,21.7,,37.2,Nordeste,RPGA do Rio Itapicuru,426.41
Cansanção - IT-PR-20,-10.702836,-39.543932,0,85.5,70.25,116.25,31.75,35,18.25,7,10.25,5.25,0.5,107.75,Nordeste,RPGA do Rio Itapicuru,379.5
Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,14.5,160,133.75,,,,21.5,6.75,10,0.5,114.5,150.75,Chapada Diamantina,RPGA do Rio Paraguaçu,347
Planaltino - PG-PR-03,-13.259292,-40.373976,0,0,0,15.25,12.5,23.5,13.25,6.5,58.5,2.25,367,359.25,Sudoeste,RPGA do Recôncavo Sul,131.75
Ruy Barbosa - EBDA,-12.284657,-40.501107,11,154,102,50,8,62,15,6,15,0,34,95,Chapada Diamantina,RPGA do Rio Paraguaçu,423
Ruy Barbosa - PG-PR-18,-12.285653,-40.513698,0.5,148.5,88.25,29.25,47.5,30.5,9.5,6,9.5,3.75,14.75,84.5,Chapada Diamantina,RPGA do Rio Paraguaçu,373.25
Souto Soares - PG-CL-04,-12.08538,-41.64815,2.75,71,205.25,28,9.75,12,7.25,6,7.6,4.9,27.25,130.75,Chapada Diamantina,RPGA do Rio Paraguaçu,354.5
Macarani - EBDA,-15.568056,-40.417786,0,0,0,20,0,40,0,6,35,0,142,0,Sudoeste,RPGA do Rio Pardo,101
Mirangaba (Taquarendi) - SA-PR-01,-10.893669,-40.687028,,,,75.5,36.75,,5,5.75,1,0.75,0.25,36.75,Norte,RPGA do Rio Salitre,124.75
Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,0.75,58,28.75,0,10.25,52,0,5.25,10.5,11,14.5,61,Nordeste,RPGA do Rio Itapicuru,176.5
Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,0,194.25,79.5,168.75,22.5,31.5,8.75,4.75,4.5,0,4.5,63.5,Nordeste,RPGA do Rio Itapicuru,514.5
Seabra - EBDA,-12.417987,-41.767806,6,101.5,48,108,7,20,0,4.5,0,0,23,123,Chapada Diamantina,RPGA do Rio Paraguaçu,295
Seabra - PG-PR-01,-12.428149,-41.770409,5.25,83.5,39.75,,,,3.75,4.5,4.25,1.75,24.75,,Chapada Diamantina,RPGA do Rio Paraguaçu,142.75
Vitória da Conquista - 83344,-14.883333,-40.8,114.9,74,103.1,14.8,1.1,22.2,13.8,4.4,33.2,12.8,165.6,94.7,Sudoeste,RPGA do Rio Pardo,394.3
Cansanção - EBDA,-10.66796,-39.501074,0,159.1,86.2,81.2,51.7,32.9,21.2,4.3,8.9,5.6,0,68.5,Nordeste,RPGA do Rio Itapicuru,451.1
Vitória da Conquista - EBDA,-14.851374,-40.834461,122.7,0,0,0,0,19,11.6,4.1,22.9,12.3,179.6,49.9,Sudoeste,RPGA do Rio Pardo,192.6
Itaetê,-12.981335,-40.951122,18,240,66,0,20,40,81,4,7,2,79,124,Chapada Diamantina,RPGA do Rio Paraguaçu,478
Espinheira,-14.283478,-41.75792,68.75,159.5,143.25,7.25,0,0.5,9.5,4,21,0,147.75,46.75,Sudoeste,RPGA do Rio de Contas,413.75
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,112.5,80,104.5,14.75,4.5,25.25,11.25,3.75,34,12,182.75,108.25,Sudoeste,RPGA do Rio Pardo,402.5
Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,1.75,135.75,75,0.5,35.5,22.5,12.25,3,1.75,2.75,32,128.75,Chapada Diamantina,RPGA do Rio Paraguaçu,290.75
Cândido Sales - EBDA,-15.501383,-41.234473,53.5,0,0,61.3,2.6,5.7,1.8,3,0,3.7,95.9,23,Sudoeste,RPGA do Rio Pardo,131.6
Teixeira de Freitas - DERBA,-17.5681,-39.234434,132.56,51,,18.4,0,12,55.5,3,29.6,39.4,213.5,138.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",341.47
Itapetinga - EBDA,-15.251383,-40.251113,44.9,44.9,0,5.6,0,11.7,11.1,2.8,0,14.4,112.3,0,Sudoeste,RPGA do Rio Pardo,135.4
Wagner - PG-PR-22,-12.289538,-41.161774,0.75,59.5,87.75,25.5,50.75,27.75,6.5,2.75,5.5,2.5,8.5,67.25,Chapada Diamantina,RPGA do Rio Paraguaçu,269.25
Itarantim - EBDA,-15.651392,-40.067777,10,0,0,0,0,18,16,2.5,0,0,211,30,Sudoeste,RPGA do Rio Pardo,46.5
Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,3,212.75,51.5,13.25,25,21,12.5,2.25,3,1,14.25,62.25,Chapada Diamantina,RPGA do Rio Paraguaçu,345.25
Iaçu (João Amaro) - PG-PR-16,-12.800391,-40.363139,2.5,168,32.5,16.5,19.5,11.25,10,2.25,2.75,1.75,4.25,41.5,Chapada Diamantina,RPGA do Rio Paraguaçu,267
Irecê - A424,-11.328998,-41.864504,,,,108.2,21,0.6,0,2,0,0.8,23,166.6,Norte,RPGA dos Rios Verde e Jacaré,132.6
Anagé - EBDA,-14.618034,-41.134467,60.2,217.5,70,1.5,0.5,0,5.5,2,17.5,0.75,115.25,0,Sudoeste,RPGA do Rio de Contas,375.45
Anagé - CO-CL-01,-14.618055,-41.149722,60.25,218,70,1.5,0.5,0,5.5,2,17.5,0.75,157.55,175.5,Sudoeste,RPGA do Rio de Contas,376
Caetité - 83339,-14.066667,-42.483333,82,81,127.1,58,0,13.2,5,1.6,39.5,5.4,175.1,160.2,São Francisco,RPGA do Rio de Contas,412.8
Olho D'Água do Francisco,-12.307034,-42.079028,14,49.5,112,59.25,6,3.5,0,1.5,9.5,0.5,29.5,100.25,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,255.75
Brumado - CO-CL-02,-14.207222,-41.778055,102.75,197,76.5,8.75,0,4.5,4.25,1.5,23.5,18.24,134,87.75,Sudoeste,RPGA do Rio de Contas,436.99
Fazenda Caraíbas,-12.571486,-42.074028,8.25,76.75,107.75,88.5,13.25,5.5,0.25,1,25.25,1.5,82,120.25,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,328
Central,-11.135391,-42.093468,23.75,59.25,69.5,114.25,2.5,0,0,0.75,0,0,94.25,61.75,Norte,RPGA dos Rios Verde e Jacaré,270
Brumado - A433,-14.181886,-41.672281,,,,,0.8,3.8,8.4,0.6,19,15,201.6,82.6,Sudoeste,RPGA do Rio de Contas,47.6
América Dourada,-11.464848,-41.442615,2.25,83.5,53.25,27.25,12.25,1.75,0.5,0.5,0,0.5,5.5,75.25,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,181.75
Ibitibá,-11.551736,-41.968187,,,,,,,,0.5,0,0.5,12.5,187.75,Norte,RPGA dos Rios Verde e Jacaré,1
Ituaçu - 83292,-13.812778,-41.3,23.8,104.8,196.5,13.2,11.9,9.4,19.2,0.4,3.1,6.5,130.2,104.5,Sudoeste,RPGA do Rio de Contas,388.8
Ibotirama - A439,-12.19306,-43.21342,,,,,,0,0,0.4,2.8,0,178.8,114.4,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,3.2
Canarana,-11.69541,-41.78921,13,50.75,60,,,,0.25,0.25,0,0.25,25.75,179.5,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,124.5
Cafarnaum,-11.676688,-41.470143,,,,,,,0,0.25,0,0.25,1.75,109,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.5
Irecê - VJ-CL-01,-11.289166,-41.894166,58,84.25,97.25,158.5,32,0,0,0.25,0,0,16.5,113,Norte,RPGA dos Rios Verde e Jacaré,430.25
Boa Vista do Tupim - EBDA,-12.651332,-40.60111,35.6,168.7,12,3.4,5.6,11.3,0,0,0,0,24.2,76,Chapada Diamantina,RPGA do Rio Paraguaçu,236.6
Iaçu - EBDA,-12.768002,-40.217768,111,212,98.3,23,5.8,20.8,6.6,0,0,0,41.4,14.8,Chapada Diamantina,RPGA do Rio Paraguaçu,477.51
Itaberaba - EBDA,-12.534663,-40.301101,41,123.2,59,8.1,0,23.6,5.5,0,0,0,100.7,167.6,Chapada Diamantina,RPGA do Rio Paraguaçu,260.4
Itaetê - EBDA,-12.984669,-40.984455,30,206.7,50.6,2,10.2,32,8.7,0,0,0,108.1,45.1,Chapada Diamantina,RPGA do Rio Paraguaçu,340.2
Marcionílio Souza - EBDA,-13.001338,-40.534443,40,95,67,0,30,12,4,0,0,0,110,82,Chapada Diamantina,RPGA do Rio Paraguaçu,248
Utinga - EBDA,-12.08465,-41.101122,48,170.5,110.5,64,49,29,8,0,0,0,9,119,Chapada Diamantina,RPGA do Rio Paraguaçu,479
Baixa Grande - EBDA,-11.951317,-40.167762,0,11,0,15,20,36,43,0,0,0,15,51,Chapada Diamantina,RPGA do Rio Paraguaçu,125
Piritiba - EBDA,-11.751314,-40.551104,0,12,0,0,0,0,0,0,0,0,0,45,Chapada Diamantina,RPGA do Rio Paraguaçu,12
Barra do Mendes - EBDA,-11.817975,-42.06781,60.4,56.5,79.8,42,0,0,0,0,0,0,1,219.4,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,238.7
Cafarnaum - EBDA,-11.684641,-41.484462,0,145,180.5,25,10.3,1.5,0,0,0,0,2,98.2,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,362.3
Canarana - EBDA,-11.684641,-41.751137,18.4,73.1,82.5,153.8,0,0,0,0,0,0,26.7,234.7,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,327.8
Iraquara - EBDA,-12.234651,-41.617801,13.3,81.5,83.4,145.7,3.9,21.4,9,0,3.7,0,0,181.1,Chapada Diamantina,RPGA do Rio Paraguaçu,361.9
Mucugê - EBDA,-13.001335,-41.367798,0,123.9,93.2,98.5,17.5,0,0,0,0,0,157.8,257.7,Chapada Diamantina,RPGA do Rio Paraguaçu,333.1
Piatã - EBDA,-13.201338,-41.751143,51,29.9,177.8,94.2,16.6,45.2,58.8,0,0,0,112.1,150.5,Chapada Diamantina,RPGA do Rio de Contas,473.51
Livramento do Brumado - EBDA,-13.651344,-41.834479,97.2,46.2,71.8,17,0,0,5,0,15,0,221.9,7,Chapada Diamantina,RPGA do Rio de Contas,252.2
Barro Alto,-11.769188,-41.909464,10.5,18.5,37.75,44.75,0,0,0,0,0.25,0,5,,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,111.75
Palmeiras - EBDA,-12.46799,-41.617801,0,103.5,183,143,34.5,6,0,0,0,0,20.5,96.1,Chapada Diamantina,RPGA do Rio Paraguaçu,470
Coronel João Sá - EBDA,-10.284624,-37.917698,0,81,114,0,0,0,0,0,0,0,0,0,Nordeste,RPGA do Rio Vaza-Barris,195
Abaré - EBDA,-8.71792,-39.117725,40,5,177,108.5,0,0,0,0,0,0,0,0.5,Nordeste,RPGA dos Rios Macururé e Curaçá,330.5
Rodelas - EBDA,-8.83459,-38.751049,0,110.7,63.7,115.2,0,0,0,0,0,0,0,12,Nordeste,RPGA dos Rios Macururé e Curaçá,289.6
Curaçá - EBDA,-8.98459,-39.90108,26.1,35.5,141.6,55.2,13.4,0,12.3,0,0,0,0,0,Nordeste,RPGA dos Rios Macururé e Curaçá,284.1
Capela do Alto Alegre - EBDA,-11.669369,-39.838864,0,0,0,0,0,0,17,0,16,22,22,108,Nordeste,RPGA do Rio Paraguaçu,55
Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,9.25,58.75,83,53,75,24.5,0,0,12.75,9.5,1.5,25,Nordeste,RPGA do Rio Itapicuru,325.75
Pedro Alexandre - EBDA,-10.017951,-37.884362,0,60,127,68.2,47.8,61.4,20.9,0,0,0,0,3.2,Nordeste,RPGA do Rio Vaza-Barris,385.3
Uauá - EBDA,-9.834609,-39.484404,0,38,29.8,98,42.7,11.6,2.6,0,0,0,4.5,63.5,Nordeste,RPGA do Rio Vaza-Barris,222.7
Casa Nova - EBDA,-9.08459,-40.617764,17.5,26,200,145.1,0,0,0,0,0,0,,,Norte,RPGA do Lago de Sobradinho,388.6
Remanso - EBDA,-9.601263,-42.08447,26.3,154.2,175.8,123.8,0,0,0,0,0,0,,,Norte,RPGA do Lago de Sobradinho,480.1
Sento Sé - EBDA,-9.734599,-41.851131,34,108.4,262.4,247.8,0,0,0,0,0,0,,,Norte,RPGA do Lago de Sobradinho,652.6
Juazeiro -EBDA,-9.41793,-40.501095,93,56.2,210.5,21.5,0,4,0,0,0,0,,,Norte,RPGA dos Rios Macururé e Curaçá,385.2
Sobradinho - EBDA,-9.334594,-40.81777,0,52,144.5,85.3,0,0,0,0,0,0,0,0,Norte,RPGA do Lago de Sobradinho,281.8
Central - EBDA,-11.151293,-42.11781,23,74,83,129.8,6,0,0,0,0,0,142,109,Norte,RPGA dos Rios Verde e Jacaré,315.8
Ibipeba - EBDA,-11.634638,-42.034476,104.6,23,49,111,0,0,0,0,0,0,17,169.5,Norte,RPGA dos Rios Verde e Jacaré,287.6
Ibititá - EBDA,-11.523108,-41.976085,76.3,103.7,113.5,109.5,0,0,0,0,0,0,5.7,200.1,Norte,RPGA dos Rios Verde e Jacaré,403
Irecê - EBDA,-11.317966,-41.867804,32.3,80.6,84.8,90.3,23.1,0,0,0,0,0,13.7,142.6,Norte,RPGA dos Rios Verde e Jacaré,311.1
João Dourado - EBDA,-11.334633,-41.651131,26,42,103,85,0,0,0,0,0,0,11.5,127,Norte,RPGA dos Rios Verde e Jacaré,256
Jussara - EBDA,-11.051296,-40.96778,3.5,54.5,118.5,78,29.5,0,0,0,0,0,49.5,107.5,Norte,RPGA do Rio Salitre,284
Lapão - EBDA,-11.367966,-41.817803,32.7,63.6,94.1,83.5,9.7,0,0,0,0,0,18,170.8,Norte,RPGA dos Rios Verde e Jacaré,283.6
Presidente Dutra - EBDA,-11.284632,-41.651131,85.6,97.5,73.7,163.7,24.3,0,0,0,0,0,15.9,141.4,Norte,RPGA dos Rios Verde e Jacaré,444.8
Uibaí - EBDA,-11.334632,-42.134477,110.8,100.9,124.3,108.7,0,0,0,0,0,0,24.3,135.5,Norte,RPGA dos Rios Verde e Jacaré,444.7
Irecê - 83182,-11.3,-41.866667,67.5,66.7,101.2,98.1,25.7,0.3,0.3,0,0,0.2,18.2,162.5,Norte,RPGA dos Rios Verde e Jacaré,360
Remanso - 82979,-9.633333,-42.1,26.6,213.9,150.8,231,2.4,0.3,0,0,0,0,34.6,46.4,Norte,RPGA do Lago de Sobradinho,625
Remanso - A423,-9.625693,-42.077214,,,,217.8,3,0.4,0,0,0.2,0,35.4,51.4,Norte,RPGA do Lago de Sobradinho,221.4
Jussara - Arrecife,-11.065335,-41.974853,5.25,62.75,100.25,69.5,26.25,0,0,0,0,0.25,0.75,2,Norte,RPGA dos Rios Verde e Jacaré,264.25
Ibipeba,-11.673962,-42.010413,37.25,57.25,67,62.5,0.25,1.25,0,0,1.5,0.25,39.5,89.5,Norte,RPGA dos Rios Verde e Jacaré,227.25
Uibai,-11.294784,-42.14208,45.25,109,143.5,122.5,11.75,0,0,0,0,0,32.75,101.5,Norte,RPGA dos Rios Verde e Jacaré,432
América Dourada - EBDA,-11.384635,-41.584464,48.2,85.1,67,21.9,15.8,0,0,0,0,0,0,100.2,Norte,RPGA dos Rios Verde e Jacaré,238.01
São Gabriel - EBDA,-11.134629,-41.867803,124.6,70.2,211.4,254.3,38.3,0,0,0,0,0,30,95.5,Norte,RPGA dos Rios Verde e Jacaré,698.8
Barreiras (Limoeiro) - GR-PR-18,-12.293403,-45.544421,203.5,133.5,219.5,77,23.75,0,0,0,54.25,1.5,,,Oeste,RPGA do Rio Grande,713
Fazenda Rio Brilhante,-12.802859,-45.729985,131,204.5,101.5,165.75,1.5,0,0,0,18.5,0,251,190.25,Oeste,RPGA do Rio Grande,622.75
Fazenda Buritis,-12.643967,-45.453029,128,126,237.5,95.75,0.75,0,0,0,16.25,5.25,151.5,115.25,Oeste,RPGA do Rio Grande,609.5
Fazenda Morete,-13.222316,-45.154969,142,107,90.25,49.5,0,0,0,0,7.5,2,215,144,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",398.25
Arrojolândia,-13.741772,-45.466093,76.75,71.5,247,89,0,0,0,0,13.25,5.5,285.25,145.25,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",503
Barreiras (INMET) - EBDA,-12.134635,-44.984551,207.3,165.3,299.3,141.3,3.3,3.3,3.3,0,0,3.3,119.3,220.9,Oeste,RPGA do Rio Grande,826.4
Correntina (Rosário) - CT-PR-03,-13.940105,-46.188064,159,162.75,248.25,147.25,0.25,0,0,0,39.5,3,280.75,269.5,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",760
Fazenda Nova Esperança,-13.987891,-45.389148,175,89.75,219,94.25,0,0,0,0,40,1,305.25,213.75,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",619
Formosa do Rio Preto (SEDE) - EBDA,-11.051281,-45.201218,111,320,123,102,0,0,0,0,3,0,242,210,Oeste,RPGA do Rio Grande,659
Fazenda Cachoeirinha,-14.389284,-45.840279,,,,,2,0,0,0,16.25,3.25,214.25,166.25,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",21.5
Projeto Alto Formoso,-14.260954,-45.27887,,,,,,0,0,0,19.5,0.25,356.25,200.5,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",19.75
Cocos (Ponte do Itaguari) - CA-PR-02,-14.234011,-44.626902,,,,,,0.5,0,0,,,,,Oeste,RPGA do Rio Carinhanha,0.5
Formosa do Rio Preto,-11.051281,-45.201218,86,249,157,89,0,0,0,0,6,4,220,183,Oeste,RPGA do Rio Grande,591
Correntina - A416,-13.332386,-44.617376,,,122.6,107.2,0,0,0,0,24.8,0,354.2,172.4,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",254.61
Barreiras - 83236,-12.155556,-45.007778,216,152.2,299.3,141.3,7.4,0,0,0,9.6,2.3,121.6,202.4,Oeste,RPGA do Rio Grande,828.1
Correntina - 83286,-13.332222,-44.617222,61.6,126.1,118,106.6,0,0,0,0,24.8,0,355.5,169.5,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",437.1
Riachão das Neves (SEDE) - EBDA,-11.747407,-44.911215,253,306,216,71,0,0,0,0,4,0,222,204,Oeste,RPGA do Rio Grande,850
Barreiras (Form. Rio Preto) - 46550000,-11.154444,-45.009166,209.2,147.9,268.6,104.6,6.7,0,0,0,6.1,0.7,119.4,193.1,Oeste,RPGA do Rio Grande,743.81
Formosa do Rio Preto (COACERAL)  - GR-CL-02,-10.561944,-45.693333,167,393.25,327,153.5,0,0,0,0,0,1.5,153.5,140.75,Oeste,RPGA do Rio Grande,1042.25
Barreiras - A402,-12.124715,-45.027049,,,,118.2,13.2,0,0,0,9.6,0.2,137.6,183,Oeste,RPGA do Rio Grande,141.2
Barreiras - EBDA,-12.084632,-45.6679,163.5,175.1,355,128.1,0,0,0,0,31.6,0,333,125,Oeste,RPGA do Rio Grande,853.31
São Desidério - R. Velha - GR-CL-01,-12.898055,-46.157222,92.75,162,191.75,172.25,0,0,0,0,59,0.5,382.8,232,Oeste,RPGA do Rio Grande,678.25
Formosa do Rio Preto (Fazenda Evandro) - GR-PR-01,-10.600581,-45.822752,161.25,254.5,253.5,60.25,11,0,0,0,0,1.5,73,165.5,Oeste,RPGA do Rio Grande,742
 Formosa do Rio Preto (Garganta) - GR-PR-04,-11.384764,-46.505001,,176.75,136,74.75,62.5,0,0,0,,12.5,128.25,291.5,Oeste,RPGA do Rio Grande,462.5
Restaurante Anel da Soja,-11.598938,-46.005263,197.75,123.75,157.5,161,23.75,0,0,0,32.25,0.25,335.75,208,Oeste,RPGA do Rio Grande,696.25
Fazenda Santa Rita de Cássia,-11.625053,-45.645252,,,,,,0,0,0,15.25,4.75,209.75,272.5,Oeste,RPGA do Rio Grande,20
Tanhaçu - EBDA,-14.018022,-41.234467,52,194.8,0,0,0,2,0,0,15.7,0,119.6,9,Sudoeste,RPGA do Rio de Contas,264.5
Vitória da Conquista - A414,-14.886428,-40.80133,0,0,0,0,0,0,0,0,0,0,132.8,106.8,Sudoeste,RPGA do Rio Pardo,0
