Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/13,Fev/13,Mar/13,Abr/13,Mai/13,Jun/13,Jul/13,Ago/13,Set/13,Out/13,Nov/13,Dez/13,Região,Rpga,Total
Paripiranga - EBDA,-10.684633,-37.851032,45.7,0,0,95.1,170.1,122.6,223,83,66.7,171.7,26.7,41.3,Nordeste,RPGA do Rio Vaza-Barris,977.91
Nova Soure - EBDA,-11.251311,-38.484383,14.4,0,0,129.6,96.2,38.2,155.6,39.3,16.6,61.4,15.5,129.5,Nordeste,RPGA do Rio Itapicuru,551.31
Ribeira do Amparo - EBDA,-11.034638,-38.43438,9.9,5,4.5,92.4,69.4,56.2,122.2,48.5,28.2,80,28.1,219,Nordeste,RPGA do Rio Itapicuru,516.3
Heliópolis - EBDA,-10.667965,-38.284375,89.8,0,7.2,73.1,92.8,51.7,95.2,17.7,17,50.2,33.1,146.3,Nordeste,RPGA do Rio Real,494.7
Cícero Dantas - EBDA,-10.584629,-38.384377,53,18.5,14,103,136,81,188.5,65,39,119,37.5,227,Nordeste,RPGA do Rio Real,817
Sítio do Quinto - EBDA,-10.367959,-38.201038,39.6,0,5.5,92.3,150.1,42.1,185.5,38.6,22.6,53.3,10.6,99.7,Nordeste,RPGA do Rio Vaza-Barris,629.6
Pedro Alexandre - EBDA,-10.017951,-37.884362,103.9,0,2,68.4,112.5,,140.6,49.1,2,92,0,,Nordeste,RPGA do Rio Vaza-Barris,570.5
Adustina - EBDA,-10.534629,-38.117704,10.5,0,0,109,167.8,39.4,117,29.3,42.7,81,9,52.4,Nordeste,RPGA do Rio Vaza-Barris,596.7
Uauá - EBDA,-9.834609,-39.484404,42.4,0,0,35.4,3.2,12.6,1.2,8.2,0,11.2,3,236,Nordeste,RPGA do Rio Vaza-Barris,114.2
Filadélfia - EBDA,-10.734626,-40.134425,35,0,0,99,55,40,98,42,32,29,20,64,Nordeste,RPGA do Rio Itapicuru,430
Itiúba - EBDA,-10.684626,-39.934419,45.5,0,0,129.5,52.5,55.5,62.5,31,19.7,33.5,2,167.5,Nordeste,RPGA do Rio Itapicuru,429.7
Andorinha - EBDA,-10.33462,-39.834414,63.5,0,0,53.5,82,75,112.5,9.5,39,32,20,317,Nordeste,RPGA do Rio Itapicuru,467
Ponto Novo - EBDA,-10.851296,-40.051089,61,0,0,118,24,40,61.9,36.7,5.4,15.7,40.5,,Nordeste,RPGA do Rio Itapicuru,362.7
Caldeirão Grande - EBDA,-11.017965,-40.301095,145,0,0,59,26,16,36,51,15,66,56,140,Nordeste,RPGA do Rio Itapicuru,414
Senhor do Bonfim - EBDA,-10.451287,-40.184425,71.7,0,2.6,218.4,60.7,60.8,119.6,57.7,35.8,52.4,,170.9,Nordeste,RPGA do Rio Itapicuru,679.7
Serrinha - EBDA,-11.651317,-38.967731,109.1,2.5,10,88.7,,,115,91.1,26.3,76.8,47.7,,Nordeste,RPGA do Recôncavo Norte,519.5
Conceição do Coité - EBDA,-11.551314,-39.284404,73,0,0,,,69.8,65.6,90.6,26.4,21.2,,,Nordeste,RPGA do Rio Itapicuru,346.6
Santaluz - EBDA,-11.251308,-39.367738,,,0,53,20.5,86.5,,,,,,,Nordeste,RPGA do Rio Itapicuru,160
Euclides da Cunha - EBDA,-10.501293,-39.017728,51.4,0.8,2,112.4,115.4,61.2,115.8,,,,,,Nordeste,RPGA do Rio Itapicuru,459
Queimadas - EBDA,-10.984633,-39.634411,108.3,5.4,4,7.8,28.8,,,,,,,,Nordeste,RPGA do Rio Itapicuru,154.3
Valente - EBDA,-11.417977,-39.48441,48.6,1.5,1.6,45.4,35.5,51,81.7,27,9.1,31.3,,,Nordeste,RPGA do Rio Paraguaçu,332.71
Paulo Afonso - EBDA,-9.401269,-38.217702,46.4,0,0,55.2,46.7,11.6,80.4,21.1,1.8,59.7,0,,Nordeste,RPGA dos Rios Macururé e Curaçá,322.91
Santa Brígida - EBDA,-9.734611,-38.134368,119.3,0,0,,,,125.5,24.5,8.1,70,4.9,,Nordeste,RPGA do Riacho do Tará,347.41
Glória - EBDA,-9.351269,-38.251038,29.6,0,0,75.7,49.4,,43.9,14,0,45.3,0,,Nordeste,RPGA dos Rios Macururé e Curaçá,257.91
Casa Nova - EBDA,-9.08459,-40.617764,63,0,9,30,0,7,0,0,0,0,45,137,Norte,RPGA do Lago de Sobradinho,109
Remanso - EBDA,-9.601263,-42.08447,41.8,0,78.7,57.6,0,0,0,0,0,9.3,67.2,211.6,Norte,RPGA do Lago de Sobradinho,187.4
Sento Sé - EBDA,-9.734599,-41.851131,61.8,0,123.4,50.6,0,0,2.4,0,0,0,111.8,202,Norte,RPGA do Lago de Sobradinho,238.2
Juazeiro -EBDA,-9.41793,-40.501095,22.9,0,0,45.8,5.3,0,0,0,0,0,40,127.1,Norte,RPGA dos Rios Macururé e Curaçá,74
Sobradinho - EBDA,-9.334594,-40.81777,93.1,0,20,12,0,0,0,0,0,0,123.8,85,Norte,RPGA do Lago de Sobradinho,125.1
Taquarendi - EBDA,-10.834626,-40.701104,75,0,0,,,,,,,,,,Norte,RPGA do Rio Salitre,75
Central - EBDA,-11.151293,-42.11781,136.3,0,13,65,0,0,0,0,0,2,110,,Norte,RPGA dos Rios Verde e Jacaré,216.3
Ibipeba - EBDA,-11.634638,-42.034476,189.5,0,0,29,0,0,0,0,0,10,123.2,,Norte,RPGA dos Rios Verde e Jacaré,228.5
Ibititá - EBDA,-11.523108,-41.976085,130.8,0,5.9,27.2,0,0,0,0,0,21.5,104,,Norte,RPGA dos Rios Verde e Jacaré,185.4
Irecê - EBDA,-11.317966,-41.867804,124.8,0,2.2,26.6,0.4,3.7,0,0,0,25.1,104.8,,Norte,RPGA dos Rios Verde e Jacaré,182.8
João Dourado - EBDA,-11.334633,-41.651131,153.5,0,0,26.7,0,0,0,0,0,2.5,114,,Norte,RPGA dos Rios Verde e Jacaré,182.7
Jussara - EBDA,-11.051296,-40.96778,156,0,53.5,32,0,2,0,0,0,6,98.5,,Norte,RPGA do Rio Salitre,249.5
Lapão - EBDA,-11.367966,-41.817803,171.3,0,5,17.2,0,0,0,0,0,44,96.6,,Norte,RPGA dos Rios Verde e Jacaré,237.5
Presidente Dutra - EBDA,-11.284632,-41.651131,237.7,0,0,14.6,0,0,0,0,0,18.7,102.6,,Norte,RPGA dos Rios Verde e Jacaré,271
Uibaí - EBDA,-11.334632,-42.134477,151.7,0,9,49.1,0,0,0,0,0,0,103.1,,Norte,RPGA dos Rios Verde e Jacaré,209.8
Remanso - A423,-9.625693,-42.077214,48,0,77.6,87,0,0,2.6,0,0,9.2,70.2,219.8,Norte,RPGA do Lago de Sobradinho,224.4
Irecê - A424,-11.328998,-41.864504,134.6,0,14.2,4.6,1.4,1.4,1.6,0,1,15.6,113.4,253.4,Norte,RPGA dos Rios Verde e Jacaré,174.4
Itaguaçu da Bahia (Várzea Grande) - VJ-PR-04,-10.908939,-42.516536,168.8,0,25.8,66.2,0,,,,,,136,222.2,Norte,RPGA dos Rios Verde e Jacaré,260.8
Ibitibá,-11.551736,-41.968187,209,0,11.4,34.4,3.4,,,,,,151.8,305.4,Norte,RPGA dos Rios Verde e Jacaré,258.2
Jussara - Arrecife,-11.065335,-41.974853,186.4,0,41.4,26,0,,,,,,98.8,236.6,Norte,RPGA dos Rios Verde e Jacaré,253.8
Ibipeba,-11.673962,-42.010413,147.6,0,18.2,19.2,1.4,,,,,,151.8,543,Norte,RPGA dos Rios Verde e Jacaré,186.4
Central,-11.135391,-42.093468,125.4,0,,,,,,,,,108.2,313.2,Norte,RPGA dos Rios Verde e Jacaré,125.4
Uibai,-11.294784,-42.14208,133.6,0,10.8,22,0,,,,,,22.4,0,Norte,RPGA dos Rios Verde e Jacaré,166.4
América Dourada - EBDA,-11.384635,-41.584464,178.5,0,0,16,0,0,0,0,0,4,154,,Norte,RPGA dos Rios Verde e Jacaré,198.5
São Gabriel - EBDA,-11.134629,-41.867803,191,0,0,56,0,0,0,0,0,7,57,,Norte,RPGA dos Rios Verde e Jacaré,254
Irecê - 83182,-11.3,-41.866667,117.4,0,0.3,17.4,0.2,3,0.6,0,0,26.2,160.3,241.3,Norte,RPGA dos Rios Verde e Jacaré,165.1
Remanso - 82979,-9.633333,-42.1,47.4,0,78.3,87.1,0,0,1.6,0,0,9.8,68.7,219.9,Norte,RPGA do Lago de Sobradinho,224.2
Umburanas (Delfino) - A443,-10.45492,-41.206996,175,0,0,,,5.4,18.4,12.4,2,24.4,86,185.4,Norte,RPGA do Rio Salitre,237.61
Juazeiro - UEP - EMBRAPA -EBDA - EBDA,-9.41293,-40.499706,83.3,0,8.8,0,0,0,0,0,0,2,10,127.7,Norte,RPGA dos Rios Macururé e Curaçá,94.1
Juazeiro - Est. Exp. Caraíbas - EBDA,-9.418208,-40.510817,51,0,0,33,0,5,18,7,0,0,61,190.6,Norte,RPGA dos Rios Macururé e Curaçá,114
Juazeiro (Mandacaru) - Convencional,-9.401263,-40.434428,76.9,0,44.8,3.5,3.8,4.2,10.3,,0.4,2,18.3,118.3,Norte,RPGA dos Rios Macururé e Curaçá,145.9
Casa Nova - Faz. Santa Felicidade,-9.333333,-40.8,,,27.94,,,,,,,,,,Norte,RPGA do Lago de Sobradinho,27.94
Juazeiro - Fazenda Brasil Uvas,-9.316666,-40.183333,,,,133.6,,,,4.83,0.25,,,198.87,Norte,RPGA dos Rios Macururé e Curaçá,138.68
Juazeiro - Massaroca,-9.8,-40.233333,,,,18.6,,6.8,,10.9,0.9,0.8,18.3,77,Norte,RPGA dos Rios Macururé e Curaçá,38
Jaguarari - Pilar,-9.85,-39.933333,,,,40.5,22.7,,,,5.5,,56.3,132.4,Norte,RPGA dos Rios Macururé e Curaçá,68.7
Juazeiro - Santa Helena,-9.566666,-40.3,,,,17.6,,7.7,,2.8,3.4,0.5,18.7,64.7,Norte,RPGA dos Rios Macururé e Curaçá,32
Juazeiro - Salitre,-9.5,-40.633333,,,,14.5,0.5,0.6,10.3,,0.2,0.1,42.9,122.2,Norte,RPGA dos Rios Macururé e Curaçá,26.2
Juazeiro - 48020000,-9.4064,-40.5036,,,,,,0,13.2,3.6,0,15.8,31,113.2,Norte,RPGA dos Rios Macururé e Curaçá,32.6
Irecê - VJ-CL-01,-11.289166,-41.894166,121.75,0,12,31.5,2.25,4.5,0,0,0.75,11.25,100.1,280,Norte,RPGA dos Rios Verde e Jacaré,184
Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,41.5,0,12.75,35.5,33,28.25,50.75,,,29.25,28.5,100.25,Norte,RPGA dos Rios Macururé e Curaçá,231
Jaguarari - IT-PR-28,-10.269489,-40.200344,,,,175.5,,,71.75,34.75,18.25,26.5,30.5,150,Norte,RPGA do Rio Itapicuru,326.75
Mirangaba - IT-PR-29,-10.954784,-40.574527,,,,,19.5,,,,,,118.5,116.75,Norte,RPGA do Rio Itapicuru,19.5
Olho D'Água,-10.700331,-40.601468,113.6,3,1,,,,,,,,31.6,132,Norte,RPGA do Rio Salitre,117.6
Mirangaba (Taquarendi) - SA-PR-01,-10.893669,-40.687028,170,0,8.4,,,,,,,,99,,Norte,RPGA do Rio Salitre,178.4
Campo Formoso - EBDA,-10.501287,-40.317761,43,0,0,249,119,117,154.5,101,58,100,46,189,Norte,RPGA do Rio Itapicuru,941.5
Jaguarari - EBDA,-10.251284,-40.184423,84,0,0,322,30,48.5,113,43,50,65,30,135,Norte,RPGA do Rio Itapicuru,755.5
Barreiras (INMET) - EBDA,-12.134635,-44.984551,316.4,49.1,87.8,61.1,2.7,0,0,0,6,43.6,188.7,255.9,Oeste,RPGA do Rio Grande,566.7
Formosa do Rio Preto (SEDE) - EBDA,-11.051281,-45.201218,329.8,46.2,114.2,29.8,0,0,0,0,0,32.4,92,355.5,Oeste,RPGA do Rio Grande,552.4
Barreiras (Form. Rio Preto) - 46550000,-11.154444,-45.009166,306.4,49.7,111.2,81.8,4.2,0,0,0.6,5.9,52.3,182.3,253.9,Oeste,RPGA do Rio Grande,612.1
Formosa do Rio Preto (COACERAL)  - GR-CL-02,-10.561944,-45.693333,409.3,24,217.75,133,14,1,0,0,0,47.25,161.5,268.25,Oeste,RPGA do Rio Grande,846.3
Barreiras - A402,-12.124715,-45.027049,301.2,30.8,109,82.4,13.8,6.6,0,0,10.2,70.4,149.6,243.2,Oeste,RPGA do Rio Grande,624.4
Luís Eduardo Magalhães - A404,-12.152394,-45.829745,,45.2,222.8,95.2,0,1,0.4,0,1.2,47.8,124,439.2,Oeste,RPGA do Rio Grande,413.6
Barreiras - EBDA,-12.084632,-45.6679,149.3,14.2,185,150.7,1.2,0,0,0,3,65.6,176.9,354.7,Oeste,RPGA do Rio Grande,569
São Desidério - R. Velha - GR-CL-01,-12.898055,-46.157222,384.75,59.25,173.5,69,0.5,4,0,0,35.75,120.75,56.5,13,Oeste,RPGA do Rio Grande,847.5
Formosa do Rio Preto (Fazenda Evandro) - GR-PR-01,-10.600581,-45.822752,,,,,,,,,,,155.4,318.4,Oeste,RPGA do Rio Grande,0
Formosa do Rio Preto (Barra do Tapuio) - GR-PR-02,-11.09476,-45.950259,,,,,,,,,,,183.6,356.6,Oeste,RPGA do Rio Grande,0
Formosa do Rio Preto (Fazenda Mingore) - GR-PR-03,-11.043367,-46.296104,,,,185.2,3.6,,,,,124.6,73,359.6,Oeste,RPGA do Rio Grande,313.4
Restaurante Anel da Soja,-11.598938,-46.005263,,,,,,,,,,,152.4,373.2,Oeste,RPGA do Rio Grande,0
Fazenda Santa Rita de Cássia,-11.625053,-45.645252,,,,,,,,,,,137.2,479.2,Oeste,RPGA do Rio Grande,0
Algocel,-11.758942,-46.205271,,,,,,,,,,,250.2,348.8,Oeste,RPGA do Rio Grande,0
Fazenda Vila Verde,-12.032839,-46.054434,,,,,,,,,,43.8,131.8,388.6,Oeste,RPGA do Rio Grande,43.8
Luiz Eduardo Magalhães (Fazenda Poletto) - GR-PR-11,-12.07145,-45.896097,,,,,,,,,,,167.6,420.4,Oeste,RPGA do Rio Grande,0
Barreiras (Fazenda Novo Horizonte) - GR-PR-13,-12.064787,-45.560529,273.2,11.4,74,73.2,,,,,,102.8,204.2,328.2,Oeste,RPGA do Rio Grande,534.6
Fazenda São Roque,-11.95895,-45.457748,,,,,,,,,,94.2,177.2,443,Oeste,RPGA do Rio Grande,94.2
Barreiras (Limoeiro) - GR-PR-18,-12.293403,-45.544421,310.8,15.8,90.6,104.2,,,,,,64.6,150.2,329.2,Oeste,RPGA do Rio Grande,586.01
Barreiras (Fazenda Pró Café) - GR-PR-19,-12.160625,-45.330802,408,33.2,59.4,30.8,,,,,,86.6,137.2,330.6,Oeste,RPGA do Rio Grande,618
Fazenda Rio Brilhante,-12.802859,-45.729985,359.8,71.2,135.2,209.4,0,0,0,0,5,163.8,84.2,466.6,Oeste,RPGA do Rio Grande,944.41
Fazenda Buritis,-12.643967,-45.453029,242,41.2,201.6,83.8,1.2,0,0,,,,161.4,594.4,Oeste,RPGA do Rio Grande,569.8
Fazenda Catarinense,-13.286201,-46.028331,421.2,26.2,199.2,115,1.8,33.4,0,,,,180.2,,Oeste,RPGA do Rio Grande,796.8
Fazenda Morete,-13.222316,-45.154969,283.25,66.25,117.75,83.25,0,2,0,0,1.75,84.25,164.75,324,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",638.5
Arrojolândia,-13.741772,-45.466093,,,,,0.4,1.2,0,0,0.6,119.2,131.4,328,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",121.4
Correntina (Rosário) - CT-PR-03,-13.940105,-46.188064,401.8,42.6,88.4,5.6,39.4,3,4.2,3.6,22.8,100.8,181.6,336.6,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",712.2
Fazenda Nova Esperança,-13.987891,-45.389148,,,268.2,228.4,0.2,2.8,0,0,1.2,114.4,252.6,535.8,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",615.2
Fazenda Cachoeirinha,-14.389284,-45.840279,238.8,37.8,370.6,10,,,,,,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",657.2
Projeto Alto Formoso,-14.260954,-45.27887,,5.4,246.6,,,,,0,1.8,86.8,221.8,514.8,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",340.6
Ponte do Fortunato,-14.642348,-45.503045,195.25,,137.25,81.75,0,18,0,0,8,70.75,100.25,264.5,Oeste,RPGA do Rio Carinhanha,511
Cocos (Ponte do Itaguari) - CA-PR-02,-14.234011,-44.626902,,3.6,104.8,91.2,0,15.2,,,,,178.2,401.8,Oeste,RPGA do Rio Carinhanha,214.8
Correntina - A416,-13.332386,-44.617376,145.6,10,121.6,29.6,0.2,0,0,0,1.2,86.6,311.2,341.2,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",394.8
Barreiras - 83236,-12.155556,-45.007778,341.9,54.7,87.8,68.3,2.7,0.3,0,0,6,43.6,188.7,255.9,Oeste,RPGA do Rio Grande,605.3
Correntina - 83286,-13.332222,-44.617222,,10.2,127,29.8,0.2,0,,0,1.2,92.8,330,346.6,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",261.2
Riachão das Neves (SEDE) - EBDA,-11.747407,-44.911215,256,0,88,57,0,0,0,0,36,12,116,,Oeste,RPGA do Rio Grande,449
Barreiras (UEP - S. Francisco) - EBDA,-12.167969,-44.984551,317.8,30.3,153,89.8,0,0,0,0,0,83.6,156.8,315.2,Oeste,RPGA do Rio Grande,674.5
São Desidério (Fz. Mutamba) - EBDA,-12.364639,-44.974551,325.5,47.5,121.5,61,1,1,0,0,2,56,142,266.5,Oeste,RPGA do Rio Grande,615.5
Jaborandi - EBDA,-13.620221,-44.43399,0,0,122.2,19,0,0,0,0,0,15,50,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",156.2
Catolândia (Poção) - EBDA,-12.319361,-44.862326,30.5,31.3,151.9,106.1,0,0,0,0,20,23,237.4,,Oeste,RPGA do Rio Grande,362.8
Correntina (Arrojado) - 45770000,-13.4528,-44.5689,154.6,24,172.4,13,0,0.6,0,0,21.8,81.4,221,150.6,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",467.81
Correntina - 45590000,-13.3406,-44.6386,,,,,,,0,0,1.8,80.4,163.2,213.2,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",82.2
Barreiras (Fazenda Redenção) - 46543000,-12.1358,-45.1033,,,,,,,,,7.2,,,,Oeste,RPGA do Rio Grande,7.2
Formosa do Rio Preto-ANA_INEMA,-11.05267,-45.264832,,,,,,,,,0,,83.2,226.4,Oeste,RPGA do Rio Grande,0
Santa Inês - EBDA,-13.28468,-39.834426,47,28,33,11,16,70,29,43,32,0,36,,Recôncavo,RPGA do Recôncavo Sul,309
Santo Estêvão - EBDA,-12.434665,-39.251074,139.4,0,2.5,35,64,98.6,119.6,,18.4,0,0,,Recôncavo,RPGA do Rio Paraguaçu,477.5
São Sebastião do Passé - EBDA,-12.518004,-38.501056,60.4,31.9,14.3,250.8,136,91.6,164.7,,57,147,42.1,,Recôncavo,RPGA do Recôncavo Norte,953.7
Feira de Santana - Fz.C. Mocó - EBDA,-12.267996,-38.967732,23,4,18.5,0,26.7,88.1,,58.3,32.5,44,0,,Recôncavo,RPGA do Rio Paraguaçu,295.1
Conceição da Feira - EBDA,-12.501335,-39.001068,0,3,15,39.5,134,152.5,,,26,56,65,,Recôncavo,RPGA do Recôncavo Norte,426
Salvador (Ondina) - 83229,-13.005278,-38.505833,36.2,28.6,38.4,230.8,231.1,308.4,198,211.2,109.4,208.6,209.2,158.2,Recôncavo,RPGA do Recôncavo Norte,1600.7
Feira de Santana - PG-PR-13,-12.268161,-38.96642,65.75,5.25,16.75,89.25,42.75,103.25,81.25,76.25,31.5,60,39.5,72.75,Recôncavo,RPGA do Rio Paraguaçu,572
Itatim - PG-PR-14,-12.720391,-39.700059,33.5,20,10.25,8.5,6.5,23.75,18.5,17.25,33.25,4.25,48.75,171,Recôncavo,RPGA do Rio Paraguaçu,175.75
Salvador - CIA,-12.865789,-38.365219,36.5,105.5,45,425,336.3,375,177,202.5,119,220,161,58,Recôncavo,RPGA do Recôncavo Norte,2041.8
Feira de Santana - EBDA,-12.268274,-38.96801,78.2,1,20,144.4,44.9,112.6,88,37.6,24.2,64.2,7.9,,Recôncavo,RPGA do Rio Paraguaçu,615.11
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,78.4,33.82,25.4,220.8,209.6,332.8,138.4,121.6,98,178.9,108.1,28.3,Recôncavo,RPGA do Recôncavo Norte,1437.72
Amélia Rodrigues (Rio Seco) - EBDA,-12.400777,-38.758839,50.5,7,5.1,202.1,22.2,123.1,,,,99.5,,,Recôncavo,RPGA do Recôncavo Norte,509.5
Salvador (J. Zoológico) - A401,-13.005515,-38.50576,37.2,30.2,39,237.6,236.8,302.8,1.4,159.2,116,219.4,212.8,156.2,Recôncavo,RPGA do Recôncavo Norte,1379.6
Cruz das Almas - A406,-12.675422,-39.08958,103,82.2,20.2,136.2,61,4.2,59,112,74,72.2,88.8,74.6,Recôncavo,RPGA do Rio Paraguaçu,724
Salvador - Canabrava,-12.924122,-38.429942,79.3,72.3,26.6,291.6,250.6,277.4,174.2,162.9,132.7,213,154.3,84.6,Recôncavo,RPGA do Recôncavo Norte,1680.61
Salvador - Inema -Monte Serrat,-12.930789,-38.517167,41.9,96.7,18.1,272.2,298.4,365.5,156.7,187.3,108.2,189.7,196.2,124.7,Recôncavo,RPGA do Recôncavo Norte,1734.7
Salvador - 19 BC,-12.961069,-38.461056,129.9,48.6,8.8,175.7,176.2,166,181.1,131.6,154.5,214.2,169.1,125.8,Recôncavo,RPGA do Recôncavo Norte,1386.61
Salvador - Base Naval/SSN,-12.796341,-38.489389,43.6,41.8,37.3,230.8,212.4,295.6,164.5,113.5,80.1,158,104.7,86.4,Recôncavo,RPGA do Recôncavo Norte,1377.6
Salvador - Ilha Amarela,-12.891344,-38.470778,52.8,102.8,53.2,258,353.1,442.4,193.09,182.4,97.6,220.7,113,157.9,Recôncavo,RPGA do Recôncavo Norte,1956.1
Feira de Santana - A413,-12.1962,-38.967384,122,7.4,2,99,,,76.4,66.8,38.6,84.2,56,64.6,Recôncavo,RPGA do Recôncavo Norte,496.41
Alagoinhas - 83249,-12.148333,-38.425556,35.1,31.9,15.3,190,174.7,117.7,190.1,103.4,62.9,87.8,37.6,69.3,Recôncavo,RPGA do Recôncavo Norte,1008.9
Cruz das Almas - 83222,-12.666667,-39.083333,86.5,76.3,19,142,130.5,181.9,137.3,121.5,71.2,90.4,89.6,72.7,Recôncavo,RPGA do Rio Paraguaçu,1056.61
Feira de Santana - 83221,-12.196111,-38.967222,123.2,5.7,1,84.9,39.5,112.3,74.2,54,34.6,72,55.7,66.2,Recôncavo,RPGA do Recôncavo Norte,601.4
Amargosa - A434,-13.009468,-39.616881,37.6,49,27.4,32,47.8,84.4,91.6,93.2,86.6,39,62.2,122.6,Recôncavo,RPGA do Recôncavo Sul,588.6
Valença - A444,-13.34361,-39.12667,170.8,224.2,89,163.8,,,257.2,283.8,213.2,105.2,376.8,62,Recôncavo,RPGA do Recôncavo Sul,1507.2
Candeias - EMBASA,-12.663561,-38.533,103.9,32.2,11.7,263.3,244.4,180.6,213.6,166,105.9,81.5,73.3,84.7,Recôncavo,RPGA do Recôncavo Norte,1403.11
Dias D´Ávila - EMBASA,-12.620505,-38.315217,38,14.8,35.3,186.65,180.42,253.82,201.19,187.13,79.2,128.77,90.15,45.25,Recôncavo,RPGA do Recôncavo Norte,1305.28
São Sebastião do Passé-EMBASA,-12.517449,-38.492165,72.5,67.18,28.7,169.3,176.4,232.2,173.2,133.9,48.7,116.2,62.8,61.5,Recôncavo,RPGA do Recôncavo Norte,1218.29
Simões Filho (Joanes II) - 322,-12.674147,-38.376254,106.3,56.6,47.3,264.1,193.5,184.4,201.9,157.5,82.3,108.3,82.8,41.1,Recôncavo,RPGA do Recôncavo Norte,1402.2
Camaçari (Santa Helena) - 323,-12.56202,-38.1606,19.1,31.6,15.4,143.8,219.9,195.85,200.2,207.4,98.3,247.5,72.7,15,Recôncavo,RPGA do Recôncavo Norte,1379.06
Salvador - Abaeté (PCD-PLU),-12.9454,-38.361404,,33,,,187,306.75,,,,,,,Recôncavo,RPGA do Recôncavo Norte,526.75
Pedrão - EBDA,-12.151329,-38.651056,18.5,,5,114,210,119.5,147,111,54.5,82.5,,,Recôncavo,RPGA do Recôncavo Norte,862
Saubara - EBDA,-12.734674,-38.784396,0,0,0,186,166,,114,,,,,,Recôncavo,RPGA do Recôncavo Norte,466
Igrapiuna - 01 - EBDA,-13.818028,-39.13441,161.7,295.3,76.6,213.5,100.4,214.9,175,279.3,137.7,98.2,,,Recôncavo,RPGA do Recôncavo Sul,1752.61
Taperoá - EBDA,-13.539411,-39.099685,175.5,152.3,103,127.3,196.5,236,209.6,204.5,290.2,96.5,,,Recôncavo,RPGA do Recôncavo Sul,1791.4
Dom Macedo Costa - EBDA,-12.906341,-39.193852,,,,124,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,124
Maragojipe - EBDA,-12.779119,-38.919956,,,,,,,,,80.4,,,,Recôncavo,RPGA do Rio Paraguaçu,80.4
São Felipe - EBDA,-12.848285,-39.08996,,,,,,,,15,,,,,Recôncavo,RPGA do Recôncavo Sul,15
Varzedo - EBDA,-12.972175,-39.394969,,,,47.5,,62.5,,,,,,,Recôncavo,RPGA do Recôncavo Sul,110
Ouriçangas - EBDA,-12.017993,-38.617723,,,0,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,0
Pojuca - EBDA,-12.431891,-38.328828,,,0,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,0
Teodoro Sampaio - EBDA,-12.294665,-38.62939,,,0,,,,,,90,85,,,Recôncavo,RPGA do Recôncavo Norte,175
Camaçari - EBDA,-12.698841,-38.325217,,,0,0,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,0
Salvador - Dois de Julho MAS,-12.979402,-38.51689,,,,,,,,139.7,105.3,214,138.4,127.7,Recôncavo,RPGA do Recôncavo Norte,459
Candeias - EBDA,-12.669116,-38.551612,,,,,272.1,188.7,,,,,,,Recôncavo,RPGA do Recôncavo Norte,460.8
Salvador (Centro) - 292740802A,-12.97821,-38.515945,,,,,,,,,,221.2,164.7,133.7,Recôncavo,RPGA do Recôncavo Norte,221.2
Salvador (São tomé de Paripe) - 292740806A,-12.795508,-38.489389,,,,,,,,,,,98.7,78.7,Recôncavo,RPGA do Recôncavo Norte,0
Salvador (Federação) - 292740803A,-13.000791,-38.511056,,,,,,,,,,,178.1,124.5,Recôncavo,RPGA do Recôncavo Norte,0
Salvador (Cabula) - 292740810A,-12.961347,-38.460778,,,,,,,,,,217.8,165.1,89.4,Recôncavo,RPGA do Recôncavo Norte,217.8
Salvador - Pituaçu (PCD-PLU),-12.83457,-38.348904,,,10.5,,69.75,223.75,97.5,,,,137.5,18.5,Recôncavo,RPGA do Recôncavo Norte,401.5
Salvador - Itapuã - RN-CL-01,-12.931388,-38.361111,81.2,62.8,26.3,244.91,258.9,291.3,164.7,154.8,124.5,204.5,147.6,70.7,Recôncavo,RPGA do Recôncavo Norte,1613.91
Muritiba - PG-PR-12,-12.617895,-39.005591,,,,,,,,117.5,,,110.25,35.75,Recôncavo,RPGA do Rio Paraguaçu,117.5
